key,0,1
14,"TEXT_CMNFSTALPHALEVELUP_00018_RETAINER_UNQUALIFIED","Pour bénéficier de cette fonction, vous devez terminer la quête “<Sheet(Quest,IntegerParameter(1),QUEST_NAME)/>”."
15,"TEXT_CMNFSTALPHALEVELUP_00018_RETAINER_ALREADY_UNLOCKED","Cette fonction est déjà disponible. Pour recruter un servant, adressez-vous à Parnell, à La Tonnelle ombragée, dans la vieille ville. "
16,"TEXT_CMNFSTALPHALEVELUP_00018_RETAINER_UNLOCK_SUCCESS","Vous pouvez à présent recruter un servant. Adressez-vous pour cela à Parnell, à La Tonnelle ombragée, dans la vieille ville. "
17,"TEXT_CMNFSTALPHALEVELUP_00018_GRAND_COMPANY_UNQUALIFIED","Pour bénéficier de cette fonction, vous devez terminer la quête “<Sheet(Quest,IntegerParameter(1),QUEST_NAME)/>”."
18,"TEXT_CMNFSTALPHALEVELUP_00018_GRAND_COMPANY_ALREADY_UNLOCKED","Cette fonction est déjà disponible. Il vous suffit pour cela de vous adresser à Syro Fulke, au quartier général de l'ordre des Deux Vipères, à Nouvelle Gridania."
19,"TEXT_CMNFSTALPHALEVELUP_00018_GRAND_COMPANY_UNLOCK_SUCCESS","Vous pouvez désormais vous enrôler dans une grande compagnie.
Adressez-vous à Syro Fulke, au quartier général de l'ordre des Deux Vipères, à Nouvelle Gridania."
20,"TEXT_CMNFSTALPHALEVELUP_00018_LEVEL_UP_TO_15_ALREADY","Vous avez déjà atteint le niveau 15."
21,"TEXT_CMNFSTALPHALEVELUP_00018_LEVEL_UP_TO_15_UNQUALIFIED","Pour accéder à cette fonction, vous devez terminer la quête “<Sheet(Quest,IntegerParameter(1),QUEST_NAME)/>”."
22,"TEXT_CMNFSTALPHALEVELUP_00018_LEVEL_UP_TO_15_UNQUALIFIED2","Il faut également que vos classes de combat et de magie soient d'un niveau inférieur à 15."
23,"TEXT_CMNFSTALPHALEVELUP_00018_LEVEL_UP_TO_29_ALREADY","Vous avez déjà atteint le niveau 29."
24,"TEXT_CMNFSTALPHALEVELUP_00018_LEVEL_UP_TO_29_UNQUALIFIED","Pour accéder à cette fonction, vous devez terminer le donjon “<Sheet(InstanceContent,IntegerParameter(1),3)/>”."
25,"TEXT_CMNFSTALPHALEVELUP_00018_LEVEL_UP_TO_29_UNQUALIFIED2","Vous devez également avoir une classe de la guerre ou de la magie au niveau 26 ou plus."
26,"TEXT_CMNFSTALPHALEVELUP_00018_BUDDY_ALREADY_UNLOCKED","Votre chocobo est déjà un compagnon."
27,"TEXT_CMNFSTALPHALEVELUP_00018_BUDDY_UNQUALIFIED","Vous ne remplissez pas les conditions pour utiliser cette option. Vous devez d'abord posséder un chocobo personnel et avoir prêté allégeance à une grande compagnie."
28,"TEXT_CMNFSTALPHALEVELUP_00018_BUDDY_UNLOCK_SUCCESS","Votre chocobo est désormais un compagnon. Il pourra combattre à vos côtés. "
29,"TEXT_CMNFSTALPHALEVELUP_00018_MY_CHOCOBO_RENAME_UNQUALIFIED","Vous ne remplissez pas les conditions pour utiliser cette fonction. 
Vous devez d'abord avoir prêté allégeance à une grande compagnie et posséder un chocobo personnel pour pouvoir changer son nom. "
30,"TEXT_CMNFSTALPHALEVELUP_00018_MY_CHOCOBO_RENAME_UNQUALIFIED_2","De plus, cette fonction ne peut être utilisée lorsque le compagnon est appelé. "
31,"TEXT_CMNFSTALPHALEVELUP_00018_PROMPT_MY_CHOCOBO_RENAME_TITLE","Veuillez saisir le nouveau nom de votre chocobo<Indent/>:"
32,"TEXT_CMNFSTALPHALEVELUP_00018_PROMPT_MY_CHOCOBO_RENAME_CAPTION","Nom du chocobo"
33,"TEXT_CMNFSTALPHALEVELUP_00018_PROMPT_MY_CHOCOBO_RENAME_MES0","Le nom doit faire entre 2 et 20 caractères."
34,"TEXT_CMNFSTALPHALEVELUP_00018_PROMPT_MY_CHOCOBO_RENAME_MES1"," "
35,"TEXT_CMNFSTALPHALEVELUP_00018_PROMPT_MY_CHOCOBO_RENAME_MES2"," "
36,"TEXT_CMNFSTALPHALEVELUP_00018_PROMPT_MY_CHOCOBO_RENAME_SUCCESS","Votre chocobo s'appelle désormais <Highlight>StringParameter(1)</Highlight>."
37,"TEXT_CMNFSTALPHALEVELUP_00018_LV30_ACTION_REWARD_ALREADY","Vous possédez déjà les actions de la classe <Sheet(ClassJob,IntegerParameter(1),0)/>."
38,"TEXT_CMNFSTALPHALEVELUP_00018_LV30_ACTION_REWARD_UNQUALIFIED","Pour obtenir les actions de la classe <Sheet(ClassJob,IntegerParameter(2),0)/>, vous devez terminer la quête “<Sheet(Quest,IntegerParameter(1),QUEST_NAME)/>”."
39,"TEXT_CMNFSTALPHALEVELUP_00018_LV30_ACTION_REWARD_UNQUALIFIED_2","Vous devez également être au niveau 30 ou plus."
40,"TEXT_CMNFSTALPHALEVELUP_00018_LV30_ACTION_REWARD_UNQUALIFIED_3","Pour bénéficier de cette fonction, vous devez être un disciple de la guerre ou de la magie. "
