key,0
211,"Marin oriental"
212,"Voyageur sauvage"
213,"Magicien patricien"
214,"Déguisement princier"
215,"Samouraï bestial"
216,"Sauterie solitaire"
217,"Demoiselle pluvieuse"
218,"Cuisinier précurseur"
219,"Majordome réservé"
220,"Envoyé à l'est"
221,"Doreur de soucoupe"
222,"Gardien de Skalla"
223,"Bandit classieux"
224,"Sentinelle des cimes"
225,"Prêtre hérétique"
226,"Combattant du lointain"
227,"Élégance montagnarde"
228,"Exhibition régalienne"
229,"Danseur provocateur"
230,"Pirate honnête"
231,"Guerrier lycanthrope"
232,"Enfant de la terre mère"
233,"Officier bestial"
234,"Festivalier de la Mort"
235,"Soldat futuriste"
236,"Lecteur ami des bêtes"
237,"Explorateur de ruines"
238,"Griffes du diable"
239,"Volupté dissimulée"
240,"Combattant barbu"
241,"Acrobate masqué"
242,"Chercheur montagnard"
243,"Becs au sec"
244,"Guerrier déguisé"
245,"Oreilles soyeuses"
246,"Citoyen expatrié"
247,"Piraterie estivale"
248,"Flambeur à l'ouïe sauvage"
249,"Sorcellerie forestière"
250,"Chef navigateur"
251,"Conquérant barbare"
252,"Artiste aventureux"
253,"Guerrier ami des bêtes"
254,"Arlequin belliqueux"
255,"Illusionniste gentilhomme"
256,"Peintre flibustier"
257,"Explorateur sauvage"
258,"Matelot du nord"
259,"Travailleur classieux"
260,"Magicien nouveau"
261,"Matelot du Nouveau Monde"
262,"Cieux de Dalmasca"
263,"Chevalier déguisé"
264,"Combattant hérétique"
265,"Voyager léger"
266,"Guerrier élégant"
267,"Duelliste automnal"
268,"Ouvrier ami des bêtes"
269,"Mage guerrier aux froides extrémités"
270,"Duelliste gracieux"
271,"Tenue chaude garlemaldaise"
272,"Explorateur légèrement vêtu"
273,"Douceur et mignonnerie"
274,"Pyjama élégant"
275,"Fusilier du Proche-Orient"
276,"Guerrier masqué de Skalla"
277,"Plis hivernaux"
278,"Montagnard excentrique"
279,"Chevalier visiteur"
280,"Travailleur aux longues oreilles"
281,"Artiste sans manches"
282,"Rebelle de haut vol"
283,"Professeur anthropologue"
284,"Anthropologue du Nouveau Monde"
285,"Balade au temple"
