key,0,1,2,3,4,5,6,7,8,9,10
62,0,False,False,False,3,5,False,False,1,25,"Verdammt, es sind zu viele!"
63,0,False,False,False,3,5,False,False,1,25,"Denen werden wir das Wildern schon austreiben!"
64,0,False,False,False,3,5,False,False,1,25,"Ist der Stadt<SoftHyphen/>staat schon so arm, dass Abenteurer die Drecksarbeit erledigen müssen?"
65,0,False,False,False,3,5,False,False,1,25,"Ihr sollt verdammt sein! Der Wald gehört nicht euch!"
66,0,False,False,False,3,5,False,False,1,25,"Großwachsene werfen Gierauge auf Habensachen?"
67,0,False,False,False,3,3,False,False,1,25,"Goblinhorde! Goblinhorde!"
68,0,False,False,False,3,3,False,False,1,25,"Goblinhorde! Goblinhorde! Bumm bumm!"
69,0,False,False,False,3,3,False,False,1,25,"Goblinhorde! Goblinhorde! Krawumm!"
70,0,False,False,False,3,5,False,False,1,25,"Nein! Goblinfeste wird Trümmerstaub!"
71,0,False,False,False,3,5,False,False,1,25,"Fort, Großwachsene! Sonst kommt Zerfetzenkugel!"
72,0,False,False,False,3,3,False,False,1,25,"Feuerbumm! Feuerbumm!"
73,0,False,False,False,3,3,False,False,1,25,"Feuerbumm! Feuerbumm! Bumm bumm!"
74,0,False,False,False,3,3,False,False,1,25,"Feuerbumm! Feuerbumm! Krawumm!"
75,0,False,False,False,3,5,False,False,1,25,"Nein! Goblinfestung alles Kaputtebrett!"
76,0,False,False,False,3,5,False,False,1,25,"Oh! Schöne Goblinfeste nur mehr Kleinesholz!"
77,0,False,False,False,3,5,False,False,1,25,"Großwachsene wollen Feste zu Flacherde machen! Flickblix heimzahlt mit Feuerbumm!"
78,0,False,False,False,3,5,False,False,1,25,"Goblinbande! Mehr Feuerbumm! Mehr Feuerbumm!"
79,0,False,False,False,3,5,False,False,1,25,"Oh! Großerschmerz in Denkschale ... "
80,0,False,False,False,3,3,False,False,1,25,"Stickflix! Stickflix!"
81,0,False,False,False,3,3,False,False,1,25,"Stickflix! Stickflix! Bumm bumm!"
82,0,False,False,False,3,3,False,False,1,25,"Stickflix! Stickflix! Kawumm!"
83,0,False,False,False,3,5,False,False,1,25,"Meine geliebten Kreaturen! Kommt, folgt der Meinigen!"
84,0,False,False,False,3,5,False,False,1,25,"Die Meinige wird wütend ..."
85,0,False,False,False,3,5,False,False,1,25,"Der Meinigen reicht es so langsam ..."
86,0,False,False,False,3,5,False,False,1,25,"Die Meinige wird nicht länger leiden!"
87,0,False,False,False,3,3,False,False,1,25,"Eure Hoheit!"
88,0,False,False,False,2,3,False,False,1,25,"Bl...Blleibssu gefälligss hier!"
89,0,False,False,False,2,3,False,False,1,25,"Gahahah!"
90,0,False,False,False,2,3,False,False,1,25,"Ich hätte ihn sonst auch selbst ruhiggestellt ... Trotzdem danke!"
91,0,False,False,False,3,5,False,False,1,25,"Vielen Dank."
92,0,False,False,False,3,5,False,False,1,25,"..."
93,0,False,False,False,3,5,False,False,1,25,"Für Weicheier hat die Bruderschaft keinen Platz!"
94,0,False,False,False,3,3,False,False,1,25,"Oh nein! Hier kommt er schon!"
95,0,False,False,False,3,5,False,False,1,25,"Bald ist es Zeit für meinen Rundgang ..."
96,0,False,False,False,3,5,False,False,1,25,"Marienkäfer! Ein ganzer Schwarm!"
97,0,False,False,False,2,5,False,False,1,25,"Jemand muss diese Biester verjagen!"
98,0,False,False,False,3,5,False,False,1,25,"Puh, hoffentlich haben wir jetzt erst mal etwas Ruhe."
99,0,False,False,False,3,5,False,False,1,25,"Sie haben uns alles kaputtgefressen! Wie schrecklich ..."
100,0,False,False,False,3,5,False,False,1,25,"0"
101,0,False,False,False,3,5,False,False,1,25,"0"
102,0,False,False,False,3,5,False,False,1,25,"0"
103,0,False,False,False,2,3,False,False,1,25,"0"
104,0,False,False,False,2,3,False,False,1,25,"0"
105,0,False,False,False,2,3,False,False,1,25,"0"
106,0,False,False,False,2,3,False,False,1,25,"0"
107,0,False,False,False,3,5,False,False,1,25,"Die Meinige braucht Hilfe!"
108,0,False,False,False,3,5,False,False,1,25,"Vielen Dank!"
109,0,False,False,False,3,5,False,False,1,25,"Hm? War da nicht gerade ein Geräusch?"
110,0,False,False,False,3,5,False,False,1,25,"Ich werde euch lehren, anderer Leute Überreste zu zerfleddern!"
111,0,False,False,False,3,5,False,False,1,25,"Verpiss dich, du kleiner Haufen Hörnchenscheiße!"
112,0,False,False,False,3,5,False,False,1,25,"Wer hat dich eingeladen, Wanze?"
113,0,False,False,False,3,5,False,False,1,25,"Mach dich vom Acker, bevor ich ungemütlich werden muss!"
114,0,False,False,False,3,5,False,False,1,25,"Da scheint ein Schnüffler eine Abreibung zu brauchen!"
115,0,False,False,False,2,3,False,False,1,25,"Willst du zu uns?"
116,0,False,False,False,2,3,False,False,1,25,"Verschlagener Bastard ..."
117,0,False,False,False,2,3,False,False,1,25,"Mein Körper ... fühlt sich so schwer an."
118,0,False,False,False,2,3,False,False,1,25,"Verdammt! Nicht jetzt!"
119,0,False,False,False,3,5,False,False,1,25,"Ich sollte wohl besser
einen Abenteurer um
Hilfe bitten ..."
120,0,False,False,False,3,5,False,False,1,25,"Die Amalj'aa scheinen uns nicht zu verfolgen. Sehr gut."
121,0,False,False,False,3,5,False,False,1,25,"Vielen Dank für deine Hilfe!"
122,0,False,False,False,2,3,False,False,1,25,"Gugooooahr!"
123,0,False,False,False,2,3,False,False,1,25,"Gugraaahr!"
124,0,False,False,False,3,5,False,False,1,25,"Sch-Schafe! Eine ganze Herde! Sie rennen direkt auf uns zu!"
125,0,False,False,False,3,5,False,False,1,25,"Eine Stampede! Wir müssen die Tiere stoppen!"
126,0,False,False,False,3,5,False,False,1,25,"Hier ist alles ruhig ..."
127,0,False,False,False,3,5,False,False,1,25,"Eine Engstelle. Seht Euch vor!"
128,0,False,False,False,3,5,False,False,1,25,"Kann sich nur noch um Sekunden handeln! Seid auf der Hut!"
129,0,False,False,False,3,10,False,False,1,25,"Da sind sie!"
130,0,False,False,False,2,5,False,False,1,25,"Eindringlinge? Was habt ihr hier zu suchen?"
131,0,False,False,False,2,4,False,False,1,25,"Meine Männer! Das werdet ihr büßen!"
132,0,False,False,False,2,4,False,False,1,25,"Wehe euch! Jetzt habt ihr mich wütend gemacht."
133,0,False,False,False,2,4,False,False,1,25,"I-Ich halte mich lediglich etwas zurück, nett wie ich bin."
134,0,False,False,False,2,6,False,False,1,25,"Da fällt mir ein! Ich hatte ja einen Termin!"
135,0,False,False,False,2,4,False,False,1,25,"Lästig wie Kletten ..."
136,0,False,False,False,2,2,False,False,1,25,"Fütterungszeit, meine Hündchen!"
137,0,False,False,False,2,4,False,False,1,25,"A-Aua! Langsam ist das nicht mehr lustig!"
138,0,False,False,False,2,6,False,False,1,25,"Wie soll ich das bloß erklären? Ich bin geliefert!"
139,0,False,False,False,2,4,False,False,1,25,"Nimm dies!"
140,0,False,False,False,2,4,False,False,1,25,"Aus dir mach ich Fischfutter!"
141,0,False,False,False,2,4,False,False,1,25,"Sprich dein letztes Gebet!"
142,0,False,False,False,2,4,False,False,1,25,"Nicht mit mir, Freundchen!"
143,0,False,False,False,2,5,False,False,1,25,"Psssh, pssskoh ... Netter Goblin helfen!"
144,0,False,False,False,2,4,False,False,1,25,"Psh ... Goblinleben vielzzu kurz."
145,0,False,False,False,2,4,False,False,1,25,"Helfenhand! Bitte Helfenhand!"
146,0,False,False,False,2,4,False,False,1,25,"Endenah, Endenah ..."
147,0,False,False,False,2,6,False,False,1,25,"Psssh, Vielendank für Gutetat!"
148,0,False,False,False,2,6,False,False,1,25,"Shkohhh, Gobbie schuldet Dank für Immerzeit!"
149,0,False,False,False,2,6,False,False,1,25,"Großwachsene<If(PlayerParameter(4))><Else/>r</If> nehmen Dankzeichen!"
150,0,False,False,False,3,6,False,False,1,25,"Psssh! Echsen wird Blauewunder erleben!"
151,0,False,False,False,3,3,False,False,1,25,"Shkoh, Großwachsene kann Vertrauen haben in Brüllvolx."
152,0,False,False,False,3,4,False,False,1,25,"Pshh ... Siehzzu? Gobbie ist Starkekrieger."
153,0,False,False,False,2,4,False,False,1,25,"Psh! Knapp vorbei wie Scharfehaar."
154,0,False,False,False,2,6,False,False,1,25,"Khooo! Großesieg für Rechtigkeit!"
155,0,False,False,False,2,3,False,False,1,25,"Nimmzu das, bevor frechsprechen!"
156,0,False,False,False,3,2,False,False,1,25,"Psh?!"
157,0,False,False,False,2,5,False,False,1,25,"Der ist für Großwachsene<If(PlayerParameter(4))><Else/>n</If>!"
158,0,False,False,False,2,8,False,False,1,25,"Pshkho ... Leichtespiel für Brüllvolx!"
159,0,False,False,False,2,6,False,False,1,25,"Pssshhh! Verstärkung kommt!"
160,0,False,False,False,2,6,False,False,1,25,"Hazzu Herzfallen in Hose? Kommt gleich noch mehr."
161,0,False,False,False,2,6,False,False,1,25,"Psssh! Neue Legende entstehen!"
162,0,False,False,False,2,10,False,False,1,25,"Brüllvolx ist Bestekämpfer!"
163,0,False,False,False,2,10,False,False,1,25,"Brüllvolx ist Starkegoblin!"
164,0,False,False,False,2,30,False,False,1,25,"Nettworte freuen Brüllvolx, aber nichts Besonderes getan."
165,0,False,False,False,3,5,False,False,1,25,"Die Schakale sind los!
Rette sich, wer kann!"
166,0,False,False,False,3,5,False,False,1,25,"Bleibt mir vom Leib!"
167,0,False,False,False,3,5,False,False,1,25,"Ich bin total zäh, ehrlich!"
168,0,False,False,False,3,5,False,False,1,25,"Hilfe!"
169,0,False,False,False,3,5,False,False,1,25,"Puh, das war knapp ..."
170,0,False,False,False,2,3,False,False,1,25,"Hm? Was geht hier vor?"
171,0,False,False,False,2,3,False,False,1,25,"P-Pugil!
Ein ganzer Schwarm!"
172,0,False,False,False,3,5,False,False,1,25,"Da ruft jemand um Hilfe!"
173,0,False,False,False,3,5,False,False,1,25,"In Ordnung!
Wir ziehen uns zurück!"
174,0,False,False,False,2,5,False,False,1,25,"Für den Mahlstrom!"
175,0,False,False,False,3,5,False,False,1,25,"Damit solltet ihr auch alleine fertig werden!"
176,0,False,False,False,3,5,False,False,1,25,"Ist das zu fassen?!"
177,0,False,False,False,2,5,False,False,1,25,"Wir können jede Hilfe gebrauchen!"
178,0,False,False,False,2,5,False,False,1,25,"Lasst euch nicht übermannen, ihr Waschlappen!"
179,0,False,False,False,2,5,False,False,1,25,"Du bist eine Schande für den Mahlstrom! Streng dich gefälligst an!"
180,0,False,False,False,3,5,False,False,1,25,"Ich spüre ... nacktes Grauen!"
181,0,False,False,False,3,5,False,False,1,25,"Ich zeig dir, was 'ne Harke ist."
182,0,False,False,False,3,5,False,False,1,25,"Mit dieser Schande werden wir leben müssen ..."
183,0,False,False,False,3,5,False,False,1,25,"Zeit für die nächtliche Patrouille!"
184,0,False,False,False,3,5,False,False,1,25,"Was ... ist das? Klingt wie tausend schlagende Flügel?"
185,0,False,False,False,3,5,False,False,1,25,"H-Höhlenfledermäuse? Wo kommen die her?"
186,0,False,False,False,3,5,False,False,1,25,"Ich bin fix und alle. Jetzt erst mal 'n heißes Bad!"
187,0,False,False,False,3,5,False,False,1,25,"Verdammt, sie fliegen zu den Höfen!"
188,0,False,False,False,3,5,False,False,1,25,"Meine Dodos!"
189,0,False,False,False,2,5,False,False,1,25,"Stutzt ihnen die Flügel!
Koste es, was es wolle!"
190,0,False,False,False,3,3,False,False,1,25,"Mist, ich komme zu spät!"
191,0,False,False,False,3,3,False,False,1,25,"Wo bleibt er denn nur ...?"
192,0,False,False,False,3,3,False,False,1,25,"<prust> ... <schnauf> ... "
193,0,False,False,False,3,3,False,False,1,25,"Heute werde ich um ihre Hand anhalten! Ganz bestimmt!"
194,0,False,False,False,3,3,False,False,1,25,"Entschuldige die Verspätung!"
195,0,False,False,False,3,1,False,False,1,25,"Was fällt dir ein, mich so warten zu lassen?"
196,0,False,False,False,3,2,False,False,1,25,"Und überhaupt: Worüber willst du denn hier mit mir reden?"
197,0,False,False,False,3,2,False,False,1,25,"Ich ... Also ..."
198,0,False,False,False,3,1,False,False,1,25,"Ja?"
199,0,False,False,False,3,2,False,False,1,25,"W-W-Willst du mich hei...!"
200,0,False,False,False,3,1,False,False,1,25,"Was ist das auf einmal so windig?"
201,0,False,False,False,3,3,False,False,1,25,"U-Und was will dieses Monster hier?"
202,0,False,False,False,3,3,False,False,1,25,"M-Monster?!"
203,0,False,False,False,2,5,False,False,1,25,"Steh hier nicht mit offenem Mund rum!"
204,0,False,False,False,2,5,False,False,1,25,"Rette mich vor diesem Ungetüm!"
205,0,False,False,False,3,2,False,False,1,25,"Mir reicht's! Ich geh nach Hause!"
206,0,False,False,False,3,2,False,False,1,25,"S-So warte doch!"
207,0,False,False,False,3,2,False,False,1,25,"Du bist eine elende Memme!"
208,0,False,False,False,3,2,False,False,1,25,"A-Aber ich wollte dir
doch ...!"
209,0,False,False,False,3,3,False,False,1,25,"Erspare mir deine Ausflüchte!"
210,0,False,False,False,3,3,False,False,1,25,"Das ... Das ist einfach nicht fair!"
211,0,False,False,False,3,3,False,False,1,25,"Hm? Irgendwas stimmt hier nicht?"
212,0,False,False,False,3,3,False,False,1,25,"Harhar! Frische Beute, Jungs!"
213,0,False,False,False,3,3,False,False,1,25,"Jetzt unternimm doch was!"
214,0,False,False,False,3,3,False,False,1,25,"Das sagst du so!"
215,0,False,False,False,3,3,False,False,1,25,"Rückt eure Gil raus!"
216,0,False,False,False,3,5,False,False,1,25,"Der wütet ja immer noch rum ..."
217,0,False,False,False,2,5,False,False,1,25,"Du da, gib endlich Ruhe!"
218,0,False,False,False,2,5,False,False,1,25,"Du sollst Ruhe geben, hab ich gesagt!"
219,0,False,False,False,2,5,False,False,1,25,"Sag mal, hast du Bohnen in den Ohren?!"
220,0,False,False,False,2,5,False,False,1,25,"Lasst mich in Ruhe! Ausm Weg da!"
221,0,False,False,False,2,5,False,False,1,25,"Habt ihr etwa Beweise?"
222,0,False,False,False,2,5,False,False,1,25,"Ich hab die Überfahrt anstandsgemäß bezahlt!"
223,0,False,False,False,3,5,False,False,1,25,"Das werden wir sehen. Du kommst mit uns, Freundchen!"
224,0,False,False,False,3,5,False,False,1,25,"Ich könnte hier etwas Hilfe gebrauchen, Sir!"
225,0,False,False,False,3,5,False,False,1,25,"Willst 'ne Abreibung? Kannste haben!"
226,0,False,False,False,3,5,False,False,1,25,"Na endlich ..."
227,0,False,False,False,3,5,False,False,1,25,"Elende Schweinerei!"
228,0,False,False,False,3,5,False,False,1,25,"So, jetzt unterhalten wir uns mal ganz in Ruhe."
229,0,False,False,False,3,5,False,False,1,25,"Könnte dir so passen, du dreckiges Schwein!"
230,0,False,False,False,3,5,False,False,1,25,"Das werden wir ja sehen!"
231,0,False,False,False,3,5,False,False,1,25,"Elende Gelbjacken! Ich mach euch alle kalt!"
232,0,False,False,False,3,5,False,False,1,25,"Verdammt ..."
233,0,False,False,False,3,5,False,False,1,25,"Wenn ihr mich fangen wollt, müsst ihr schon 'n bisschen mehr Müsli zum Frühstück essen."
234,0,False,False,False,3,5,False,False,1,25,"Weg ist er ..."
235,0,False,False,False,3,5,False,False,1,25,"Man sieht sich, Pfeifen!"
236,0,False,False,False,2,3,False,False,1,25,"Gib's zu, du hast mir meinen Grog weggesoffen!"
237,0,False,False,False,2,3,False,False,1,25,"Kannst das gern mit meinen Fäusten ausdiskutieren!"
238,0,False,False,False,2,3,False,False,1,25,"Das wirst du bereuen, du ...!"
239,0,False,False,False,2,3,False,False,1,25,"Komm doch, wenn du dich traust!"
240,0,False,False,False,2,5,False,False,1,25,"Selber Seegurke, du ...!"
241,0,False,False,False,3,3,False,False,1,25,"Eine Peiste-Herde! Wir müssen sie aufhalten!"
242,0,False,False,False,3,3,False,False,1,25,"Orobon? Wo kommen die her?"
243,0,False,False,False,3,3,False,False,1,25,"Kobalosse voraus, streckt sie nieder!"
244,0,False,False,False,3,3,False,False,1,25,"Lasst diese Ungetüme nicht durch!"
245,0,False,False,False,3,3,False,False,1,25,"An alle, sichert die Route!"
246,0,False,False,False,3,3,False,False,1,25,"Schon wieder Steinböcke?! Verjagt sie!"
247,0,False,False,False,3,3,False,False,1,25,"Ein Stoßtrupp der Amalj'aa! Auf sie mit Gebrüll!"
248,0,False,False,False,3,3,False,False,1,25,"Amalj'aa! Macht euch kampfbereit!"
249,0,False,False,False,3,3,False,False,1,25,"Elende Imps! Was führt ihr diesmal im Schilde!"
250,0,False,False,False,3,3,False,False,1,25,"Die haben irgendwas vor! Schaltet sie aus!"
251,0,False,False,False,3,3,False,False,1,25,"Wo kommen die her? Aus dem Finsterwald?"
252,0,False,False,False,3,3,False,False,1,25,"Verdammt, da hat mal wieder jemand geschlafen!"
253,0,False,False,False,3,3,False,False,1,25,"Hier sollen sie
auftauchen ...
Immer nachts!"
254,0,False,False,False,3,3,False,False,1,25,"D-Dann geh ich jetzt lieber nach Hause."
255,0,False,False,False,3,3,False,False,1,25,"Hast du etwa Angst?"
256,0,False,False,False,3,3,False,False,1,25,"Q-Q-Quatsch!"
257,0,False,False,False,3,3,False,False,1,25,"Dir schlottern ja die Zähne!"
258,0,False,False,False,3,3,False,False,1,25,"Als würde es Gespenster geben!"
259,0,False,False,False,3,3,False,False,1,25,"Hiiieeeh! H-Hast du das gesehen?!"
260,0,False,False,False,3,3,False,False,1,25,"Jetzt hör doch auf!"
261,0,False,False,False,3,3,False,False,1,25,"D-Da leuchtet aber was!"
262,0,False,False,False,3,3,False,False,1,25,"Bestimmt Bootslampen oder so!"
263,0,False,False,False,3,3,False,False,1,25,"Beim Klabautermann!"
264,0,False,False,False,3,5,False,False,1,25,"Hiiiiiieeeh!"
265,0,False,False,False,3,5,False,False,1,25,"H-He! Lass mich hier nicht alleine!"
266,0,False,False,False,2,5,False,False,1,25,"Uiuiui ..."
267,0,False,False,False,2,5,False,False,1,25,"Bitte nicht hierher
kommen ..."
268,0,False,False,False,3,5,False,False,1,25,"Sind ... sind sie weg?"
269,0,False,False,False,3,5,False,False,1,25,"H-Hier kriegen mich keine zehn Chocobos mehr hin!"
270,0,False,False,False,3,3,False,False,1,25,"Ein Rattenangriff!"
271,0,False,False,False,3,3,False,False,1,25,"Freiwillige für die Übung! Antreten!"
272,0,False,False,False,3,3,False,False,1,25,"Ach, könnte doch nur jemand die Galagos vertreiben ..."
273,0,False,False,False,3,3,False,False,1,25,"Schon wieder diese verdammten Yarzons ..."
274,0,False,False,False,3,3,False,False,1,25,"Die Goblins stehen sicher schon bald hier auf der Matte."
275,0,False,False,False,3,3,False,False,1,25,"Wir brauchen unbedingt neue Ersatzteile ..."
276,0,False,False,False,3,3,False,False,1,25,"Verdammte Orobon! Das werd ich euch nie verzeihen!"
277,0,False,False,False,3,3,False,False,1,25,"Wie soll ich bloß meine Sachen zurückbekommen?"
278,0,False,False,False,3,3,False,False,1,25,"So ein wichtiger Auftrag! Für mich!"
279,0,False,False,False,3,3,False,False,1,25,"Interessiert, ein paar Rekruten den Ernst des Lebens beizubringen?"
280,0,False,False,False,3,3,False,False,1,25,"Hach, es geht einfach nichts über Elezen!"
281,0,False,False,False,3,3,False,False,1,25,"Hach, es geht einfach nichts über Miqo'te!"
282,0,False,False,False,3,3,False,False,1,25,"Hm?!"
283,0,False,False,False,3,3,False,False,1,25,"Es geht nichts über Miqo'te, sagst du?!"
284,0,False,False,False,3,3,False,False,1,25,"Es geht nichts über Elezen, sagst du?!"
285,0,False,False,False,3,3,False,False,1,25,"Elezen haben die längsten Beine!"
286,0,False,False,False,3,3,False,False,1,25,"Miqo'te räkeln sich, da guckst du nur!"
287,0,False,False,False,3,3,False,False,1,25,"Ruhe jetzt, Jungs!"
288,0,False,False,False,3,3,False,False,1,25,"Misch dich nicht ein!"
289,0,False,False,False,3,3,False,False,1,25,"Das machen wir unter uns aus!"
290,0,False,False,False,2,5,False,False,1,25,"<keuch> ... <schnauf> ..."
291,0,False,False,False,3,3,False,False,1,25,"Ausgezeichnet! Um diesen Grenzposten brauche ich mir wohl keine Sorgen mehr zu machen."
292,0,False,False,False,3,3,False,False,1,25,"Beschämend! Ab heute jeden Morgen hundert Liegestützen extra!"
293,0,False,False,False,2,3,False,False,1,25,"Ha, standgehalten!"
294,0,False,False,False,2,3,False,False,1,25,"Weichliches Pack ..."
295,0,False,False,False,3,3,False,False,1,25,"Das wird den Rekruten eine Lehre sein."
296,0,False,False,False,3,3,False,False,1,25,"Du willst <If(PlayerParameter(4))>eine Abenteurerin<Else/>ein Abenteurer</If> sein? Lachhaft ..."
297,0,False,False,False,2,3,False,False,1,25,"Gegen <If(PlayerParameter(4))>die<Else/>den</If> ist kein Kraut gewachsen!"
298,0,False,False,False,3,3,False,False,1,25,"Danke! Auch im Namen meiner Orangen!"
299,0,False,False,False,2,3,False,False,1,25,"Meine schönen Orangen! Alle weggefressen!"
300,0,False,False,False,2,3,False,False,1,25,"Das sollte ihm eine Lehre sein, sich an anderer Leute Tafel zu bedienen."
301,0,False,False,False,2,3,False,False,1,25,"Diese Brücke wird niemals in die Hände dieser Banditen fallen!"
302,0,False,False,False,2,3,False,False,1,25,"Wir haben versagt ... Welch Schande ..."
303,0,False,False,False,2,3,False,False,1,25,"Hurra, jetzt kann ich endlich mein Mehl ausliefern!"
304,0,False,False,False,2,3,False,False,1,25,"Wo du sein, wenn man dich brauchen, Boss?"
305,0,False,False,False,3,3,False,False,1,25,"Ihr mit mir kämpfen, Feiglinge!"
306,0,False,False,False,2,3,False,False,1,25,"Danke, jetzt können wir hier ungestört weiterarbeiten."
307,0,False,False,False,2,3,False,False,1,25,"Zum Glück scheint der Schaden nicht allzu groß zu sein."
308,0,False,False,False,2,3,False,False,1,25,"Jetzt müssen wir wieder neue Zahnräder bestellen. Das wird dauern ..."
309,0,False,False,False,2,3,False,False,1,25,"Dankeviel, dankeviel!"
310,0,False,False,False,2,3,False,False,1,25,"Die Kerne werden uns gute Dienste leisten."
311,0,False,False,False,2,3,False,False,1,25,"An mir kommt keiner vorbei!"
312,0,False,False,False,2,3,False,False,1,25,"Unser Abendessen ist damit gesichert."
313,0,False,False,False,2,3,False,False,1,25,"Mission erfüllt, wir zieh'n uns zurück!"
314,0,False,False,False,3,3,False,False,1,25,"Verjagt das Pack von der Brücke!"
315,0,False,False,False,2,3,False,False,1,25,"Das war erst der Anfang, ihr miesen Orobon!"
316,0,False,False,False,2,3,False,False,1,25,"In Ordnung, Leute! Füllt die Löcher!"
317,0,False,False,False,2,3,False,False,1,25,"Jetzt komme ich erst mal über die Runden. Zumindest bis morgen ..."
318,0,False,False,False,2,3,False,False,1,25,"Straße geräumt! Patrouille wird fortgesetzt!"
