key,0,1,2,3,4,5
262203,"Werkzeuge",0,0,0,0,True
262204,"Waffen",0,0,0,0,True
262205,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262206,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262207,"",0,0,0,0,True
262208,"",0,0,0,0,True
262209,"Waffen",0,0,0,0,True
262210,"",0,0,0,0,True
262211,"",0,0,0,0,True
262212,"Accessoires (Krieger/Magier)",0,0,0,0,True
262213,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262214,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262215,"Waffen",0,0,0,0,True
262216,"Werkzeuge",0,0,0,0,True
262217,"Waffen",0,0,0,0,True
262218,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262219,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262221,"Werkzeuge",0,0,0,0,True
262222,"Waffen",0,0,0,0,True
262223,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262224,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262225,"Werkzeuge",0,0,0,0,True
262226,"Waffen",0,0,0,0,True
262227,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262228,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262229,"Werkzeuge",0,0,0,0,True
262230,"Waffen",0,0,0,0,True
262231,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262232,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262233,"Werkzeuge",0,0,0,0,True
262234,"Waffen",0,0,0,0,True
262235,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262236,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262237,"Werkzeuge",0,0,0,0,True
262238,"Waffen",0,0,0,0,True
262239,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262240,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262241,"Werkzeuge",0,0,0,0,True
262242,"Waffen",0,0,0,0,True
262243,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262244,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262245,"Werkzeuge",0,0,0,0,True
262246,"Waffen",0,0,0,0,True
262247,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262248,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262249,"Werkzeuge",0,0,0,0,True
262250,"Waffen",0,0,0,0,True
262251,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262252,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262253,"Werkzeuge",0,0,0,0,True
262254,"Waffen",0,0,0,0,True
262255,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262256,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262257,"",0,0,0,0,True
262258,"Werkzeuge",0,0,0,0,True
262259,"Waffen",0,0,0,0,True
262260,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262261,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262262,"Werkzeuge",0,0,0,0,True
262263,"Waffen",0,0,0,0,True
262264,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262265,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262266,"Werkzeuge",0,0,0,0,True
262267,"Waffen",0,0,0,0,True
262268,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262269,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262270,"Waffen",0,0,0,0,True
262271,"Werkzeuge",0,0,0,0,True
262272,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262273,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262274,"Werkzeuge",0,0,0,0,True
262275,"Waffen",0,0,0,0,True
262276,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262277,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262278,"Waffen",0,0,0,0,True
262279,"Werkzeuge",0,0,0,0,True
262280,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262281,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262282,"Werkzeuge",0,0,0,0,True
262283,"Waffen",0,0,0,0,True
262284,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262285,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262286,"Waffen",0,0,0,0,True
262287,"Werkzeuge",0,0,0,0,True
262288,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262289,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262290,"Werkzeuge",0,0,0,0,True
262291,"Waffen",0,0,0,0,True
262292,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262293,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262294,"Werkzeuge",0,0,0,0,True
262295,"Waffen",0,0,0,0,True
262296,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262297,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262298,"Werkzeuge",0,0,0,0,True
262299,"Waffen",0,0,0,0,True
262300,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262301,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262302,"Werkzeuge",0,0,0,0,True
262303,"Waffen",0,0,0,0,True
262304,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262305,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262306,"Werkzeuge",0,0,0,0,True
262307,"Waffen",0,0,0,0,True
262308,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262309,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262310,"Werkzeuge",0,0,0,0,True
262311,"Waffen",0,0,0,0,True
262312,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262313,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262314,"Werkzeuge",0,0,0,0,True
262315,"Waffen",0,0,0,0,True
262316,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262317,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262318,"Werkzeuge",0,0,0,0,True
262319,"Waffen",0,0,0,0,True
262320,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262321,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262322,"Werkzeuge",0,0,0,0,True
262323,"Waffen",0,0,0,0,True
262324,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262325,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262326,"Werkzeuge",0,0,0,0,True
262327,"Waffen",0,0,0,0,True
262328,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262329,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262330,"Werkzeuge",0,0,0,0,True
262331,"Waffen",0,0,0,0,True
262332,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262333,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262334,"Werkzeuge",0,0,0,0,True
262335,"Waffen",0,0,0,0,True
262336,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262337,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262338,"Werkzeuge",0,0,0,0,True
262339,"Waffen",0,0,0,0,True
262340,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262341,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262342,"Werkzeuge",0,0,0,0,True
262343,"Waffen",0,0,0,0,True
262344,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262345,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262346,"Waffen",0,0,0,0,True
262347,"Werkzeuge",0,0,0,0,True
262348,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262349,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262350,"",0,0,0,0,True
262351,"Werkzeuge",0,0,0,0,True
262352,"Waffen",0,0,0,0,True
262353,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262354,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262355,"Werkzeuge",0,0,0,0,True
262356,"Waffen",0,0,0,0,True
262357,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262358,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262359,"Werkzeuge",0,0,0,0,True
262360,"Waffen",0,0,0,0,True
262361,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262362,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262363,"Werkzeuge",0,0,0,0,True
262364,"Waffen",0,0,0,0,True
262365,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262366,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262367,"Werkzeuge",0,0,0,0,True
262368,"Waffen",0,0,0,0,True
262369,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262370,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262371,"Werkzeuge",0,0,0,0,True
262372,"Werkzeuge",0,0,0,0,True
262373,"Waffen",0,0,0,0,True
262374,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262375,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262376,"",0,0,0,0,True
262377,"",0,0,0,0,True
262378,"Werkzeuge",0,0,0,0,True
262379,"Waffen",0,0,0,0,True
262380,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262381,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262382,"Werkzeuge",0,0,0,0,True
262383,"Waffen",0,0,0,0,True
262384,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262385,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262386,"Werkzeuge",0,0,0,0,True
262387,"Waffen",0,0,0,0,True
262388,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262389,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262390,"Werkzeuge",0,0,0,0,True
262391,"Werkzeuge",0,0,0,0,True
262392,"Werkzeuge",0,0,0,0,True
262393,"Waffen",0,0,0,0,True
262394,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262395,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262396,"Werkzeuge",0,0,0,0,True
262397,"Waffen",0,0,0,0,True
262398,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262399,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262400,"Werkzeuge",0,0,0,0,True
262401,"Waffen",0,0,0,0,True
262402,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262403,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262404,"",0,0,0,0,True
262405,"",0,0,0,0,True
262406,"",0,0,0,0,True
262407,"",0,0,0,0,True
262408,"Waffen",0,0,0,0,True
262409,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262410,"Waffen",0,0,0,0,True
262411,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262412,"Waffen",0,0,0,0,True
262413,"Rüstungen (Krieger/Magier)",0,0,0,0,True
262414,"",0,0,0,0,True
262415,"",0,0,0,0,True
262419,"Möbel (Außenbereich, Garten, Orchestrion)",0,0,0,0,True
262420,"Möbel (Außenbereich, Garten, Orchestrion)",0,0,0,0,True
262421,"Möbel (Außenbereich, Garten, Orchestrion)",0,0,0,0,True
262422,"Waren",0,0,0,0,True
262423,"",0,0,0,0,True
262424,"",0,0,0,0,True
262425,"",0,0,0,0,True
262426,"Waren (Neutral)",0,0,0,0,True
262427,"Waren (Anerkannt)",0,0,0,0,True
262428,"Waren (Freundlich)",0,0,0,0,True
262429,"Waren (Vertraut)",0,0,0,0,True
262430,"Waren (Neutral)",0,0,0,0,True
262431,"Waren (Anerkannt)",0,0,0,0,True
262432,"Waren (Freundlich)",0,0,0,0,True
262433,"Waren (Vertraut)",0,0,0,0,True
262434,"",0,0,0,0,True
262435,"",0,0,0,0,True
262436,"",0,0,0,0,True
262437,"",0,0,0,0,True
262438,"",0,0,0,0,True
262439,"",0,0,0,0,True
262440,"",0,0,0,0,True
262441,"",0,0,0,0,True
262442,"",0,0,0,0,True
262443,"Stufe-50-Ausrüstung (Krieger)",0,0,0,0,True
262444,"Stufe-50-Ausrüstung (Magier)",0,0,0,0,True
262445,"Stufe-50-Ausrüstung/Waffen",0,0,0,0,True
262446,"Auftragsvergütungen I",0,0,0,0,True
262449,"Gegenstände für Errungenschaften I",0,0,0,0,True
262450,"Gegenstände für Errungenschaften II",0,0,0,0,True
262451,"Waren (Neutral)",0,0,0,0,True
262452,"Waren (Anerkannt)",0,0,0,0,True
262453,"Waren (Freundlich)",0,0,0,0,True
262454,"Waren (Vertraut)",0,0,0,0,True
262455,"Waren (Neutral)",0,0,0,0,True
262456,"Waren (Anerkannt)",0,0,0,0,True
262457,"Waren (Freundlich)",0,0,0,0,True
262458,"Waren (Vertraut)",0,0,0,0,True
262459,"Waren (Projektion)",0,66958,0,0,True
262460,"Waren",0,0,0,0,True
262461,"Waren (Nutzholz, Metall, Baustein, Knochen, Leder)",60412,0,0,0,True
262462,"Waren (Stoff, Reagenz, Zutat)",60412,0,0,0,True
262463,"Waren (Gartenbau, Farbstoffe)",60412,0,0,0,True
262464,"",0,0,0,0,True
262466,"Waren",0,0,0,0,True
262468,"Ausrüstung (Mann)",0,0,0,0,True
262469,"Ausrüstung (Frau)",0,0,0,0,True
262470,"Waren",0,0,0,0,True
262471,"Katalysatoren",60412,0,0,0,True
262472,"Zutaten",60412,0,0,0,True
262473,"Waren (Neutral/Anerkannt)",0,0,0,0,True
262474,"Waren (Neutral/Anerkannt)",0,0,0,0,True
262475,"Waren (Freundlich/Vertraut)",0,0,0,0,True
262476,"Waren (Freundlich/Vertraut)",0,0,0,0,True
262477,"Waren (Respektiert/Geachtet)",0,0,0,0,True
262478,"Waren (Respektiert/Geachtet)",0,0,0,0,True
262479,"Waren (Solidarisch)",0,0,0,0,True
262480,"Waren (Verbündet)",0,0,0,0,True
262481,"Waren (Verbündet)",0,0,0,0,True
262482,"Waren (Verbündet)",0,0,0,0,True
262483,"Waren (Verbündet)",0,0,0,0,True
262484,"Waren (Verbündet)",0,0,0,0,True
262485,"",0,0,0,0,True
262486,"",0,0,0,0,True
262488,"Rüstungen (Diverse)",0,0,0,0,True
262489,"Waren",0,0,0,0,True
262491,"Renn-Chocobos",0,0,0,592240,True
262492,"Waren",0,0,0,0,True
262493,"Waren",0,0,0,0,True
262494,"Waren",0,0,0,0,True
262495,"Waren",0,0,0,592222,True
262496,"Waren",0,0,0,0,True
262497,"Replik des Zeta-Exkalibur",0,291,0,0,True
262498,"Replik der Zeta-Ragnarök",0,294,0,0,True
262499,"Replik der Zeta-Kaiserklauen",0,293,0,0,True
262500,"Replik des Zeta-Longinus",0,295,0,0,True
262501,"Replik der Zeta-Sasuke",0,297,0,0,True
262502,"Replik des Zeta-Yoichi",0,296,0,0,True
262503,"Replik des Zeta-Lilith",0,299,0,0,True
262504,"Replik des Zeta-Apokalypse",0,300,0,0,True
262505,"Replik des Zeta-Nirvana",0,298,0,0,True
262506,"Replik des Zeta-Letzter Trumpf",0,301,0,0,True
262507,"Replik des Zeta-Aegis",0,292,0,0,True
262508,"Accessoires (Krieger/Magier)",0,0,0,0,True
262509,"Waren",0,0,0,0,True
262510,"Rüstungen (Krieger)",0,0,0,0,True
262511,"Rüstungen (Magier)",0,0,0,0,True
262512,"Waffen",0,0,0,0,True
262513,"Waren",0,0,0,0,True
262514,"Werkzeuge",0,0,0,0,True
262515,"Waren",0,0,0,0,True
262516,"Waren",0,0,0,0,True
262517,"Waffen",0,0,0,0,True
262518,"Waffen",0,0,0,0,True
262519,"Werkzeuge",0,0,0,0,True
262520,"Waffen",0,0,0,0,True
262521,"Rüstungen (Krieger)",0,0,0,0,True
262522,"Rüstungen (Magier)",0,0,0,0,True
262523,"Werkzeuge",0,0,0,0,True
262524,"Waffen",0,0,0,0,True
262525,"Rüstungen (Krieger)",0,0,0,0,True
262526,"Rüstungen (Magier)",0,0,0,0,True
262527,"Werkzeuge",0,0,0,0,True
262528,"Waffen",0,0,0,0,True
262529,"Rüstungen (Krieger)",0,0,0,0,True
262530,"Rüstungen (Magier)",0,0,0,0,True
262531,"Werkzeuge",0,0,0,0,True
262532,"Waffen",0,0,0,0,True
262533,"Rüstungen (Krieger)",0,0,0,0,True
262534,"Rüstungen (Magier)",0,0,0,0,True
262536,"Werkzeuge",0,0,0,0,True
262537,"Waffen",0,0,0,0,True
262538,"Rüstungen (Krieger)",0,0,0,0,True
262539,"Rüstungen (Magier)",0,0,0,0,True
262540,"Werkzeuge",0,0,0,0,True
262541,"Waffen",0,0,0,0,True
262542,"Rüstungen (Krieger)",0,0,0,0,True
262543,"Rüstungen (Magier)",0,0,0,0,True
262544,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262545,"Werkzeuge",0,0,0,0,True
262546,"Waffen",0,0,0,0,True
262547,"Rüstungen (Krieger)",0,0,0,0,True
262548,"Rüstungen (Magier)",0,0,0,0,True
262549,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262550,"Werkzeuge",0,0,0,0,True
262551,"Waffen",0,0,0,0,True
262552,"Rüstungen (Krieger)",0,0,0,0,True
262553,"Rüstungen (Magier)",0,0,0,0,True
262554,"Werkzeuge",0,0,0,0,True
262555,"Waffen",0,0,0,0,True
262556,"Rüstungen (Krieger)",0,0,0,0,True
262557,"Rüstungen (Magier)",0,0,0,0,True
262558,"Waren",0,0,0,0,True
262559,"Waren",0,0,0,0,True
262560,"Au Ra-Kleidung",0,0,0,0,True
262561,"Au Ra-Kleidung",0,0,0,0,True
262562,"Au Ra-Kleidung",0,0,0,0,True
262564,"Werkzeuge",0,0,0,0,True
262565,"Waffen",0,0,0,0,True
262566,"Rüstungen (Krieger)",0,0,0,0,True
262567,"Rüstungen (Magier)",0,0,0,0,True
262569,"Waffen",0,0,0,0,True
262570,"Werkzeuge",0,0,0,0,True
262571,"Waffen",0,0,0,0,True
262572,"Rüstungen (Krieger)",0,0,0,0,True
262573,"Rüstungen (Magier)",0,0,0,0,True
262574,"Begleiter (Gil)",0,0,0,0,True
262575,"",0,0,0,0,True
262576,"Waren (Anerkannt)",0,0,0,0,True
262577,"Waren (Freundlich)",0,0,0,0,True
262578,"Waren (Vertraut)",0,0,0,0,True
262579,"Waren (Vertraut)",0,0,0,0,True
262580,"Waren (Vertraut)",0,0,0,0,True
262581,"Waren (Solidarisch/Solidarisch★)",0,0,0,0,True
262582,"Waren (Solidarisch/Solidarisch★)",0,0,0,0,True
262584,"",0,0,0,0,False
262585,"Waren",0,0,0,0,True
262586,"Waren",0,0,0,0,True
262587,"Waren",0,0,0,0,True
262588,"Waren",60412,0,0,0,True
262603,"Waren (Freundlich)",0,0,0,0,True
262604,"Waren (Vertraut)",0,0,0,0,True
262605,"Waren (Respektiert)",0,0,0,0,True
262606,"Waren (Geachtet)",0,0,0,0,True
262607,"Waren (Solidarisch)",0,0,0,0,True
262608,"Waren (Solidarisch★)",0,0,0,0,True
262609,"Legendäre Kessel",0,0,593139,592260,True
262610,"Erweckte Anima-Waffen",0,0,0,0,True
262611,"Neue Anima-Waffen",0,0,0,0,True
262612,"Waren (Gil)",0,0,0,593234,True
262613,"Waren (Neutral)",0,0,0,0,True
262614,"Waren (Anerkannt)",0,0,0,0,True
262615,"Waren (Freundlich)",0,0,0,0,True
262616,"Waren (Vertraut)",0,0,0,0,True
262617,"Waren (Respektiert)",0,0,0,0,True
262618,"Waren (Geachtet)",0,0,0,0,True
262619,"Waren (Solidarisch)",0,0,0,0,True
262620,"Waren (Solidarisch★)",0,0,0,0,True
262621,"Werkzeuge",0,0,0,0,True
262622,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262623,"Rüstungen (Sammler/Handwerker)",0,0,0,0,True
262624,"Accessoires (Sammler/Handwerker)",0,0,0,0,True
262625,"Hyperleitende Anima-Waffen",0,0,0,593415,True
262626,"Saisonale Gegenstände (Feuermond-Reigen I)",0,0,0,0,True
262627,"Saisonale Gegenstände (Feuermond-Reigen II)",0,0,0,0,True
262628,"Saisonale Gegenstände (Allerschutzheiligen)",0,0,0,0,True
262629,"Saisonale Gegenstände (Sternenlichtfest)",0,0,0,0,True
262630,"Saisonale Gegenstände (Himmelswende)",0,0,0,0,True
262631,"Saisonale Gegenstände (Valentiontag)",0,0,0,0,True
262632,"Saisonale Gegenstände (Prinzessinnenfest)",0,0,0,0,True
262633,"Saisonale Gegenstände (Wundereiersuche)",0,0,0,0,True
262634,"Saisonale Gegenstände (Anderes)",0,0,0,0,True
262635,"Waren",0,0,0,0,True
262636,"Waren",0,0,0,0,True
262637,"Waren",0,0,0,0,True
262638,"Waren I",0,0,0,0,True
262639,"Waren",0,0,0,0,True
262640,"Accessoires (Krieger/Magier)",0,0,0,0,True
262641,"Waren",0,0,0,0,True
262642,"Waren",0,0,0,0,True
262643,"Waren",0,0,0,0,True
262644,"Waren",0,0,0,0,True
262645,"Repliken von Anima-Waffen",0,0,0,593415,True
262646,"Gegenstände saisonaler Ereignisse",0,0,0,0,True
262647,"Gegenstände saisonaler Ereignisse",0,0,0,0,True
262648,"Waren (Gil)",0,0,0,0,True
262649,"Waren (Verbündet)",0,67921,0,0,True
262650,"Waren (Verbündet)",0,67921,0,0,True
262651,"Waren (Verbündet)",0,67921,0,0,True
262652,"Repliken von geschärften Anima-Waffen",0,67932,0,0,True
262653,"Repliken von vollendeten Anima-Waffen",0,67940,0,0,True
262654,"Möbel (Innenbereich)",0,0,0,0,True
262655,"Möbel (Stühle, Betten)",0,0,0,0,True
262656,"Möbel (Tische, Nahrung)",0,0,0,0,True
262657,"Möbel (Regale, Teppiche, Beleuchtung)",0,0,0,0,True
262658,"Möbel (Anderes)",0,0,0,0,True
262659,"Gemälde (La Noscea)",0,0,0,0,True
262660,"Gemälde (Finsterwald)",0,0,0,0,True
262661,"Gemälde (Thanalan)",0,0,0,0,True
262662,"Gemälde (Coerthas, Mor Dhona)",0,0,0,0,True
262663,"",0,0,0,0,True
262664,"",0,0,0,0,True
262665,"Gegenstände saisonaler Ereignisse",0,0,0,0,True
262666,"Gegenstände saisonaler Ereignisse",0,0,0,0,True
262667,"Gegenstände saisonaler Ereignisse",0,0,0,0,True
262668,"",0,0,0,0,True
262669,"",0,0,0,0,True
262670,"",0,0,0,0,True
262671,"Lalafell-Kleidung",0,0,0,0,True
262672,"Roegadyn-Kleidung",0,0,0,0,True
262673,"Elezen-Kleidung",0,0,0,0,True
262674,"Hyuran-Kleidung",0,0,0,0,True
262675,"Miqo'te-Kleidung",0,0,0,0,True
262676,"Au Ra-Kleidung",0,0,0,0,True
262677,"Garo-Ausrüstung (Paladin)",0,0,0,0,True
262678,"Garo-Ausrüstung (Krieger)",0,0,0,0,True
262679,"Garo-Ausrüstung (Dunkelritter)",0,0,0,0,True
262680,"Garo-Ausrüstung (Mönch)",0,0,0,0,True
262681,"Garo-Ausrüstung (Dragoon)",0,0,0,0,True
262682,"Garo-Ausrüstung (Ninja)",0,0,0,0,True
262683,"Garo-Ausrüstung (Barde)",0,0,0,0,True
262684,"Garo-Ausrüstung (Maschinist)",0,0,0,0,True
262685,"Garo-Ausrüstung (Schwarzmagier)",0,0,0,0,True
262686,"Garo-Ausrüstung (Beschwörer)",0,0,0,0,True
262687,"Garo-Ausrüstung (Weißmagier)",0,0,0,0,True
262688,"Garo-Ausrüstung (Gelehrter)",0,0,0,0,True
262689,"Garo-Ausrüstung (Astrologe)",0,0,0,0,True
262690,"Möbel (Garten, Orchestrion)",0,0,0,0,True
262691,"Möbel",0,0,0,0,True
262692,"Waren",0,66754,0,0,True
262693,"Waren",0,66789,0,0,True
262694,"Waren",0,66857,0,0,True
262695,"Waren",0,66911,0,0,True
262696,"Waren",0,67023,0,0,True
262697,"Waren",0,67701,0,0,True
262698,"Waren",0,67791,0,0,True
262699,"Waren",0,67856,0,0,True
262700,"Rüstungen (St. 1-9)",0,0,0,0,True
262701,"Rüstungen (St. 10-19)",0,0,0,0,True
262702,"Rüstungen (St. 20-29)",0,0,0,0,True
262703,"Rüstungen (St. 30-39)",0,0,0,0,True
262704,"Rüstungen (St. 40-49)",0,0,0,0,True
262705,"Rüstungen (St. 1-9)",0,0,0,0,True
262706,"Rüstungen (St. 10-19)",0,0,0,0,True
262707,"Rüstungen (St. 20-29)",0,0,0,0,True
262708,"Rüstungen (St. 30-39)",0,0,0,0,True
262709,"Rüstungen (St. 40-49)",0,0,0,0,True
262710,"Rüstungen (St. 1-9)",0,0,0,0,True
262711,"Rüstungen (St. 10-19)",0,0,0,0,True
262712,"Rüstungen (St. 20-29)",0,0,0,0,True
262713,"Rüstungen (St. 30-39)",0,0,0,0,True
262714,"Rüstungen (St. 40-49)",0,0,0,0,True
262715,"Waffen (St. 1-9)",0,0,0,0,True
262716,"Waffen (St. 10-19)",0,0,0,0,True
262717,"Waffen (St. 20-29)",0,0,0,0,True
262718,"Waffen (St. 30-39)",0,0,0,0,True
262719,"Waffen (St. 40-49)",0,0,0,0,True
262720,"Waffen (St. 1-9)",0,0,0,0,True
262721,"Waffen (St. 10-19)",0,0,0,0,True
262722,"Waffen (St. 20-29)",0,0,0,0,True
262723,"Waffen (St. 30-39)",0,0,0,0,True
262724,"Waffen (St. 40-49)",0,0,0,0,True
262725,"Werkzeuge (St. 1-9)",0,0,0,0,True
262726,"Werkzeuge (St. 10-19)",0,0,0,0,True
262727,"Werkzeuge (St. 20-29)",0,0,0,0,True
262728,"Werkzeuge (St. 30-39)",0,0,0,0,True
262729,"Werkzeuge (St. 40-49)",0,0,0,0,True
