key,0,1,2,3,4,5,6,7,8,9,10
57,0,False,False,False,2,5,False,False,1,25,"Je n'ai pas dit mon dernier mot<Indent/>!"
58,0,False,False,False,3,5,False,False,1,25,"Les vigiles sombres cherchent des volontaires !"
59,0,False,False,False,3,5,False,False,1,25,"Vous repartirez pas en un seul morceau<Indent/>!"
60,0,False,False,False,3,5,False,False,1,25,"Montre-moi de quoi tu es capable<Indent/>!"
61,0,False,False,False,3,5,False,False,1,25,"Ça suffit ! Beau travail, aujourd'hui."
62,0,False,False,False,3,5,False,False,1,25,"Par tous les dieux<Indent/>! Ils sont trop nombreux !"
63,0,False,False,False,3,5,False,False,1,25,"Fichus braconniers, vous allez payer pour vos crimes<Indent/>!"
64,0,False,False,False,3,5,False,False,1,25,"La Cité en serait-elle réduite à envoyer des aventuriers faire son sale boulot ?"
65,0,False,False,False,3,5,False,False,1,25,"Soyez maudits ! La forêt n'est pas à vous !"
66,0,False,False,False,3,5,False,False,1,25,"Hé<Indent/>! On s'approche pas des affaires des Gobelins !"
67,0,False,False,False,3,3,False,False,1,25,"Nos petits sacs sont remplis<Indent/>!"
68,0,False,False,False,3,3,False,False,1,25,"Bien remplis<Indent/>!"
69,0,False,False,False,3,3,False,False,1,25,"Remplis d'explosifs !"
70,0,False,False,False,3,5,False,False,1,25,"Non ! Pas toucher au joli château gobelin<Indent/>!"
71,0,False,False,False,3,5,False,False,1,25,"Demi-tour, les aventuriers ! Ou sinon... boum !"
72,0,False,False,False,3,3,False,False,1,25,"Boum ! Boum ! Et reboum<Indent/>!"
73,0,False,False,False,3,3,False,False,1,25,"Boum boum ! On va vous envoyer une boulette<Indent/>!"
74,0,False,False,False,3,3,False,False,1,25,"Boum ! Boum ! Six fulms sous terre !"
75,0,False,False,False,3,5,False,False,1,25,"Oh non<Indent/>! Notre joli château gobelin tombe<Indent/>!"
76,0,False,False,False,3,5,False,False,1,25,"Non<Indent/>! Encore un château gobelin par terre<Indent/>!"
77,0,False,False,False,3,5,False,False,1,25,"Vilains aventuriers veulent casser nos châteaux<Indent/>!"
78,0,False,False,False,3,5,False,False,1,25,"Frères Gobelins ! Plus d'explosions ! Plus d'étincelles<Indent/>!"
79,0,False,False,False,3,5,False,False,1,25,"Oh ! J'ai mal ! Et si on faisait affaire ? Non ?"
80,0,False,False,False,3,3,False,False,1,25,"Ça va péter en mille morceaux, boum<Indent/>!"
81,0,False,False,False,3,3,False,False,1,25,"Boum ! J'aime quand ça fait boum !"
82,0,False,False,False,3,3,False,False,1,25,"C'est l'heure de sauter ! Boum boum !"
83,0,False,False,False,3,5,False,False,1,25,"Amies créatures ! Venez, par ici !"
84,0,False,False,False,3,5,False,False,1,25,"La fureur m'emplit..."
85,0,False,False,False,3,5,False,False,1,25,"La lassitude aussi..."
86,0,False,False,False,3,5,False,False,1,25,"Je ne souffrirai plus jamais ainsi !"
87,0,False,False,False,3,3,False,False,1,25,"Votre Majesté !"
88,0,False,False,False,2,3,False,False,1,25,"J'vais t'exploser la face<Indent/>!"
89,0,False,False,False,2,3,False,False,1,25,"Ha ha ha<Indent/>! Prends ça dans tes dents<Indent/>!"
90,0,False,False,False,2,3,False,False,1,25,"Merci<Indent/>! Merci mille fois<Indent/>!"
91,0,False,False,False,3,5,False,False,1,25,"Merci infiniment !"
92,0,False,False,False,3,5,False,False,1,25,"Au secours<Indent/>!"
93,0,False,False,False,3,5,False,False,1,25,"L'Ordre n'a pas besoin de chiffes molles !"
94,0,False,False,False,3,3,False,False,1,25,"Oh, bon sang<Indent/>! Le voilà<Indent/>!!"
95,0,False,False,False,3,5,False,False,1,25,"Il est temps d'inspecter les récoltes..."
96,0,False,False,False,3,5,False,False,1,25,"Les coccinelles ! Elles s'en prennent aux abeilles !"
97,0,False,False,False,2,5,False,False,1,25,"À l'aide ! Ces pauvres abeilles n'ont aucune chance !"
98,0,False,False,False,3,5,False,False,1,25,"Les récoltes seront bonnes, cette année. Je le sens ! Merci beaucoup !"
99,0,False,False,False,3,5,False,False,1,25,"Et une autre récolte de perdue..."
100,0,False,False,False,3,5,False,False,1,25,"0"
101,0,False,False,False,3,5,False,False,1,25,"0"
102,0,False,False,False,3,5,False,False,1,25,"0"
103,0,False,False,False,2,3,False,False,1,25,"0"
104,0,False,False,False,2,3,False,False,1,25,"0"
105,0,False,False,False,2,3,False,False,1,25,"0"
106,0,False,False,False,2,3,False,False,1,25,"0"
107,0,False,False,False,3,5,False,False,1,25,"Au secours<Indent/>! Laissez-moi<Indent/>!"
108,0,False,False,False,3,5,False,False,1,25,"Je vous dois un grand merci,
vous m'avez sauvé la vie."
109,0,False,False,False,3,5,False,False,1,25,"Hmm... Je sens une drôle de présence..."
110,0,False,False,False,3,5,False,False,1,25,"Tiens<Indent/>! Mange ça, charogne<Indent/>!"
111,0,False,False,False,3,5,False,False,1,25,"Tu commences sé<SoftHyphen/>rieu<SoftHyphen/>se<SoftHyphen/>ment à m'énerver<Indent/>!"
112,0,False,False,False,3,5,False,False,1,25,"Fous-moi la paix<Indent/>!"
113,0,False,False,False,3,5,False,False,1,25,"Retourne jouer dans ton bac à sable<Indent/>!"
114,0,False,False,False,3,5,False,False,1,25,"Misérable vermine<Indent/>!"
115,0,False,False,False,2,3,False,False,1,25,"On nous cherchait<Indent/>?"
116,0,False,False,False,2,3,False,False,1,25,"On nous a suivis<Indent/>?"
117,0,False,False,False,2,3,False,False,1,25,"J'me sens louuurde<Indent/>! Fais quelque chose<Indent/>!"
118,0,False,False,False,2,3,False,False,1,25,"Zut, c'est pas le moment<Indent/>!"
119,0,False,False,False,3,5,False,False,1,25,"Ils sont trop rapides<Indent/>! Je ne pourrai pas les semer<Indent/>!"
120,0,False,False,False,3,5,False,False,1,25,"Je pense qu'on les a semés."
121,0,False,False,False,3,5,False,False,1,25,"Ul'dah vous doit une fière chandelle."
122,0,False,False,False,2,3,False,False,1,25,"Grwooooooooh..."
123,0,False,False,False,2,3,False,False,1,25,"Grwoooh..."
124,0,False,False,False,3,5,False,False,1,25,"Des moutons ! Ils sont si nombreux !"
125,0,False,False,False,3,5,False,False,1,25,"Tuez ces bêtes enragées avant qu'elles n'atteignent la porte !"
126,0,False,False,False,3,5,False,False,1,25,"Rien à signaler pour le moment."
127,0,False,False,False,3,5,False,False,1,25,"Si les Amalj'aa sont déjà là, c'est ici qu'ils vont nous tendre une embuscade."
128,0,False,False,False,3,5,False,False,1,25,"Petite Ala Mhigo est proche, mais pas suf<SoftHyphen/>fi<SoftHyphen/>sam<SoftHyphen/>ment. On se remue !"
129,0,False,False,False,3,10,False,False,1,25,"On nous a repérés !"
130,0,False,False,False,2,5,False,False,1,25,"Comment as-tu trouvé cet endroit<Indent/>?"
131,0,False,False,False,2,4,False,False,1,25,"Comment oses-tu<Indent/>! Mes hommes de main<Indent/>!"
132,0,False,False,False,2,4,False,False,1,25,"Viens, que j'te tranche la gorge<Indent/>!"
133,0,False,False,False,2,4,False,False,1,25,"En temps normal, j'suis plus fort que ça<Indent/>!"
134,0,False,False,False,2,6,False,False,1,25,"J'viens de me rappeler que j'avais un rendez-vous<Indent/>!"
135,0,False,False,False,2,4,False,False,1,25,"T'en veux encore ? J'avais affûté ma lame pour l'occasion."
136,0,False,False,False,2,2,False,False,1,25,"Dévorez-les vivants !"
137,0,False,False,False,2,4,False,False,1,25,"Et... et si on négociait un coup<Indent/>?"
138,0,False,False,False,2,6,False,False,1,25,"Ouh, l'patron va pas aimer ça du tout..."
139,0,False,False,False,2,4,False,False,1,25,"Personne ne passe<Indent/>!"
140,0,False,False,False,2,4,False,False,1,25,"À mort !"
141,0,False,False,False,2,4,False,False,1,25,"Prenez les femmes vivantes !"
142,0,False,False,False,2,4,False,False,1,25,"Tu vas rejoindre les abysses !"
143,0,False,False,False,2,5,False,False,1,25,"Pshhh... Gentils aventuriers ! Les Gobelins ont besoin d'aide, vite !"
144,0,False,False,False,2,4,False,False,1,25,"Douleur tout autour... du sang et de la bile !"
145,0,False,False,False,2,4,False,False,1,25,"À l'aide ! À l'aide !"
146,0,False,False,False,2,4,False,False,1,25,"Les aventuriers doivent aider le Gobelin<Indent/>!"
147,0,False,False,False,2,6,False,False,1,25,"Pshhh... Les aventuriers ont sauvé le Gobelin avec courage<Indent/>!"
148,0,False,False,False,2,6,False,False,1,25,"Merci infiniment ! Merci infiniment !"
149,0,False,False,False,2,6,False,False,1,25,"Gentils aventuriers, ils acceptent les cadeaux du Gobelin !"
150,0,False,False,False,3,6,False,False,1,25,"Plus vite ! Plus vite vite !"
151,0,False,False,False,3,3,False,False,1,25,"Pshhh... Brayflox s'occupe de faire boum boum !"
152,0,False,False,False,3,4,False,False,1,25,"Pshhh... Les Gobelins sont de grands guerriers !"
153,0,False,False,False,2,4,False,False,1,25,"Ouf<Indent/>! Brayflox va beaucoup mieux !"
154,0,False,False,False,2,6,False,False,1,25,"Les poings de Brayflox sont surpuissants !"
155,0,False,False,False,2,3,False,False,1,25,"Boum boum<Indent/>! Brayflox va envoyer une grosse bombe<Indent/>!"
156,0,False,False,False,3,2,False,False,1,25,"Pourquoi pas boum<Indent/>!?"
157,0,False,False,False,2,5,False,False,1,25,"Hop-là ! Brayflox a un cadeau pour les gentils aventuriers !"
158,0,False,False,False,2,8,False,False,1,25,"La victoire pour Brayflox !"
159,0,False,False,False,2,6,False,False,1,25,"Pshhh... Brayflox est là pour aider les gentils aventuriers !"
160,0,False,False,False,2,6,False,False,1,25,"Pshhh... Le méchant dragon a compris que les Gobelins sont plus forts !"
161,0,False,False,False,2,6,False,False,1,25,"Pshhh... Brayflox est l'héroïne d'une nouvelle légende !"
162,0,False,False,False,2,10,False,False,1,25,"Ô grande Brayflox !"
163,0,False,False,False,2,10,False,False,1,25,"Ô puissante Brayflox !"
164,0,False,False,False,2,30,False,False,1,25,"Pshhh... Brayflox est flattée... mais Brayflox n'a rien fait..."
165,0,False,False,False,3,5,False,False,1,25,"À l'aide ! Je vous en supplie ! Des chacals sont à mes trousses !"
166,0,False,False,False,3,5,False,False,1,25,"Arrière !"
167,0,False,False,False,3,5,False,False,1,25,"Je vous jure, j'ai très mauvais goût<Indent/>!"
168,0,False,False,False,3,5,False,False,1,25,"C'était une blague ! Je ne voulais faire de mal à personne !"
169,0,False,False,False,3,5,False,False,1,25,"Je suis... en vie ! Bénis soient les Douze !"
170,0,False,False,False,2,3,False,False,1,25,"Par les Douze, quelle est cette chose !?"
171,0,False,False,False,2,3,False,False,1,25,"C'est bourré de pugils<Indent/>! Seul un fou viendrait pêcher ici !"
172,0,False,False,False,3,5,False,False,1,25,"Vous entendez ?"
173,0,False,False,False,3,5,False,False,1,25,"Il me faut à boire..."
174,0,False,False,False,2,5,False,False,1,25,"Pour l'Amirale !"
175,0,False,False,False,3,5,False,False,1,25,"Secouez-vous, soldats !"
176,0,False,False,False,3,5,False,False,1,25,"Ce ne sont que des chacals, bon sang !"
177,0,False,False,False,2,5,False,False,1,25,"Je dois vraiment tout faire moi-même, ici..."
178,0,False,False,False,2,5,False,False,1,25,"Tu n'en as pas eu assez !?"
179,0,False,False,False,2,5,False,False,1,25,"Serre les dents ! T'es un soldat, maintenant !"
180,0,False,False,False,3,5,False,False,1,25,"Quelque chose ne tourne pas rond... je le sens..."
181,0,False,False,False,3,5,False,False,1,25,"Une autre victoire pour l'Amirale !"
182,0,False,False,False,3,5,False,False,1,25,"Une honte ! Tous autant que vous êtes !"
183,0,False,False,False,3,5,False,False,1,25,"J'imagine qu'il est temps de faire ma ronde."
184,0,False,False,False,3,5,False,False,1,25,"J'ai un mauvais pres<SoftHyphen/>sen<SoftHyphen/>ti<SoftHyphen/>ment."
185,0,False,False,False,3,5,False,False,1,25,"Bon sang ! Pas encore !?"
186,0,False,False,False,3,5,False,False,1,25,"Si je vois une autre chauve-souris cavernicole, je vais craquer."
187,0,False,False,False,3,5,False,False,1,25,"T'approche pas de mon stock, espèce de rat volant !"
188,0,False,False,False,3,5,False,False,1,25,"Mes dodos ! Sauvez mes pauvres dodos !"
189,0,False,False,False,2,5,False,False,1,25,"Il faut arrêter ces chauves-souris<Indent/>! Leur morsure rend fou !"
190,0,False,False,False,3,3,False,False,1,25,"Aujourd'hui, c'est le grand jour ! La fille du meunier sera enfin mienne !"
191,0,False,False,False,3,3,False,False,1,25,"Il en met du temps..."
192,0,False,False,False,3,3,False,False,1,25,"Nombreux sont ceux qui ont voulu cueillir cette douce fleur, mais elle ne se laisse pas séduire si facilement."
193,0,False,False,False,3,3,False,False,1,25,"Mais aujourd'hui, je la demande en mariage<Indent/>! Et un jour elle sera mienne, oh oui, elle sera mienne<Indent/>!"
194,0,False,False,False,3,3,False,False,1,25,"Ah, Madame. Me pardonnerez-vous mon retard ?"
195,0,False,False,False,3,1,False,False,1,25,"J'avais si peur ici, toute seule... Vous en avez mis du temps<Indent/>!"
196,0,False,False,False,3,2,False,False,1,25,"Pourquoi désiriez-vous que nous nous retrouvions aussi loin de la ville ?"
197,0,False,False,False,3,2,False,False,1,25,"Ah, oui, je vais vous expliquer, mon amour..."
198,0,False,False,False,3,1,False,False,1,25,"Oui<Indent/>?"
199,0,False,False,False,3,2,False,False,1,25,"Vous si belle<Indent/>! Est-ce que vous voudriez bien m'é-m'é-m'é... Ah<Indent/>!"
200,0,False,False,False,3,1,False,False,1,25,"Qu'est-ce que c'est que ça !?"
201,0,False,False,False,3,3,False,False,1,25,"Un m-m-monstre ! À l'aide !"
202,0,False,False,False,3,3,False,False,1,25,"Vous aider<Indent/>!? M-m-mais je ne<Indent/>!"
203,0,False,False,False,2,5,False,False,1,25,"Faites quelque chose ! N'importe quoi !"
204,0,False,False,False,2,5,False,False,1,25,"C'est de votre faute si nous sommes ici, après tout !"
205,0,False,False,False,3,2,False,False,1,25,"Je rentre chez moi."
206,0,False,False,False,3,2,False,False,1,25,"A-attendez !"
207,0,False,False,False,3,2,False,False,1,25,"Pas la peine de me recontacter, espèce de pleutre !"
208,0,False,False,False,3,2,False,False,1,25,"M-mais, je n'ai même pas eu le temps de vous..."
209,0,False,False,False,3,3,False,False,1,25,"Peuh<Indent/>!"
210,0,False,False,False,3,3,False,False,1,25,"Elle a peut-être une sœur..."
211,0,False,False,False,3,3,False,False,1,25,"Vous avez entendu ?"
212,0,False,False,False,3,3,False,False,1,25,"Hahaha ! Et voilà, c'est à moi !"
213,0,False,False,False,3,3,False,False,1,25,"Des flibustiers ! Ne les laissez pas s'approcher !"
214,0,False,False,False,3,3,False,False,1,25,"Je fais quoi, à votre avis, là ?"
215,0,False,False,False,3,3,False,False,1,25,"Attrapez-les ! Tout ce que vous tuerez sera à vous !"
216,0,False,False,False,3,5,False,False,1,25,"Ça recommence !"
217,0,False,False,False,2,5,False,False,1,25,"Calmez-vous avant que je vous fasse taire !"
218,0,False,False,False,2,5,False,False,1,25,"Je vous demande de vous arrêter !"
219,0,False,False,False,2,5,False,False,1,25,"Je vais te montrer ce qu'on fait des clandestins, par ici."
220,0,False,False,False,2,5,False,False,1,25,"Allez, bouge de là<Indent/>!"
221,0,False,False,False,2,5,False,False,1,25,"J'ai payé la traversée, promis. Vous avez une preuve du contraire<Indent/>?"
222,0,False,False,False,2,5,False,False,1,25,"J'suis pas un clandestin !"
223,0,False,False,False,3,5,False,False,1,25,"Tu l'auras cherché !"
224,0,False,False,False,3,5,False,False,1,25,"J'ai besoin d'un coup de main."
225,0,False,False,False,3,5,False,False,1,25,"Alors, on cherche la bagarre ?"
226,0,False,False,False,3,5,False,False,1,25,"On est calmé ?"
227,0,False,False,False,3,5,False,False,1,25,"Que le puissant serpent vous emporte dans les abysses !"
228,0,False,False,False,3,5,False,False,1,25,"Alors, on est prêt à parler ?"
229,0,False,False,False,3,5,False,False,1,25,"J'ai rien à dire aux personnes de votre espèce."
230,0,False,False,False,3,5,False,False,1,25,"Alors, au trou ! Saisissez les fers !"
231,0,False,False,False,3,5,False,False,1,25,"Tout mais pas ça ! J'vous dirai tout ce que vous voulez savoir !"
232,0,False,False,False,3,5,False,False,1,25,"Malédiction<Indent/>!"
233,0,False,False,False,3,5,False,False,1,25,"Ciao, les abeilles !"
234,0,False,False,False,3,5,False,False,1,25,"On se retrouvera, sale voleur<Indent/>!"
235,0,False,False,False,3,5,False,False,1,25,"C'est pas pour rien qu'on m'appelle Ahctstymm le clandestin !"
236,0,False,False,False,2,3,False,False,1,25,"T'as osé boire mon ale<Indent/>!?"
237,0,False,False,False,2,3,False,False,1,25,"Dégage ! J'bois c'que j'veux."
238,0,False,False,False,2,3,False,False,1,25,"J'vais t'refaire une bouche, qu'tu boives toute l'ale que tu voudras !"
239,0,False,False,False,2,3,False,False,1,25,"J'vais t'refaire le portrait !"
240,0,False,False,False,2,5,False,False,1,25,"Pas touche, les abeilles !"
241,0,False,False,False,3,3,False,False,1,25,"Tuez-les jusqu'au dernier<Indent/>!"
242,0,False,False,False,3,3,False,False,1,25,"Maudit orobon !"
243,0,False,False,False,3,3,False,False,1,25,"Coblyns droit devant !"
244,0,False,False,False,3,3,False,False,1,25,"Ne laissez pas ces fourmis dévorer un autre enfant !"
245,0,False,False,False,3,3,False,False,1,25,"Il faut acheminer le minerai !"
246,0,False,False,False,3,3,False,False,1,25,"Ces maudits bouquetins détruisent le désert !"
247,0,False,False,False,3,3,False,False,1,25,"Les hommes-lézards marchent vers l'ouest ! Nous devons les intercepter !"
248,0,False,False,False,3,3,False,False,1,25,"Des unités amalj'aa ! Tous à vos postes<Indent/>!"
249,0,False,False,False,3,3,False,False,1,25,"Ces maudits imps préparent un sale coup !"
250,0,False,False,False,3,3,False,False,1,25,"Les Amalj'aa sont tout près ! Interceptez-les !"
251,0,False,False,False,3,3,False,False,1,25,"Que font ces créatures de Sombrelinceul ici !?"
252,0,False,False,False,3,3,False,False,1,25,"J'avais dit à ces maudits Mhigois de recouvrir les trous qui leur servent de latrines !"
253,0,False,False,False,3,3,False,False,1,25,"On raconte que les morts se réveillent chaque nuit pour emporter les âmes des vivants."
254,0,False,False,False,3,3,False,False,1,25,"L-les âmes des v-v-vivants ?"
255,0,False,False,False,3,3,False,False,1,25,"On dirait que tu crois ces sornettes !"
256,0,False,False,False,3,3,False,False,1,25,"Si j'y crois ? Non... C'est juste que..."
257,0,False,False,False,3,3,False,False,1,25,"Ah ! Quelle poule mouillée<Indent/>!"
258,0,False,False,False,3,3,False,False,1,25,"Ta mère ne te l'a jamais dit ! Les fantômes, ça existe pas !"
259,0,False,False,False,3,3,False,False,1,25,"M-m-mais, c'était quoi, ça, alors ?"
260,0,False,False,False,3,3,False,False,1,25,"S-s-sûrement une luciole."
261,0,False,False,False,3,3,False,False,1,25,"Ça avait l'air plus g-g-gros qu'une l-l-luciole..."
262,0,False,False,False,3,3,False,False,1,25,"C'était peut-être un navire... ou un phare... ou... euh..."
263,0,False,False,False,3,3,False,False,1,25,"UN FANTÔME !!!"
264,0,False,False,False,3,5,False,False,1,25,"Maman ! À l'aide !"
265,0,False,False,False,3,5,False,False,1,25,"Attends ! M-m-me laisse pas ici !"
266,0,False,False,False,2,5,False,False,1,25,"P-p-pitié, ne prends pas mon âme !"
267,0,False,False,False,2,5,False,False,1,25,"D-d-disparais !"
268,0,False,False,False,3,5,False,False,1,25,"Ça alors, ça a marché !"
269,0,False,False,False,3,5,False,False,1,25,"Ou pas ! Aaaaaahhh !"
270,0,False,False,False,3,3,False,False,1,25,"Ce sont les rats... je les entends couiner..."
271,0,False,False,False,3,3,False,False,1,25,"Tous ceux qui le désirent peuvent participer à l'exercice."
272,0,False,False,False,3,3,False,False,1,25,"Si seulement on m'aidait..."
273,0,False,False,False,3,3,False,False,1,25,"Ça grouille de yarzons, par ici."
274,0,False,False,False,3,3,False,False,1,25,"Les Gobelins vont sûrement rappliquer<Indent/>!"
275,0,False,False,False,3,3,False,False,1,25,"Besoin... noyaux..."
276,0,False,False,False,3,3,False,False,1,25,"Je veux qu'ils meurent... tous..."
277,0,False,False,False,3,3,False,False,1,25,"Mon rendez-vous ! Qu'est-ce que je vais bien pouvoir lui raconter !?"
278,0,False,False,False,3,3,False,False,1,25,"Mais comment vais-je pouvoir aller là-bas ?"
279,0,False,False,False,3,3,False,False,1,25,"Une bonne raclée, voilà ce dont ces recrues ont besoin."
280,0,False,False,False,3,3,False,False,1,25,"Aah, les Lalafelles me font craquer<Indent/>!"
281,0,False,False,False,3,3,False,False,1,25,"Bof, je préfère les Miqo'tes..."
282,0,False,False,False,3,3,False,False,1,25,"Tu disais !?"
283,0,False,False,False,3,3,False,False,1,25,"Tu préfères les Miqo'tes<Indent/>!?"
284,0,False,False,False,3,3,False,False,1,25,"T'es branché Lalafelles<Indent/>!?"
285,0,False,False,False,3,3,False,False,1,25,"T'y connais rien<Indent/>! Les Lalafelles, c'est ce qu'il y a de mieux<Indent/>!"
286,0,False,False,False,3,3,False,False,1,25,"N'importe quoi<Indent/>! Les Miqo'tes sont les plus jolies<Indent/>!"
287,0,False,False,False,3,3,False,False,1,25,"Arrêtez de vous disputer<Indent/>!"
288,0,False,False,False,3,3,False,False,1,25,"Ça te regarde pas<Indent/>!"
289,0,False,False,False,3,3,False,False,1,25,"Oui, c'est entre lui et moi."
290,0,False,False,False,2,5,False,False,1,25,"Haah haah..."
291,0,False,False,False,3,3,False,False,1,25,"Excellent travail. Le poste de contrôle est sécurisé !"
292,0,False,False,False,3,3,False,False,1,25,"Par Thal ! Vous pensez que ce sera plus facile quand l'Empire sera là !?"
293,0,False,False,False,2,3,False,False,1,25,"On a réussi ! C'est notre jourrr !"
294,0,False,False,False,2,3,False,False,1,25,"J'ai un mauvais pres<SoftHyphen/>sen<SoftHyphen/>ti<SoftHyphen/>ment pour le poste de contrôle..."
295,0,False,False,False,3,3,False,False,1,25,"Hé hé, ça leur apprendra."
296,0,False,False,False,3,3,False,False,1,25,"On dirait qu'il n'y a pas que mes recrues qui se relâchent..."
297,0,False,False,False,2,3,False,False,1,25,"J'aurais dû devenir cuisinier !"
298,0,False,False,False,3,3,False,False,1,25,"Je vois les caravanes. Les oranges sont sauvées !"
299,0,False,False,False,2,3,False,False,1,25,"Ma récolte... elle est perdue..."
300,0,False,False,False,2,3,False,False,1,25,"Ces oranges sont pour les bateaux de plaisance ? Je devrais peut-être livrer moi-même."
301,0,False,False,False,2,3,False,False,1,25,"Nous avons repris le contrôle du pont !"
302,0,False,False,False,2,3,False,False,1,25,"Satanées abeilles... Je vous conseille de ne dormir que d'un œil !"
303,0,False,False,False,2,3,False,False,1,25,"Les galagos ! Ils sont partis ! Je peux enfin livrer ma farine<Indent/>!"
