key,0
10,"Il y a bien longtemps, à l'époque où notre planète était encore connue sous le nom d'Ætherys, une terrible calamité frappa le monde.

Les êtres humains de ces temps reculés possédaient le don de magie créatrice, la capacité de façonner la réalité selon leurs désirs. Ils vivaient des jours heureux dans une société prospère, jusqu'au jour où un terrible cri s'éleva des entrailles de la terre... Petit à petit, les habitants perdirent le contrôle de leur magie, et leurs peurs donnèrent naissance à de monstrueuses créatures qui ravagèrent le monde. En l'espace d'un instant, l'humanité se retrouva au bord de l'extinction totale.

Le Concile des Quatorze, une assemblée des re<SoftHyphen/>pré<SoftHyphen/>sen<SoftHyphen/>tants de toute l'humanité, comprit que ces phénomènes survenaient avant tout dans les lieux où le flux céleste était le moins dense. Cependant, pour le manipuler et endiguer la calamité, ils durent invoquer une nouvelle création, Zordiarche, l'incarnation de la volonté de l'astre, capable de gouverner les lois de la nature. L'opération requit un sacrifice ini<SoftHyphen/>ma<SoftHyphen/>gi<SoftHyphen/>na<SoftHyphen/>ble, et la moitié des êtres humains restants acceptèrent d'offrir leur vie pour sauver la planète.

Si le souvenir de cette catastrophe disparut des mémoires au cours des millénaires qui s'en sont suivis, il fut ravivé par un groupuscule appelé “Télophores”, bien décidé à achever la destruction totale du monde.

Les Héritiers de la Septième Aube se plongèrent dans le passé afin de déterminer la cause de cette apocalypse. Ils comprirent qu'un Ancien, du nom d'Hermès, avait créé Météion, une entité capable de voyager à travers le cosmos, à la recherche du sens de la vie. Elle et ses sœurs parcoururent les astres, mais ne découvrirent que chaos et désespoir. Incapable d'accepter l'inévitabilité de la mort, Météion se réfugia aux confins de l'univers, se transformant en chantre de l'ané<SoftHyphen/>an<SoftHyphen/>tis<SoftHyphen/>se<SoftHyphen/>ment. En manipulant le dynamis, une puissante énergie liée aux émotions, elle déclencha l'apocalypse afin de briser à jamais le cycle de la vie.

Portés par l'espoir d'une planète entière, les Héritiers et <If(PlayerParameter(4))>la Guerrière<Else/>le Guerrier</If> de la Lumière réussirent cependant à mettre un terme à cette terrible calamité."
11,"Estinien"
12,"Estinien Varlineau"
13,"Membre des Héritiers de la Septième Aube
Chevalier dragon"
14,"Élézen ishgardais à la lance maculée de sang draconique, Estinien est l'ancien Dragon céleste de la sainte Cité, dont il commandait autrefois l'ordre des chevaliers dragon.

Né dans une famille d'éleveurs de moutons originaire des Hautes terres du Coerthas oriental, le jeune Estinien assista à la destruction de sa ville natale de Valfougère par le dragon ancien Nidhogg alors qu'il avait à peine douze ans. Ses parents et son frère cadet ayant péri durant l'attaque, l'orphelin fut dès lors élevé par le Dragon céleste de l'époque, un chevalier ishgardais nommé Alberic. Leur relation fut longue et complexe, mais aux yeux du jeune garçon, le maître d'hast devint na<SoftHyphen/>tu<SoftHyphen/>rel<SoftHyphen/>le<SoftHyphen/>ment une sorte de père adoptif. Comme lui, Alberic s'était montré incapable de protéger sa patrie, et était donc de facto le mentor idéal qui lui permettrait d'assouvir sa vengeance.

Poursuivant sans jamais se plaindre un en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment des plus ardus, Estinien finit par intégrer le bataillon des chevaliers de l'ordre du Temple. Son obsession des dragons le poussait à les chasser sans relâche et à ignorer sciemment tout le reste, même le nom de ses camarades qui en concluaient un mépris naturel de sa part, jusqu'au jour où il fit la con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce d'Aymeric, un autre jeune templier qui avait rejoint les rangs de l'unité en même temps que lui. Peut-être était-ce également dû au fait qu'ils avaient environ le même âge, mais toujours est-il qu'un combat à mort qu'ils menèrent en commun contre un dragon scella définitivement leur amitié. Estinien fut par la suite reconnu comme un guerrier émérite et intégra la troupe spéciale des chevaliers dragon. Le couronnement de sa carrière au service de la sainte Cité arriva dans la foulée lorsque l'Œil du dragon, le trésor sacré d'Ishgard, le désigna comme digne de porter le titre de Dragon céleste. Un honneur qui lui était par conséquent indirectement conféré par nul autre que sa némésis en personne<Indent/>: Nidhogg...

Le pouvoir magique de l'Œil du dragon, bien qu'incommensurable, était à double tranchant<Indent/>: il décuplait les capacités innées de son utilisateur, mais au prix d'un contrôle mental dont on ne se défait pas aisément. Il ne fait aucun doute qu'Estinien fut dès lors en partie possédé par l'esprit de Nidhogg, et il ne parvint à conserver la majeure partie de sa santé mentale que grâce à la proximité de son maître et de ses amis. Mais l'arrivée à Ishgard <If(PlayerParameter(4))>de la Guerrière<Else/>du Guerrier</If> de la Lumière, d'Alphinaud et des autres Héritiers de la Septième Aube, ainsi que sa rencontre avec son adversaire d'alors, Ysayle alias Cœur-de-glace, allaient définitivement faire basculer la vie du nouveau Dragon céleste.
C'est en leur compagnie qu'Estinien partit explorer L'Écume des cieux de Dravania, la mère patrie de ses ennemis jurés, et c'est au cours de ce voyage qu'il apprit de la bouche de Hraesvelgr, le dragon sacré, toute la vérité sur l'événement principal à l'origine de la Guerre du chant des dragons<Indent/>: le meurtre de Ratatosk par l'ancien roi Thordan, fondateur d'Ishgard, qui avait par cet acte odieux fait jaillir un torrent de haine sans limites dans le cœur de Nidhogg. Celui-ci finit néanmoins par rendre l'âme au bout de ce long périple, et son trépas marqua la fin du conflit millénaire et le début d'une nouvelle ère de paix et de réformes pour la sainte Cité.

Dès lors, Estinien devint un collaborateur indépendant des Héritiers de la Septième Aube. Ensemble, ils avaient déjoué les plans de l'archevêque Thordan VII et sa volonté insensée de pacifier éter<SoftHyphen/>nel<SoftHyphen/>le<SoftHyphen/>ment la région sous une main de fer de Primordial<Indent/>; mais l'ombre du dragon maléfique, à travers ses deux yeux cette fois-ci, avait pris possession de lui trop longtemps pour que sa réputation, voire son existence tout entière, en ressortent indemnes. Une vie de vagabond fut alors sa seule issue, mais il savait au moins qu'il pouvait toujours compter sur des alliés solides.

Il laissa sans regret derrière lui son heaume de chevalier dragon dans une sainte Cité sur le point d'opérer sa mutation en république, et entama sa nouvelle aventure à travers le monde. Il soutint dans l'ombre l'effort de libération d'Ala Mhigo et passa un long moment en Extrême-Orient. Cependant, c'est seulement après avoir été engagé comme mercenaire par Tataru et Krile pour une mission d'enquête à Garlemald qu'il se décida à rejoindre of<SoftHyphen/>fi<SoftHyphen/>ciel<SoftHyphen/>le<SoftHyphen/>ment les Héritiers de la Septième Aube, afin de secourir un monde sur lequel planait l'ombre menaçante de l'apocalypse.

Il n'a toutefois pas com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment fait table rase de son passé, car Nidhogg accompagne symboliquement chacun de ses pas grâce à la lance ensanglantée qui ne quitte jamais son dos. D'ailleurs, son lien avec les sept dragons anciens semble indestructible puisqu'il s'est récemment quelque peu rapproché de Vrtra en acceptant son invitation à Thavnair..."
15,"G'raha"
16,"G'raha Tia"
17,"Membre des Héritiers de la Septième Aube
Prodige universel"
18,"Ce jeune Miqo'te est originaire de Corvos, une région située dans la partie sud du continent d'Ilsabard, aussi connue sous le nom garlemaldais de Lacus Amoenus.
Ces terres fertiles appartenaient autrefois au grand empire d'Allag qui jeta sur elles son dévolu lors de la 3e ère astrale. Les ancêtres de G'raha Tia comptaient parmi les nombreux Miqo'tes envoyés là-bas en guise de main-d'œuvre. Après la chute d'Allag, et malgré ce rapport de servitude, ces déportés se firent les gardiens de la culture et de la science de leurs anciens maîtres.
Une éternité plus tard, dans notre passé proche, Garlemald fit main basse sur Corvos, et la famille impériale des Darnus commençait dan<SoftHyphen/>ge<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment à lorgner ces con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ces perdues. Les descendants miqo'tes s'assurèrent donc de préserver leurs secrets<Indent/>; ils placèrent sous l'égide des Élèves de Baldesion G'raha Tia, l'actuel dépositaire de ce savoir et l'héritier de l'œil de sang.
C'est ainsi que le jeune homme devint Sharlayanais du jour au lendemain. Il se plongea dans les études de l'ancienne civilisation allagoise, ce qui lui valut par la suite d'obtenir le rang de Preux au sein de l'académie de magie.

G'raha Tia avait été placé sur une voie qui le mènerait invariablement jusqu'à la Tour de Cristal, un des plus importants vestiges allagois de notre monde. Au cours de ses in<SoftHyphen/>ves<SoftHyphen/>ti<SoftHyphen/>ga<SoftHyphen/>tions, il rencontra <If(PlayerParameter(4))>une certaine Guerrière<Else/>un certain Guerrier</If> de la Lumière qui n'en était encore qu'à ses débuts. Épaulés par la Fondation de Saint-Coinach et les Forges de Garlond, ils formèrent tous ensemble Noah, l'équipe qui se chargerait de percer les mystères de la Tour. Très vite, leur partenariat mit à jour secret sur secret. Ils apprirent notamment de la bouche de deux clones nommés Unéi et Doga que <Emphasis>l'œil de sang</Emphasis> de G'raha Tia était autrefois appelé <Emphasis>des yeux de rang</Emphasis>, et qu'ils désignaient les descendants de la famille royale d'Allag.
En effet, la princesse Salina avait transmis son sang et sa mémoire à l'ancêtre de G'raha Tia, dans l'espoir de conserver l'immense savoir des Allagois jusqu'au jour où l'humanité se prouverait capable de l'exploiter pour le bien de tous. Unéi et Doga partagèrent un peu de leur propre sang avec G'raha Tia afin qu'il puisse affermir son contrôle sur les mécanismes de la Tour, puis ce dernier la scella de l'intérieur avant d'entamer un long sommeil, exauçant ainsi le souhait de la princesse...

Il ne rouvrit les yeux que deux cents ans plus tard, en se réveillant dans un monde en proie au huitième fléau. Biggs III et ses compagnons avaient ouvert la Tour de Cristal dans l'espoir de forger une nouvelle Histoire à l'aide d'un sort de manipulation spatio-temporel. Un défi à la limite du possible, qu'ils relevèrent grâce à leur fascination commune pour les exploits <If(PlayerParameter(4))>de la Guerrière de la Lumière<Else/>du Guerrier de la Lumière</If>. Ainsi, ils parvinrent à transporter G'raha Tia et la Tour de Cristal dans le premier reflet et à une époque précédant la catastrophe.
Là-bas, G'raha Tia découvrit les restes d'une planète mise à genoux suite à un déluge de Lumière. Et s'il ne pouvait la sauver, le monde primitif connaîtrait tôt ou tard le huitième fléau qu'il était venu empêcher. De plus grands pouvoirs et une vie plus longue lui étaient nécessaires afin de trouver une solution, et il lia donc son sort à celui de la Tour de Cristal. Avec le temps, des rescapés du Déluge s'installèrent petit à petit au pied de l'édifice. C'est ainsi que fut fondé Cristarium, le dernier rempart contre le déluge de Lumière et les monstres arrivés avec lui.

G'raha Tia, ou l'exarque du Cristal comme il se faisait désormais appeler, passa près d'un siècle à combattre les redoutables grands purgateurs. À court de temps cependant, il invoqua dans son monde <If(PlayerParameter(4))>la Guerrière de la Lumière<Else/>le Guerrier de la Lumière</If> et ses amis Héritiers de la Septième Aube afin de l'aider. G'raha Tia envisageait alors de se sacrifier pour accomplir son devoir de protecteur. Toutefois, l'appui de ses fidèles compagnons lui permit de déjouer ce destin tout tracé, et de sauver deux mondes sans perdre la vie.

Le retour de G'raha Tia et de ses amis dans le monde primitif fut mouvementé, mais un avenir s'offrait à lui<Indent/>; une nouvelle vie dont il profiterait pleinement aux côtés de ses compagnons, et en qualité d'Héritier de la Septième Aube.
Après la dissolution des Héritiers, le jeune Miqo'te rentra au bercail en réintégrant les Élèves de Baldesion. Toujours avec des rêves plein la tête, il cherche maintenant la piste de quelque mystère, pour partir à nouveau à l'aventure accompagné de sa plus grande idole, <If(PlayerParameter(4))>la Guerrière de la Lumière<Else/>le Guerrier de la Lumière</If>."
19,"Krile"
20,"Krile Baldesion"
21,"Membre des Héritiers de la Septième Aube
Mage"
22,"Lalafelle membre des Héritiers de la Septième Aube.

Orpheline, elle fut recueillie très jeune par Galuf Baldesion, illustre érudit de Sharlayan et fondateur des Élèves de Baldesion. Krile possède le pouvoir de l'Écho, une capacité qui fut longtemps une source de peine pour elle. De nature très empathique, son don lui imposait constamment des aperçus de la vie des autres qu'elle aurait préféré ignorer, et rendait son entourage méfiant à son égard. Son grand-père adoptif eut l'idée de lui offrir une coule aux oreilles de chat, afin d'aider à lui faire comprendre que son pouvoir n'était pas une chose à craindre, mais une véritable chance. Émue par cette attention, Krile entreprit alors de se concentrer sur ses études et d'apprendre à se servir de l'Écho pour le bien de tous.

Elle entra à l'académie de Sharlayan, où elle se spécialisa en magismologie et plus par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement dans le domaine de la magie curative. C'est à cette époque qu'elle fit la rencontre des jumeaux Leveilleur, de quelques années ses cadets, et avec qui elle maintient toujours une longue amitié. Après avoir terminé son cursus, elle rejoignit son grand-père au sein des Élèves de Baldesion. Lorsque les Héritiers de la Septième Aube furent impliqués dans une tentative de coup d'état à Ul'dah, elle prit le chemin d'Éorzéa afin d'aider Alphinaud à retrouver Minfilia et les autres membres disparus.

Cependant, au même moment, le quartier général des Élèves de Baldesion situé sur l'île de Val fut attaqué par une puissante magie, équivalente à Ultima, faisant de Krile une des rares survivantes de l'or<SoftHyphen/>ga<SoftHyphen/>ni<SoftHyphen/>sa<SoftHyphen/>tion. Elle rejoignit alors les Héritiers de la Septième Aube, faisant usage de son pouvoir de l'Écho pour venir en aide à ses nouveaux compagnons.

Lors de la campagne de libération d'Ala Mhigo, Krile fut capturée par l'armée impériale et servit de cobaye aux expériences des Garlemaldais, prin<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>le<SoftHyphen/>ment l'ingénieur magitek Aulus, qui réussit à répliquer son don chez Fordola et Zenos. Heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, elle fut sauvée par <If(PlayerParameter(4))>la Guerrière<Else/>le Guerrier</If> de la Lumière et ses compagnons et retrouva sa place au sein des Héritiers après un repos bien mérité. C'est d'ailleurs grâce à ses efforts et ses talents de soigneuse que les corps de ses amis purent être préservés alors que leurs âmes avaient été invoquées dans le premier reflet.

Lorsque les Télophores annoncèrent leur intention de déclencher à nouveau l'apocalypse qui avait ravagé l'ancien monde, Krile partit pour Sharlayan afin de mieux comprendre pourquoi la Cité du Savoir avait jusque-là ignoré toutes les menaces pesant sur la planète. Elle usa de son statut de re<SoftHyphen/>pré<SoftHyphen/>sen<SoftHyphen/>tante des Élèves de Baldesion pour inviter ses camarades Héritiers à la rejoindre sur place.

Une fois la calamité écartée, les Héritiers décidèrent de dissoudre leur or<SoftHyphen/>ga<SoftHyphen/>ni<SoftHyphen/>sa<SoftHyphen/>tion et Krile choisit de reprendre le flambeau de son grand-père adoptif. Ainsi, elle retourna à Sharlayan afin de se concentrer sur la restauration des Élèves de Baldesion avec l'aide de rares survivants et de nouveaux alliés."
23,"Y'shtola"
24,"Y'shtola Rhul"
25,"Membre des Héritiers de la Septième Aube
Sorcière"
26,"Miqo'te membre des Héritiers de la Septième Aube.

Faisant preuve d'un talent précoce pour la magie, elle devint la disciple de Matoya, une mage de grande renommée, alors qu'elle n'avait encore que sept ans. Son maître n'avait cependant pas accepté de la prendre sous son aile de gaieté de cœur, mais s'y était vue forcée par les autres sages sharlayanais. Voulant se débarrasser rapidement de sa jeune apprentie, Matoya la força alors à suivre un en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment rigoureux. À sa grande surprise néanmoins, la petite Y'shtola persévéra, quand bien des adultes à sa place auraient abandonné. Se re<SoftHyphen/>con<SoftHyphen/>nais<SoftHyphen/>sant un peu dans la fillette, Matoya finit par admettre la valeur de sa disciple. Dix ans plus tard, lorsqu'elle quitta la grotte de son maître, la Miqo'te avait obtenu le rang de sage pour ses con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ces et ses exploits dans le domaine de la magie.
Ayant retrouvé son indépendance, elle rejoignit le Cénacle du Savoir, un groupe dirigé par le Preux Louisoix Leveilleur, un ami de Matoya. Elle se rendit en Éorzéa lors de l'arrivée imminente du septième fléau et concentra ses activités dans la Noscea. À force d'œuvrer pour la région, elle gagna la confiance de Merlwyb, l'amirale de Limsa Lominsa, et contribua à la remise sur pied de l'Alliance éorzéenne, qui était sur le point d'être démantelée. Après le sacrifice de Louisoix lors de la bataille de Carteneau, elle rejoignit les Héritiers de la Septième Aube, résultat de la fusion du Cénacle du Savoir et de la Voie des Douze.

Par la suite, elle combattit de nombreuses fois aux côtés des autres Héritiers pour défaire la menace des Primordiaux, ou encore repousser la 14e légion impériale, par exemple. Lorsque la tentative de coup d'État eut lieu à Ul'dah, elle fut encerclée par des soldats des Braves de Cristal, mais grâce à la magie interdite de Téléportation ancienne, elle et Thancred réussirent à s'échapper. Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, Y'shtola se retrouva alors piégée dans le flux éthéré, et n'en fut tirée que grâce aux efforts <If(PlayerParameter(4))>de la<Else/>du</If> Guerri<If(PlayerParameter(4))>ère<Else/>er</If> de la Lumière et de l'oracle Kan-E-Senna. Cet incident lui fit perdre la vue, mais en utilisant ses sens aiguisés pour percevoir l'éther de son environnement, elle parvint à continuer à vivre normalement et à combattre, malgré un coût en énergie élevé.

Par la suite, elle prit part à une expédition sur le continent flottant à la poursuite de l'archevêque Thordan VII. Après avoir contribué à la fin de la Guerre du chant des dragons, elle participa également à la bataille pour la libération d'Ala Mhigo. 
Son âme fut ensuite invoquée dans le premier reflet par l'exarque du Cristal. Là-bas, elle gagna la confiance du peuple de la Nuit établi à Rak'tika et se fit appeler Matoya, se pliant ainsi à leur coutume de ne pas dévoiler son véritable prénom. C'est également à cette époque qu'elle commença à utiliser plus de sorts offensifs, elle qui était jusqu'alors une soigneuse dans l'âme. Après le retour des Ténèbres dans le premier reflet, elle retourna dans le monde primitif et continua à jouer un rôle actif dans le groupe des Héritiers de la Septième Aube. Elle se battit aussi pour empêcher la venue de l'apocalypse provoquée par les Télophores, et accompagna ses camarades dans leur voyage vers Ultima Thulé aux confins de l'univers.

Ses amis peuvent toujours compter sur son soutien de mage très puissant aux vastes con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ces. Y'shtola a toujours visé à la compréhension du monde et de ses mystères, et tous ceux qui la côtoient savent qu'elle est le digne successeur de son maître Matoya."
27,"Hydaelyn"
28,"Hydaelyn"
29,"Primordiale"
30,"Hydaelyn est la volonté de la planète du nom d'Ætherys.

Seuls ceux qui disposent du pouvoir de l'Écho peuvent entendre sa voix. Quand elle a besoin de s'entretenir avec eux, elle les emmène par la pensée devant un cristal gigantesque. Ce “Cristal-mère” serait également la raison pour laquelle les habitants de cette planète l'appellent “Hydaelyn”.
Toute personne ayant entendu une fois la voix d'Hydaelyn bénéficie de la “bénédiction de la Lumière”, une sorte de protection éthérée qui immunise contre la possession de l'esprit par les Primordiaux.

Hydaelyn elle-même a toujours été une source de fascination pour les habitants de la planète et a fait l'objet de nombreuses recherches de la part des Sharlayanais. Pourtant, peu de gens savent qu'elle était en réalité une Primordiale née d'une Ancienne nommée Venat.

Venat faisait partie du Concile des Quatorze et occupait le siège d'Azem. Fascinée par l'origine et les lois de la planète, c'était une grande exploratrice. Elle a beaucoup voyagé non seulement pendant son mandat au Concile, mais également après avoir cédé son siège à son successeur.
C'est à Elpis qu'elle croisa <If(PlayerParameter(4))>la<Else/>le</If> Guerri<If(PlayerParameter(4))>ère<Else/>er</If> de la Lumière, après que <If(PlayerParameter(4))>celle-ci<Else/>celui-ci</If> eut remonté le temps. Elle l'écouta lui conter l'extinction future de la planète, et c'est ainsi qu'elle prit con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce des intentions de Météion, qui déchaînerait un jour l'apocalypse. Cette rencontre marqua le début d'une longue et difficile bataille que Venat allait mener en première ligne.

C'est à la suite de ces coups de théâtre que Venat entama sa métamorphose en Hydaelyn. Afin d'empêcher d'arriver à leurs fins ceux qui étaient prêt à risquer toute vie future dans l'espoir de restaurer un temps révolu, Hydaelyn divisa Zordiarche en quatorze fragments et le scella dans les lunes de chaque reflet. Si c'était le désespoir qui menait à l'apocalypse, alors les habitants d'Ætherys devraient apprendre à devenir plus forts et à le combattre. Telle était la volonté de Venat, qui aimait cette planète et ses habitants par-dessus tout.

Mais chaque fois qu'un fléau survenait, il entraînait la réunification du monde primitif et d'un reflet, faisant ainsi croître la puissance des Ténèbres, tandis que la lueur d'Hydaelyn devenait de plus en plus pâle...
Lorsque ses protégés arrivèrent à elle, elle défia <If(PlayerParameter(4))>la<Else/>le</If> Guerri<If(PlayerParameter(4))>ère<Else/>er</If> de la Lumière et ses compagnons en combat singulier, au péril de sa propre existence, afin qu'ils soient prêts à faire face à l'épreuve la plus difficile de leur vie.

Juste avant de quitter son monde pour toujours, elle indiqua aux héros victorieux le chemin vers les confins de l'univers. Même après sa disparition, il ne fait aucun doute que sa volonté continue de veiller sur ses enfants."
31,"Les reflets"
32,"Les reflets"
33,"Il existe treize mondes parallèles au nôtre, que l'on désigne communément sous le terme de reflets.

Afin de sceller Zordiarche et réussir à l'enfermer dans sa prison lunaire, Hydaelyn rassembla toutes ses forces et divisa notre planète telle qu'elle existait en quatorze versions d'elle-même. Tous les êtres vivants virent leur éther fractionné et perdirent leur apparence originelle.

Au moment de leur création, ces treize nouveaux mondes étaient identiques au monde primitif, comme s'ils étaient réfléchis dans un miroir. Voilà pourquoi on leur affubla le nom de reflet.
Mais au cours des millénaires qui suivirent cette fracture, chacun des reflets traça sa propre Histoire, et les événements qui s'y déroulèrent influencèrent parfois grandement leur environnement. De plus, sept de ces reflets ont depuis disparu à cause des Asciens œuvrant à la restauration de l'ancien monde.

Si ces mondes se trouvent dans des dimensions parallèles les unes des autres, les interstices qui les séparent ne sont pas uniformes, ce qui les rend plus ou moins facile d'accès. Il faut imaginer le tout réparti comme les chiffres d'une horloge avec le monde primitif en haut du cadran. Ainsi, le premier et le treizième reflet sont très proches de nous, alors que les septième et huitième sont les plus éloignés."
34,"La Tour de Cristal"
35,"La Tour de Cristal"
