key,0,1,2,3,4
86,645,"Un sombre passé","",86,247
87,647,"Une mission taillée sur mesure","",87,247
88,652,"Les petits secrets des pirates","",88,247
89,653,"Mets de l'huile","",89,247
90,654,"Rallumer les feux","",90,247
91,655,"Les légumes de Sandre","",91,247
92,657,"Petit farceur","",92,247
93,658,"Légendaire sicksa","",93,247
94,659,"Tel est pris qui croyait prendre","",94,247
95,661,"Les tourments d'un fils","",95,247
96,662,"Le carnet de Lonsygg","",96,247
97,663,"Dites-le avec des fleurs","",97,247
98,664,"En l'honneur de nos proches","",98,247
99,665,"Pierre muette","",99,247
100,666,"Ceux qui menacent la forêt","",100,247
101,667,"Les fèves du succès","",101,247
102,668,"Perdre le fil","",102,247
103,673,"Les Oracles","",103,247
104,674,"Toc toc toc","",104,247
105,675,"Insomnies","",105,247
106,676,"Le retour du mort-vivant","",106,247
107,678,"Le client est roi","",107,247
108,679,"Les Mille Feuilles","",108,247
109,680,"La tache","",109,247
110,681,"Le kidnapping","",110,247
111,682,"Le bon geôlier","",111,247
112,683,"Y a des jours comme ça","",112,247
113,684,"Chocobos en danger","",113,247
114,685,"Le prix de la liberté","",114,247
115,686,"Pousser comme du minerai","",115,247
116,689,"Concurrence déloyale","",116,247
117,694,"Promesse d'immortalité","",117,247
118,705,"Brebis égarées","",118,247
119,706,"Le prix de la vie","",119,247
120,707,"Rituels sanglants","",120,247
121,725,"Donnant, donnant","",121,247
122,726,"Paris sanglants","",122,247
123,727,"Le marché noir","",123,247
124,733,"Les grandes gueules","",124,247
125,734,"La frairie","",125,247
126,735,"Crime désorganisé","",126,247
127,736,"A la poursuite du trésor vivant","",127,247
128,743,"L'Empire s'affiche","",128,247
129,744,"Le cœur en joue","",129,247
130,745,"L'écume des trésors","",130,247
131,752,"Le Preux Ahldbhar","",131,247
132,753,"Recherches sanglantes","",132,247
133,754,"La vérité est au fond du puits","",133,247
134,755,"Recherches tranchantes","",134,247
135,761,"Quand les spriggans montrent les dents","",135,247
136,762,"La parole de la Gardienne","",136,247
137,763,"De l'huile sur les plaies","",137,247
138,764,"Les spores, c'est la santé","",138,247
139,770,"Un Gobelin bien curieux","",139,247
140,771,"La cargaison de l'Orion","",140,247
141,772,"Plus de raisin à Port-aux-Vins","",141,247
142,773,"Flairer le filon","",142,247
143,788,"Les Prœufs d'Ul'dah","",143,247
144,789,"Prœufs en péril à Ul'dah","",144,247
145,793,"Les Prœufs de Gridania","",145,247
146,794,"Prœufs en péril à Gridania","",146,247
147,798,"Dans le feu de l'action","",147,247
148,799,"Des imps impertinents","",148,247
149,800,"La fête des étoiles","",149,247
150,801,"La fête de la transition","",150,247
151,803,"Les Prœufs de Limsa Lominsa","",151,247
152,804,"Prœufs en péril à Limsa Lominsa","",152,247
153,808,"Tâches de guilde","",153,247
154,809,"Le secret de la grotte maudite","",154,247
155,810,"Un commerce risqué","",155,247
156,811,"Forger l'âme","",156,247
157,812,"Unir l'âme","",157,247
158,813,"Eveiller l'âme","",158,247
159,815,"Le retour du roi","",159,247
160,816,"Missions de ravitaillement","",160,247
161,817,"Le mausolée des sables","",161,247
162,818,"Tout ce qui brille n'est pas or","",162,247
163,820,"Exploration des Mille Gueules","",163,247
164,821,"Reprise de la Forteresse","",164,247
165,822,"Le sulfureux Val d'Aurum","",165,247
166,823,"Le dédale de sable du Gouffre","",166,247
167,827,"Le Perchoir","",167,247
168,828,"Des indices","",168,247
169,837,"Auberge de L'Artimon","",169,247
170,838,"Une affaire résolue","",170,247
171,839,"Les mystères de Dalamud","",171,247
172,840,"Le héros de la prophétie","",172,247
173,847,"Auberge du Sablier","",173,247
174,848,"Un suspect","",174,247
175,857,"Evénement saisonnier","",175,247
176,858,"Qui vole un Prœuf, vole un Preux","",176,247
177,859,"Les Feux de la Mort","",177,247
178,860,"Evénements saisonniers (trois Cités)","",178,247
179,861,"Approvisionnement des hameaux","",179,247
180,862,"Le séminaire du professeur Erik","",180,247
181,866,"L'épreuve du vent","",181,247
182,867,"Restauration des armes antiques","",182,247
183,868,"Le pèlerinage","",183,247
184,869,"La fin du rapace","",184,247
185,1200,"L'art de la guerre","",254,249
186,1201,"Au bout de l'extrême limite","",255,249
187,1202,"A la guerre comme à la guerre","",256,249
188,1203,"La grande vadrouille","",257,249
189,1204,"Le bras de fer","",258,249
190,1205,"Le Maître de guerre","",259,249
191,1220,"Le moine errant","",260,249
192,1221,"Les contes des combats passés","",261,249
193,1222,"La quête de pouvoir","",262,249
194,1223,"Le septième chakra","",263,249
195,1224,"Prendre l'habit","",264,249
196,1225,"Le véritable courage","",265,249
197,1240,"De ce qui jaillit du fond des abîmes","",266,249
198,1241,"Des réminiscences de lumière","",267,249
199,1242,"Des lendemains à venir","",268,249
200,1243,"D'un espoir éphémère","",269,249
201,1244,"Du fond de la colère","",270,249
202,1245,"De la chaleur qui comble l'immaculé","",271,249
203,1260,"La voix des Marchands","",272,249
204,1261,"L'appel du sang","",273,249
205,1262,"Des amis étrangers","",274,249
206,1263,"La corruption du néant","",275,249
207,1264,"Les habits du pouvoir","",276,249
208,1265,"La voie de la magie noire","",277,249
209,1280,"Le serment du paladin","",278,249
210,1281,"Un rêve d'enfant","",279,249
211,1282,"Déception, colère et détermination","",280,249
212,1283,"Un poison nommé Solkzagyl","",281,249
213,1284,"Des négociations à haut risque","",282,249
214,1285,"A chacun son chemin","",283,249
215,1300,"Quand les cordes résonnent à l'unisson","",284,249
216,1301,"Les partisans du chant","",285,249
217,1302,"Les desseins du Contemplateur","",286,249
218,1303,"Celui qui pécha par orgueil","",287,249
219,1304,"En quête d'absolution","",288,249
220,1305,"L'hymne à la vie","",289,249
221,1320,"L'éveil du dragon","",290,249
222,1321,"La lance du destin","",291,249
223,1322,"Les griffes de la nuit","",292,249
224,1323,"Des donjons et des dragons","",293,249
225,1324,"Confessions intimes","",294,249
226,1325,"La fureur du dragon","",295,249
227,1400,"Le secret des Preux","",185,250
228,1401,"Enrôlement provisoire au Maelstrom","",186,250
229,1402,"Les sceaux du Maelstrom","",187,250
230,1403,"Les desseins de l'Empire","",188,250
231,1404,"Un vent nouveau en poupe","",189,250
232,1405,"Ecueils à l'horizon","",190,250
233,1406,"Allégeance au Maelstrom","",191,250
234,1409,"Les Mille Gueules de Toto-Rak (Limsa Lominsa)","",192,250
235,1410,"La Forteresse de Dzemael (Limsa Lominsa)","",193,250
236,1415,"Combattre le feu par le feu (Limsa Lominsa)","",194,250
237,1416,"Bulles troubles","",195,250
238,1417,"Les bons, les brutes et les Kobolds","",196,250
239,1418,"Qui s'y frotte, s'y pique","",197,250
240,1419,"Forages au centre de la Terre","",198,250
241,1425,"Aux bons ouvriers, les bons outils","",199,250
242,1426,"La pierre et le Loup","",200,250
243,1427,"Des infiltrations chez les Kobolds","",201,250
244,1428,"Deus ex Machina","",202,250
245,1429,"Qui sème le vent récolte la tempête (Limsa Lominsa)","",203,250
246,1430,"L'union fait la force (Limsa Lominsa)","",204,250
247,1431,"Les sentiers de la victoire (Limsa Lominsa)","",205,250
248,1432,"Joute sous la lune (Limsa Lominsa)","",206,250
249,1433,"Le buffle se rebiffe","",207,250
250,1600,"Les marques du Preux","",208,250
251,1601,"Enrôlement provisoire dans l'ordre des Deux Vipères","",209,250
252,1602,"Les sceaux de l'ordre des Deux Vipères","",210,250
253,1603,"Une lettre cher payée","",211,250
254,1604,"Vers une nouvelle harmonie","",212,250
255,1605,"Blessures de l'âme","",213,250
256,1606,"Allégeance à l'ordre des Deux Vipères","",214,250
257,1609,"Les Mille Gueules de Toto-Rak (Gridania)","",215,250
258,1610,"La Forteresse de Dzemael (Gridania)","",216,250
259,1615,"Combattre le feu par le feu (Gridania)","",217,250
260,1616,"Le cycle de la vie","",218,250
261,1617,"Trouver sa voie","",219,250
262,1618,"L'éthique de la botanique","",220,250
263,1619,"La conquête du ciel","",221,250
264,1625,"Embûches pour les bûcherons","",222,250
265,1626,"L'oiseau de mauvais augure","",223,250
266,1627,"Raid sur le site de déboisement des Ixali","",224,250
267,1628,"Le feu au lac","",225,250
268,1629,"Qui sème le vent récolte la tempête (Gridania)","",226,250
269,1630,"L'union fait la force (Gridania)","",227,250
270,1631,"Les sentiers de la victoire (Gridania)","",228,250
271,1632,"Joute sous la lune (Gridania)","",229,250
272,1633,"Les yeux plus gros que le ventru","",230,250
273,1800,"La réponse du Preux","",231,250
274,1801,"Enrôlement provisoire chez les Immortels","",232,250
275,1802,"Les sceaux des Immortels","",233,250
276,1803,"Course à l'armement","",234,250
277,1804,"Pour la prospérité","",235,250
278,1805,"Le traître","",236,250
279,1806,"Allégeance aux Immortels","",237,250
280,1809,"Les Mille Gueules de Toto-Rak (Ul'dah)","",238,250
281,1810,"La Forteresse de Dzemael (Ul'dah)","",239,250
282,1815,"Combattre le feu par le feu (Ul'dah)","",240,250
283,1816,"Faire les gros yeux","",241,250
284,1817,"Brandon de discorde","",242,250
285,1818,"De fil en épée","",243,250
286,1819,"Mort-aux-draconides","",244,250
287,1825,"Dette or Alive","",245,250
288,1826,"Tel père, tel fils","",246,250
289,1827,"Descente à l'autel amalj'aa","",247,250
290,1828,"Confidence pour confidence","",248,250
291,1829,"Qui sème le vent récolte la tempête (Ul'dah)","",249,250
292,1830,"L'union fait la force (Ul'dah)","",250,250
293,1831,"Les sentiers de la victoire (Ul'dah)","",251,250
294,1832,"Joute sous la lune (Ul'dah)","",252,250
295,1833,"Avancer à coup de bélier","",253,250
