key,0
27,"Mit deiner Meisterschaft über die Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ätherpakt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> steht dir nun auch der Feenbalken zur Verfügung! Er füllt sich immer dann mit Feenäther, wenn du Ätherfluss für Zauber wie <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Revitalisierung<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Weise Voraussicht<UIGlow>01</UIGlow><UIForeground>01</UIForeground> verbrauchst. Mit dem angesammelten Feenäther können daraufhin starke magische Fähigkeiten wie <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ätherpakt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gewirkt werden, solange du dich im Kampf befindest und deine Fee beschworen ist."
28,"Feenbalken"
29,"Nach intensiven Studien hat sich dir die Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Seraph-Beschwörung<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erschlossen. Diese mysteriöse Fähigkeit verwandelt deine gerade beschworene Fee kurzzeitig in einen Seraphen. Die verbleibende Dauer dieser Beschwörung wird dir an deinem Feenbalken angezeigt."
30,"Arkana-Balken"
31,"Mit der Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ziehen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> steht dir von nun an der Arkana-Balken zur Verfügung! Hältst du eine Karte in der Hand, so ändert sich die Fähigkeit in <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ausspielen<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Sie lässt dich die in der gezogenen Karte innewohnende Kraft beschwören und ihren speziellen Effekt wirken."
32,"Arkana-Balken und Symbole der Weissagung"
33,"Mit deiner Meisterschaft über die Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Verbessertes Ziehen II<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erschließt sich dir auch das Wissen über <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Asterismen<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Der <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Mond<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, die <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sonne<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, der <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Stern<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>- jede Karte in deinem Deck ist einem dieser drei Symbole zugeordnet. Spielst du eine Karte, erhältst du gleichzeitig auch ihren <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Asterismus<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Sobald sich dir drei Symbole erschlossen haben, kannst du <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Astrodyne<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wirken."
34,"Blitzbalken"
35,"Deine Schläge sind hart, präzise und schnell<Indent/>- bestimmte Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten verleihen dir von nun an den Zustand <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Geölter Blitz<UIGlow>01</UIGlow><UIForeground>01</UIForeground>! Die Dauer und Stapelzahl von Geölter Blitz werden in deinem Blitzbalken angezeigt. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sengende Aura<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Steinerne Aura<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gewähren dir bis zu drei Stapel, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Beflügelnde Aura<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sogar bis zu vier. Jeder dieser Stapel erhöht sowohl deinen Schaden als auch deine An<SoftHyphen/>griffs<SoftHyphen/>ge<SoftHyphen/>schwin<SoftHyphen/>dig<SoftHyphen/>keit, also gönne deinen Feinden keine Atempause!"
36,"Chakra-Balken"
37,"Mit deiner Meisterschaft über die Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Meditation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> steht dir nun auch der Chakra-Balken zur Verfügung. Alle Schatten-Chakren, die du über die Meditation öffnest, werden in diesem Balken angezeigt. Kanalisiere ihre mysteriösen Kräfte, um mächtige Attacken wie <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Stahlzinnen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Heulende Faust<UIGlow>01</UIGlow><UIForeground>01</UIForeground> einzusetzen."
38,"Blitzbalken"
39,"Die Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Anatman<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gewährt dir tiefe Einsicht in das Nichtvorhandensein des Selbsts und erlaubt dir, die Zeit für den Zustand <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Geölter Blitz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> temporär anzuhalten. Die dir verbliebenen Sekunden beginnen zu Leuchten, sobald dieser Effekt aktiv ist und du erhältst nach und nach weitere Stapel, bis die Maximalzahl erreicht ist."
40,"Drachenbalken"
41,"Mit deiner Meisterschaft über die Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Drachengeist<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ziehst du den Blick des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Drachen<SoftHyphen/>auges<UIGlow>01</UIGlow><UIForeground>01</UIForeground> auf dich<Indent/>- es wird dir fortan in deinem Dachenbalken angezeigt. Dein <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Illusionssprung<UIGlow>01</UIGlow><UIForeground>01</UIForeground> vermag es, das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Drachen<SoftHyphen/>auge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> in zwei Stufen zu öffnen, woraufhin <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Drachengeist<UIGlow>01</UIGlow><UIForeground>01</UIForeground> automatisch ausgelöst wird.
Während dieses Status ist es dir möglich, die mächtigen Angriffe <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Nastrond<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Sternensturz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (Stufe 80) auszuführen."
42,"Drachenbalken"
43,"Die Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Meister der Lanze IV<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gewährt dir bei Ausführung von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Überfallsstoß<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Groll des Drachen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> nun jeweils ein <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wyrmauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Hast du zwei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wyrmaugen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gesammelt, steht dir der Angriff <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Zwillingswyrm<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zur Verfügung."
44,""
45,"Huton-Balken"
46,"Mit der Meisterschaft über die drei Mudras hat sich dir der Huton-Balken erschlossen! Nach erfolgreicher Ausführung von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Huton<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird dir die verbleibende Zeit des Effekts als Symbol angezeigt."
47,"Ninki-Balken"
48,"Die Eigenschaft <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Shukiho<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erschließt dir den Ninki-Balken, den du mittels deiner Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten zu füllen weißt. Das gesammelte Ninki kann für mächtige Techniken wie <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Krötenmedium<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Rad des Werdens<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ausgegeben werden."
49,"Setsugekka-Balken"
50,"Mit dem Erlernen der drei Symbole <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Setsu<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Getsu<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ka<UIGlow>01</UIGlow><UIForeground>01</UIForeground> hast du auch den Setsugekka-Balken freigeschaltet! Führst du eine bestimmte Kombination von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>keit aus, erhältst du eines davon. Damit ändert sich auch <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Iaijutsu<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>- je nachdem, wie viele Symbole du gerade hast, wird die Fähigkeit zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Higanbana<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Tenka Goken<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Midare Setsugekka<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
51,"Kenki-Balken"
52,"Die Eigenschaft <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Kenki-Meister<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erschließt dir den Kenki-Balken, den du mittels deiner Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten und bei erfolgreicher Schadensreduzierung durch <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Drittes Auge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu füllen weißt. Das gesammelte Kenki kann für tödliche Techniken wie <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Hissatsu: Shinten<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Hissatsu: Gyoten<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Hissatsu: Guren<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ausgegeben werden."
53,"Liedbalken"
54,"Singst du die <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ballade des Weisen<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, so erwacht dein Liedbalken zum Leben. Er zeigt dir, wie lange der Effekt deines eben gesungenen Lieds noch anhält. Während die Ballade aktiv ist und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Virtuose<UIGlow>01</UIGlow><UIForeground>01</UIForeground> durch deine Fähigkeiten ausgelöst wird, verringert sich der Reaktivierungs-Timer für <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Aderlass<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Tödlicher Regen<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
55,"Sowohl <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Giftbiss<UIGlow>01</UIGlow><UIForeground>01</UIForeground>/<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Kaustischer Biss<UIGlow>01</UIGlow><UIForeground>01</UIForeground> als auch <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Beißender Wind<UIGlow>01</UIGlow><UIForeground>01</UIForeground>/<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Sturmbiss<UIGlow>01</UIGlow><UIForeground>01</UIForeground> haben mit ihrem Schaden über Zeit eine gewisse Chance, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Virtuose<UIGlow>01</UIGlow><UIForeground>01</UIForeground> auszulösen. Dadurch werden die Lieder eines Barden zu tödlichen Melodien des Schlachtfelds."
56,"Singst du die <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Hymne der Krieger<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, so erwacht dein Liedbalken zum Leben. Er zeigt dir, wie lange der Effekt deines eben gesungenen Lieds noch anhält. Während die Hymne aktiv ist und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Virtuose<UIGlow>01</UIGlow><UIForeground>01</UIForeground> durch deine Fähigkeiten ausgelöst wird, verringern sich das Auto-Attacke-Intervall und die (Re-)Ak<SoftHyphen/>ti<SoftHyphen/>vie<SoftHyphen/>rungs<SoftHyphen/>zei<SoftHyphen/>ten von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten und Magie."
57,"Singst du das <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Menuett des Wanderers<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, so erwacht dein Liedbalken zum Leben. Er zeigt dir, wie lange der Effekt deines eben gesungenen Lieds noch anhält. Während die Hymne aktiv ist und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Virtuose<UIGlow>01</UIGlow><UIForeground>01</UIForeground> durch deine Fähigkeiten ausgelöst wird, kannst du den mächtigen Schuss <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Absolutes Gehör<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zum Einsatz bringen."
58,"Seelenstimme"
59,"Die Eigenschaft <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Klang der Seelenstimme<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erschließt dir den Seelenstimmen-Balken. Er füllt sich immer dann, wenn <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Virtuose<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ausgelöst wird. Deine gebündelte Seelenstimme lässt sich komplett in einem verheerenden Schuss namens <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Apex-Pfeil<UIGlow>01</UIGlow><UIForeground>01</UIForeground> bündeln."
60,"Äthertransformator"
61,"Von nun an steht dir der Hitzebalken zur Verfügung! Bestimmte Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten generieren Hitze, die diesen Balken nach und nach füllt. Erreicht sie einen gewissen Wert, kannst du die Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Hyperladung<UIGlow>01</UIGlow><UIForeground>01</UIForeground> anwenden, um dich in den Zustand der Überhitzung zu begeben. Die Überhitzung gewährt dir Zugriff auf mächtige Fähigkeiten wie <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Hitzeschuss<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Armbrust<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, die mit deinen Feinden kurzen Prozess machen."
62,"Äthertransformator"
63,"Deine Fortschritte im Ingenieurswesen haben den Batteriebalken freigeschaltet! Lädst du den Balken über bestimmte Fähigkeiten auf, kannst du die Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Selbstschuss-Gyrocopter TURM<UIGlow>01</UIGlow><UIForeground>01</UIForeground> einsetzen. Dieser Gyrocopter unterstützt dich mit regem Beschuss des Ziels, das du gerade selbst angreifst. Auf Stufe 80 verwandelt er sich in das <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Automaton DAME<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>- ein Meisterwerk der Ingenieurskunst, das an deiner Seite kämpft."
64,"Elementarbalken"
65,"Dir hat sich das Wissen über <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lichtfeuer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schatteneis<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erschlossen<Indent/>- somit steht dir nun auch der Elementarbalken zur Verfügung. Feuerzauber versetzen dich in den Zustand des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lichtfeuers<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Das gierige Feuer verlangt nach mehr MP, verstärkt deine Feuermagie dafür aber immens. Im Gegensatz dazu steht das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schatteneis<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, das durch Eismagie hervorgerufen wird und deine MP-Regeneration enorm beschleunigt.
Ist einer dieser Status aktiv, so verbraucht der nächste Zauber des entgegengesetzten Elements keine MP."
66,"Mit der Eigenschaft <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Henochisch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird dir nun der gleichnamige Status in deinem Elementarbalken angezeigt. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Henochisch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird dir zeitgleich mit <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lichtfeuer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schatteneis<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gewährt und während es aktiv ist, richten all deine magischen Attacken erhöhten Schaden an. Doch sei gewarnt<Indent/>- fällt <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lichtfeuer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schatteneis<UIGlow>01</UIGlow><UIForeground>01</UIForeground> von dir ab, endet auch der Effekt von <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Henochisch<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Plane deine Zauber weise!"
