key,0
43,"Votre con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce des arbres matures et de la végétation vous permet d'augmenter les tentatives de récolte sous certaines conditions."
44,"Votre con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce des arbres matures et de la végétation vous permet d'augmenter vos chances de récolte sup<SoftHyphen/>plé<SoftHyphen/>men<SoftHyphen/>tai<SoftHyphen/>re sous certaines conditions."
45,"Votre con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce des arbres matures et de la végétation vous permet d'augmenter le nombre d'objets récoltés sous certaines conditions."
46,"Le bonus de récolte conféré par Bénédiction des Douze comprend également les cristaux."
47,"Le bonus de récolte conféré par Bénédiction des Douze comprend également les agrégats."
48,"Votre con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce des filons de minerai et des carrières vous permet d'augmenter votre taux de récolte sous certaines conditions."
49,"Votre con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce des filons de minerai et des carrières vous permet d'augmenter les tentatives de récolte sous certaines conditions."
50,"Votre con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce des filons de minerai et des carrières vous permet d'augmenter vos chances de récolte sup<SoftHyphen/>plé<SoftHyphen/>men<SoftHyphen/>tai<SoftHyphen/>re sous certaines conditions."
51,"Votre con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce des filons de minerai et des carrières vous permet d'augmenter le nombre d'objets récoltés sous certaines conditions."
52,"Le bonus de récolte conféré par Bénédiction des Douze comprend également les cristaux."
53,"Le bonus de récolte conféré par Bénédiction des Douze comprend également les agrégats."
54,"Vous pouvez pêcher dans les creux sableux des déserts."
55,"Vous pouvez pêcher dans les nuages, en haut des montagnes enneigées."
56,"Vous pouvez vous cacher d'ennemis de niveau 30 ou inférieur."
57,"Vous pouvez vous cacher d'ennemis de niveau 40 ou inférieur."
58,"Vous pouvez vous cacher d'ennemis de niveau 50 ou inférieur."
59,"Vous pouvez localiser les bancs de poissons de niveau inférieur au vôtre."
60,"Vous pouvez localiser les bancs de poissons de niveau 35 et inférieur."
61,"Vous pouvez localiser les bancs de poissons de niveau 50 et inférieur."
62,"Vous pouvez utiliser les poissons attrapés à la pêche au vif comme appât."
63,"Flux d'éther vous fait bénéficier de l'effet <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Flux d'éther<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
64,"L'in<SoftHyphen/>tel<SoftHyphen/>li<SoftHyphen/>gence est augmentée de 8 points."
65,"L'in<SoftHyphen/>tel<SoftHyphen/>li<SoftHyphen/>gence est augmentée de 16 points."
66,"Les soins et les dégâts de base des actions (sauf attaques automatiques) sont augmentés de 10%. Les soins et les dégâts de base des actions du familier sont également augmentés de 10%."
67,"Flux d'éther vous fait bénéficier de l'effet <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Flux d'éther II<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
68,"L'in<SoftHyphen/>tel<SoftHyphen/>li<SoftHyphen/>gence est augmentée de 24 points."
69,"Les soins et les dégâts de base des actions (sauf attaques automatiques) sont augmentés de 30%. Les soins et les dégâts de base des actions du familier sont également augmentés de 30%."
70,"Flux d'éther vous fait bénéficier de l'effet <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Flux d'éther III<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
71,"La force du compagnon est augmentée de 5%."
72,"Les PV maximums du compagnon sont augmentés de 10%."
73,"La précision du compagnon est augmentée de 5%."
74,"Le critique du compagnon est augmenté de 15%."
75,"La force du compagnon est augmentée de 5%."
76,"Les PV maximums du compagnon sont augmentés de 10%."
77,"La force du compagnon est augmentée de 5%."
78,"Les PV maximums du compagnon sont augmentés de 5%."
79,"La précision du compagnon est augmentée de 5%."
80,"Le critique du compagnon est augmenté de 15%."
81,"La force du compagnon est augmentée de 10%."
82,"La vitesse d'attaque du compagnon est augmentée de 10%."
83,"L'esprit du compagnon est augmenté de 10%."
84,"Les PV maximums du compagnon sont augmentés de 5%."
85,"La précision du compagnon est augmentée de 5%."
86,"Le critique du compagnon est augmenté de 15%."
87,"L'esprit du compagnon est augmenté de 15%."
88,"Les PV maximums du compagnon sont augmentés de 5%."
89,"La dextérité est augmentée de 8 points."
90,"Les dégâts reçus en tombant sont réduits."
91,"La dextérité est augmentée de 16 points."
92,"La dextérité est augmentée de 24 points."
93,"La vitesse de déplacement est augmentée."
94,"Augmente parfois le nombre de certains objets récoltés, comme les cristaux."
95,"Votre con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce des filons de minerai et des carrières vous permet de découvrir leurs propriétés cachées sous certaines conditions."
96,"Vous pouvez vous cacher d'ennemis de niveau 54 ou inférieur."
97,"Vous pouvez vous cacher d'ennemis de niveau 57 ou inférieur."
98,"Vous pouvez vous cacher d'ennemis de niveau 60 ou inférieur."
99,"Augmente parfois le nombre d'objets récoltés, comme les cristaux."
100,"Votre con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce des arbres matures et de la végétation vous permet de découvrir leurs propriétés cachées sous certaines conditions."
101,"Vous pouvez vous cacher d'ennemis de niveau 54 ou inférieur."
102,"Vous pouvez vous cacher d'ennemis de niveau 57 ou inférieur."
103,"Vous pouvez vous cacher d'ennemis de niveau 60 ou inférieur."
104,"Vous pouvez localiser les bancs de poissons de niveau 55 et inférieur."
105,"Vous pouvez localiser les bancs de poissons de niveau 60 et inférieur."
106,"Vous pouvez pêcher dans les cieux, depuis les îles flottantes."
107,"Vous pouvez vous cacher d'ennemis de niveau 54 ou inférieur."
108,"Vous pouvez vous cacher d'ennemis de niveau 57 ou inférieur."
109,"Vous pouvez vous cacher d'ennemis de niveau 60 ou inférieur."
110,"Vous pouvez pêcher dans la lave."
111,"Vous pouvez pêcher dans les fuites magismologiques."
112,"La vitalité est augmentée de 8 points."
113,"La vitalité est augmentée de 16 points."
114,"La vitalité est augmentée de 24 points."
115,"La dextérité est augmentée de 8 points."
116,"La dextérité est augmentée de 16 points."
117,"Les dégâts de base des actions sont augmentés de 10%."
118,"La dextérité est augmentée de 24 points."
119,"Les dégâts de base des actions sont augmentés de 20%."
120,"L'esprit est augmenté de 8 points."
121,"L'esprit est augmenté de 16 points."
122,"Les soins et les dégâts de base des actions sont augmentés de 10%."
123,"L'esprit est augmenté de 24 points."
124,"Accorde 15% de chances lors du lancement de Bienfaisance que la prochaine Bienfaisance II soit critique.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s"
125,"Les soins et les dégâts de base des actions sont augmentés de 30%."
126,"Vous pouvez vous cacher d'ennemis de niveau 64 ou inférieur."
127,"Vous pouvez vous cacher d'ennemis de niveau 67 ou inférieur."
128,"Vous pouvez vous cacher d'ennemis de niveau 70 ou inférieur."
129,"Vous pouvez vous cacher d'ennemis de niveau 64 ou inférieur."
130,"Vous pouvez vous cacher d'ennemis de niveau 67 ou inférieur."
131,"Vous pouvez vous cacher d'ennemis de niveau 70 ou inférieur."
132,"Vous pouvez vous cacher d'ennemis de niveau 64 ou inférieur."
133,"Vous pouvez vous cacher d'ennemis de niveau 67 ou inférieur."
134,"Vous pouvez vous cacher d'ennemis de niveau 70 ou inférieur."
135,"Vous pouvez pêcher dans les lacs salés."
136,"Vous pouvez localiser les bancs de poissons de niveau 65 et inférieur."
137,"Vous pouvez localiser les bancs de poissons de niveau 70 et inférieur."
138,"Les chances que l'état des matériaux devienne <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>bon<UIGlow>01</UIGlow><UIForeground>01</UIForeground> augmentent légèrement."
139,"Les chances que l'état des matériaux devienne <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>bon<UIGlow>01</UIGlow><UIForeground>01</UIForeground> augmentent légèrement."
140,"Les chances que l'état des matériaux devienne <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>bon<UIGlow>01</UIGlow><UIForeground>01</UIForeground> augmentent légèrement."
141,"Les chances que l'état des matériaux devienne <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>bon<UIGlow>01</UIGlow><UIForeground>01</UIForeground> augmentent légèrement."
142,"Les chances que l'état des matériaux devienne <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>bon<UIGlow>01</UIGlow><UIForeground>01</UIForeground> augmentent légèrement."
143,"Les chances que l'état des matériaux devienne <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>bon<UIGlow>01</UIGlow><UIForeground>01</UIForeground> augmentent légèrement."
144,"Les chances que l'état des matériaux devienne <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>bon<UIGlow>01</UIGlow><UIForeground>01</UIForeground> augmentent légèrement."
145,"Les chances que l'état des matériaux devienne <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>bon<UIGlow>01</UIGlow><UIForeground>01</UIForeground> augmentent légèrement."
146,"L'effet Coup de génie, qui augmente le nombre maximum de PS, est parfois octroyé au deuxième tour d'une synthèse.
(Spécialiste<Indent/>: l'effet est systématiquement octroyé.)"
147,"L'effet Coup de génie, qui augmente le nombre maximum de PS, est parfois octroyé au deuxième tour d'une synthèse.
(Spécialiste<Indent/>: l'effet est systématiquement octroyé.)"
148,"L'effet Coup de génie, qui augmente le nombre maximum de PS, est parfois octroyé au deuxième tour d'une synthèse.
(Spécialiste<Indent/>: l'effet est systématiquement octroyé.)"
149,"L'effet Coup de génie, qui augmente le nombre maximum de PS, est parfois octroyé au deuxième tour d'une synthèse.
(Spécialiste<Indent/>: l'effet est systématiquement octroyé.)"
150,"L'effet Coup de génie, qui augmente le nombre maximum de PS, est parfois octroyé au deuxième tour d'une synthèse.
(Spécialiste<Indent/>: l'effet est systématiquement octroyé.)"
151,"L'effet Coup de génie, qui augmente le nombre maximum de PS, est parfois octroyé au deuxième tour d'une synthèse.
(Spécialiste<Indent/>: l'effet est systématiquement octroyé.)"
152,"L'effet Coup de génie, qui augmente le nombre maximum de PS, est parfois octroyé au deuxième tour d'une synthèse.
(Spécialiste<Indent/>: l'effet est systématiquement octroyé.)"
153,"L'effet Coup de génie, qui augmente le nombre maximum de PS, est parfois octroyé au deuxième tour d'une synthèse.
(Spécialiste<Indent/>: l'effet est systématiquement octroyé.)"
154,"Vous bénéficiez au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment de l'effet Sondage lorsque vous devenez pêcheur."
155,"Votre con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce des points de harponnage vous permet d'augmenter le nombre d'objets récoltés sous certaines conditions."
156,"Réduit de 20% les dégâts subis à la place de l'équipier couvert."
157,"Réduit de 5s le temps de recharge de <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Cri de guerre<UIGlow>01</UIGlow><UIForeground>01</UIForeground> lorsque vous utilisez <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Bête intérieure<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Cyclone de fer<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Sape-fendeur<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ou <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Décimation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> avec succès sur la plupart des ennemis."
158,"Permet à votre <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Jauge de sang<UIGlow>01</UIGlow><UIForeground>01</UIForeground> de se remplir lorsque vous utilisez certaines actions avec succès."
159,"Permet à votre <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Jauge de sang<UIGlow>01</UIGlow><UIForeground>01</UIForeground> de se remplir lorsque vous utilisez une technique d'arme ou un sort avec succès sous l'effet <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Arme de sang<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
160,"Accorde 80% de chances qu'un chakra s'ouvre lorsque vous infligez un coup critique avec une technique d'arme."
161,"Permet de cumuler plusieurs charges pour <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Coup d'épaule<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Maximum de charges<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 2"
162,"Vous permet d'utiliser <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Percée tournante<UIGlow>01</UIGlow><UIForeground>01</UIForeground> après <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Croc-et-griffe<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, ou <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Croc-et-griffe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> après <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Percée tournante<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, avec une puissance augmentée de 100, lorsque vous avez réussi la première technique d'arme."
163,"Permet de recevoir <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Œil du dragon<UIGlow>01</UIGlow><UIForeground>01</UIForeground> lorsque <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Piqué mirage<UIGlow>01</UIGlow><UIForeground>01</UIForeground> fait mouche.
Au 2e degré d'<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Œil du dragon<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, utiliser <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Geirskögul<UIGlow>01</UIGlow><UIForeground>01</UIForeground> vous octroie <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Vie du dragon<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Geirskögul<UIGlow>01</UIGlow><UIForeground>01</UIForeground> est alors remplacé par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Naströnd<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s"
164,"Augmente de 5% les dégâts physiques de vos actions, sauf attaques automatiques."
165,"Permet à votre <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Jauge de Ninki<UIGlow>01</UIGlow><UIForeground>01</UIForeground> de se remplir de 5 lorsque vous utilisez une technique d'arme ou un combo avec succès."
166,"Réinitialise le temps de recharge de <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Shukuchi<UIGlow>01</UIGlow><UIForeground>01</UIForeground> lorsque vous utilisez <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Katon<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Raiton<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ou <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Hyôton<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sur la plupart des ennemis."
167,"Permet à votre <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Jauge de Ninki<UIGlow>01</UIGlow><UIForeground>01</UIForeground> de se remplir de 40 lorsque vous utilisez <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Rapine<UIGlow>01</UIGlow><UIForeground>01</UIForeground> avec succès."
168,"Remplace <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Morsure venimeuse<UIGlow>01</UIGlow><UIForeground>01</UIForeground> par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Morsure caustique<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, et <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Morsure du vent<UIGlow>01</UIGlow><UIForeground>01</UIForeground> par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Morsure de la tempête<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
169,"Permet aux effets additionnels de <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Ballade du mage<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Péan martial<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Menuet du Vagabond<UIGlow>01</UIGlow><UIForeground>01</UIForeground> de se déclencher, lorsqu'ils ont été entonnés et que vous utilisez <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Flèche empyréenne<UIGlow>01</UIGlow><UIForeground>01</UIForeground> avec succès."
170,"Remplace <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tir scindé<UIGlow>01</UIGlow><UIForeground>01</UIForeground> par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tir scindé chauffé<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tir de balle<UIGlow>01</UIGlow><UIForeground>01</UIForeground> par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tir de balle chauffé<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tir net<UIGlow>01</UIGlow><UIForeground>01</UIForeground> par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tir net chauffé<UIGlow>01</UIGlow><UIForeground>01</UIForeground> lorsque votre <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Jauge de chaleur<UIGlow>01</UIGlow><UIForeground>01</UIForeground> est supérieure ou égale à 50."
171,"Remplace <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Foudre<UIGlow>01</UIGlow><UIForeground>01</UIForeground> par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Méga Foudre<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
172,"Remplace <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Extra Foudre<UIGlow>01</UIGlow><UIForeground>01</UIForeground> par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Giga Foudre<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
173,"Réduit d'un tiers le coût en PM de <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Brasier<UIGlow>01</UIGlow><UIForeground>01</UIForeground> en échange de tous les degrés restants de <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Cœur ombral<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
174,"Permet de recevoir <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Polyglotte<UIGlow>01</UIGlow><UIForeground>01</UIForeground> lorsque l'effet <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Énochien<UIGlow>01</UIGlow><UIForeground>01</UIForeground> a été maintenu pendant 30s. Par ailleurs, augmente l'effet <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Énochien<UIGlow>01</UIGlow><UIForeground>01</UIForeground> à 10%."
175,"Remplace <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Bactérie<UIGlow>01</UIGlow><UIForeground>01</UIForeground> par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Extra Bactérie<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
176,"Permet d'obtenir <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Extra Ruine renforcée<UIGlow>01</UIGlow><UIForeground>01</UIForeground> quand Frappe Egi I est utilisée par Garuda-Egi ou Ifrit-Egi.
Cet effet remplace Extra Ruine par Giga Ruine et est cumulable 4 fois."
177,"Remplace <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Extra Bactérie<UIGlow>01</UIGlow><UIForeground>01</UIForeground> par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Méga Bactérie<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, et <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Miasmes<UIGlow>01</UIGlow><UIForeground>01</UIForeground> par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Méga Miasmes<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
178,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Transe-Bahamut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> devient <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Invocation Bahamut<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
179,"Remplace <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Terre<UIGlow>01</UIGlow><UIForeground>01</UIForeground> par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Extra Terre<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
180,"Remplace <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Vent<UIGlow>01</UIGlow><UIForeground>01</UIForeground> par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Extra Vent<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
181,"Remplace <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Extra Terre<UIGlow>01</UIGlow><UIForeground>01</UIForeground> par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Méga Terre<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
182,"Remplace <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Méga Terre<UIGlow>01</UIGlow><UIForeground>01</UIForeground> par <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Giga Terre<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
