key,0
80,"Il peut être difficile de former une main gagnante en comptant uniquement sur les tuiles piochées. Cependant, les tuiles écartées par les autres joueurs peuvent être réclamées en annonçant “pon” ou “chi”."
81,"■ Pon
Lorsqu'un joueur écarte une tuile qui vous permet de former un brelan, vous pouvez annoncer “pon” pour vous approprier ladite tuile."
82,"■ Chi
Vous pouvez annoncer “chi” pour vous approprier une tuile qui vous permet de former une suite, à condition qu'elle ait été écartée par le joueur jouant juste avant vous."
83,"Bien que pon et chi permettent de former une main gagnante plus rapidement, ces options ne sont pas sans désavantages."
84,"■ Désavantage 1<Indent/>: dévoiler une partie de son jeu
Lorsque vous annoncez pon ou chi, les trois tuiles formant un brelan ou une suite doivent être dévoilées aux autres joueurs. De plus, ces tuiles ne peuvent plus être utilisées pour former d'autres éléments, ce qui peut vous amener à rater de potentielles occasions de former une meilleure main."
85,"■ Désavantage 2<Indent/>: se priver de riichi
Une fois pon ou chi utilisés, il n'est plus possible d'annoncer riichi. Puisque le yaku “riichi” n'est plus disponible, vous devez donc trouver un moyen de former un autre yaku. De plus, certains yaku ne peuvent plus être formés lorsque pon et chi ont été utilisés, ce qui réduit encore davantage la possibilité de gagner avec un score élevé."
86,"12. Les bonus “dora”"
87,"Dans chaque main gagnante, certaines tuiles appelées “dora” permettent de recevoir un bonus de points. Bien que les tuiles dora comptent pour des han, elles ne sont pas des yaku. Un yaku reste donc nécessaire pour former une main gagnante et profiter des bonus dora."
88,"■ Dora
Une tuile dora est sé<SoftHyphen/>lec<SoftHyphen/>tion<SoftHyphen/>née aléatoirement au début de chaque donne. Elle est visible à tout moment par les joueurs."
89,"■ Aka dora
Chaque famille de numérales contient quatre tuiles “5”. Une de ces quatre tuiles, reconnaissable à une marque rouge, est appelée “aka dora”. Lorsqu'une tuile aka dora est contenue dans une main gagnante, un han est ajouté au score."
90,"■ Ura dora
Lorsqu'une main gagnante est formée après avoir annoncé riichi, la tuile “ura dora” est révélée. Elle n'est connue d'aucun joueur jusqu'à lors et peut donc être considérée comme un “bonus surprise” en cas de victoire, et un avantage sup<SoftHyphen/>plé<SoftHyphen/>men<SoftHyphen/>tai<SoftHyphen/>re d'annoncer riichi."
91,"13. Kan"
92,"Chaque tuile étant présente en quatre exemplaires dans le jeu, il est possible de toutes les réunir pour former un carré. C'est ce qu'on appelle un “kan”."
93,"Bien qu'un kan ne compte pas comme yaku, il procure un bonus sup<SoftHyphen/>plé<SoftHyphen/>men<SoftHyphen/>tai<SoftHyphen/>re en cas de main gagnante, en plus de faire augmenter le nombre de dora.
Comme pon et chi, annoncer un kan dévoile et bloque les tuiles, vous empêchant de les utiliser pour former d'autres éléments ou les écarter."
94,"14. Apprendre en jouant"
95,"Le mahjong est un jeu complexe, même lorsque toutes ses règles sont connues et assimilées. Cependant, nombre des actions présentées dans ce guide sont effectuées au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment, donc n'hésitez pas à vous faire la main sur la table d'en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment de niveau débutant<Indent/>!
Lorsque vous aurez acquis suf<SoftHyphen/>fi<SoftHyphen/>sam<SoftHyphen/>ment d'expérience, vous pourrez défier d'autres aventuriers grâce à l'outil de mission.

Des ex<SoftHyphen/>pli<SoftHyphen/>ca<SoftHyphen/>tions détaillées sont disponibles dans la section “Guides du jeu” de The Lodestone."
96,"Jouer au mahjong"
97,"Parties contre des PNJ"
98,"Les tables de mahjong installées au Gold Saucer vous offrent la possibilité de jouer contre des PNJ de niveau débutant, intermédiaire ou avancé."
99,"Vous pouvez aussi jouer sur ces tables lorsque vous êtes en attente d'une équipe après enregistrement dans l'outil de mission. En revanche, la partie sera abandonnée lorsque vous trouverez une équipe et choisirez de commencer la mission."
100,"Parties contre des joueurs"
101,"Vous pouvez défier d'autres aventuriers via l'onglet Gold Saucer de l'outil de mission. Quatre options sont à votre disposition.

■ Mahjong domien<Indent/>: tous rangs (classé)
Cette première option est disponible im<SoftHyphen/>mé<SoftHyphen/>dia<SoftHyphen/>te<SoftHyphen/>ment. Vous vous enregistrez en solo et l'outil vous oppose à trois adversaires. Votre classement à l'issue de la partie influence votre cote.
  1ère place<Indent/>: +30 points, 2e<Indent/>: +15 points
  3e<Indent/>: aucun changement, 4e<Indent/>: -15 points (au-dessus du 1er kyu)
Plus votre rang est élevé, plus vous perdrez de points en finissant à la quatrième place.

■ Mahjong domien<Indent/>: dan seulement (classé)
Cette option est réservée aux joueurs de rang 1er dan ou supérieur. Vous vous enregistrez en solo et l'outil vous oppose à trois adversaires. Votre classement à l'issue de la partie influence votre cote.
  1ère place<Indent/>: +60 points, 2e<Indent/>: +15 points
  3e<Indent/>: aucun changement, 4e<Indent/>: -30 points
Plus votre rang est élevé, plus vous perdrez de points en finissant à la quatrième place.

■ Mahjong domien<Indent/>: 4 joueurs (avec kuitan)
Cette option vous permet d'affronter les joueurs de votre choix. Formez une équipe puis enregistrez-la dans l'outil de mission. Votre cote ne change pas, quel que soit votre classement à l'issue de la partie.
* Lorsque la règle kuitan est activée, le yaku tanyao est disponible après avoir annoncé pon ou chi.

■ Mahjong domien<Indent/>: 4 joueurs (sans kuitan)
Cette option vous permet d'affronter les joueurs de votre choix. Formez une équipe puis enregistrez-la dans l'outil de mission. Votre cote ne change pas, quel que soit votre classement à l'issue de la partie.
* Lorsque la règle kuitan est désactivée, le yaku tanyao n'est plus disponible après avoir annoncé pon ou chi."
102,"■ Règles
・Chaque joueur dispose d'un certain temps pour finir son tour. Si aucune action n'est effectuée avant la fin du temps imparti, une tuile est écartée au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment. (Parties classées seulement)
・Le temps de chaque partie est limité. Après 80 minutes, la donne en cours est jouée, puis la suivante, et les résultats de la partie sont affichés.
・Une partie peut durer un maximum de 120 minutes. Une fois ce temps écoulé, la partie est interrompue im<SoftHyphen/>mé<SoftHyphen/>dia<SoftHyphen/>te<SoftHyphen/>ment et aucun résultat n'est pris en compte."
103,"■ Discussion
・Durant une partie “4 joueurs”, il est possible de discuter avec les autres joueurs.
・La discussion peut être désactivée en appuyant sur le bouton situé en bas à droite de l'écran de jeu. Une fois la discussion désactivée, vous ne pourrez plus recevoir ou envoyer de messages. Des icones indiquent si les autres joueurs ont activé la discussion ou non."
104,"■ Cote et rang
・ Le résultat des parties “tous rangs” et “dan seulement” influence votre cote et votre rang.
・ La cote initiale est de 1 500 points pour tous les joueurs. Elle augmente avec de bons résultats, et diminue avec de mauvais.
・ Le rang initial de tous les joueurs est “néophyte”. Obtenir de bons résultats permet d'être promu aux rangs supérieurs. Il n'y a pas de rétrogradation dans les rangs initiaux, mais le risque existe en cas de mauvais résultats aux rangs supérieurs.
・ La cote et le rang sont calculés en fonction du rang des adversaires et de la position dans le classement à la fin d'une partie. Le score en fin de partie n'est pas pris en compte.
・ Vous pouvez consulter votre cote et votre rang dans la rubrique Mahjong du menu Gold Saucer.

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>* L'historique des yakuman formés est sauvegardé localement sur l'appareil utilisé. Il n'apparaîtra donc pas si vous jouez sur un autre appareil.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
105,"■ Quitter une partie
・ Si un joueur se déconnecte accidentellement pendant une partie, ses tuiles seront écartées au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment à chaque tour, jusqu'à ce qu'il reprenne le contrôle, au tour suivant sa reconnexion.
・ Si un joueur abandonne une partie, ses tuiles sont écartées au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment à chaque tour, jusqu'à la fin de la partie. Il subit alors une pénalité d'abandon.
・ Si un joueur ne fait aucune action pendant un certain temps, il sera au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment exclu de la partie."
106,"L'interface de jeu"
107,"Informations affichées à l'écran"
108,"1. Les 13 tuiles composant votre main. Lorsque la 14e tuile est piochée, elle est affichée à droite de la main, et vous devez choisir quelle tuile écarter."
109,"2. Lorsque vous êtes en position d'annoncer riichi, tsumo, ron, pon, chi ou kan, un message apparaît. Dans le cas de pon, chi et kan, il peut être ignoré.
Ces messages peuvent être désactivés en appuyant sur le bouton correspondant. Cependant, ils sont activés par défaut au début de chaque donne.
L'option “main gagnante automatique” permet d'annoncer tsumo et ron au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment. Cette option est désactivée par défaut au début de chaque partie."
110,"3. L'icone en forme d'étoile indique quel joueur est l'ouvreur. Cette information est également visible au centre de la table.
Le vent des joueurs est indiqué en dessous de leur nom. Cette information est importante pour savoir avec quelles tuiles de vent former un brelan compte pour un yaku. Le rôle d'ouvreur passe de joueur en joueur dans l'ordre suivant<Indent/>: Est, Sud, Ouest puis Nord."
111,"4. Une partie de mahjong domien se joue sur 8 donnes. Les 4 premières sont appelées donnes “Est” et les 4 suivantes “Sud”. Former un brelan de tuiles de vent de la donne en cours compte pour un yaku."
112,"5. Ces bâtonnets indiquent les points remis en jeu après la donne précédente lorsque celle-ci était nulle. Les 1 000 points misés en cas d'annonce de riichi sont également affichés ici. Le joueur gagnant la donne remporte le total de ces points.
Chaque fois qu'une donne est rejouée, un bonus spécial appelé “honba” est ajouté. Il est également affiché ici. Lorsqu'un joueur forme une main gagnante, il reçoit 300 points sup<SoftHyphen/>plé<SoftHyphen/>men<SoftHyphen/>tai<SoftHyphen/>res pour chaque honba."
113,"6. La tuile dora de la donne en cours est affichée ici. Si un joueur inclut la tuile dora dans sa main gagnante, un han est ajouté à son score."
114,"7. Ces boutons permettent d'activer ou de désactiver certaines fonctions. Pour plus d'in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions, référez-vous à la page “Fonctions d'aide” dans la section “Jouer au mahjong”."
115,"Fonctions d'aide"
116,"■ Tuiles à risque
Lorsqu'une tuile est écartée, il est possible qu'elle soit réclamée par un autre joueur pour améliorer sa main ou même remporter la donne. Ces indicateurs permettent de savoir quelles tuiles risquent d'être réclamées par les adversaires.
Notez que les tuiles ne comportant pas d'indicateur présentent quand même un risque, même minimum."
117,"Les tuiles les plus risquées sont signalées par ce type d'indicateur."
118,"Ces tuiles présentent elles aussi un certain risque."
119,"■ Aide
Activez cette fonction pour recevoir des re<SoftHyphen/>com<SoftHyphen/>man<SoftHyphen/>da<SoftHyphen/>tions sur les tuiles à écarter, quand annoncer pon ou chi, etc. Même si suivre ces re<SoftHyphen/>com<SoftHyphen/>man<SoftHyphen/>da<SoftHyphen/>tions à la lettre ne garantit en aucun cas la victoire, cela peut augmenter vos chances."
120,""
121,"Ailes rivales"
122,"Informations générales"
123,"Les Ailes rivales sont des batailles du mode JcJ auxquelles 48 personnages peuvent prendre part. Ils sont répartis en deux camps<Indent/>: les Faucons et les Corbeaux, et peuvent embarquer dans de puissantes machines pour combattre et détruire le cœur du camp adverse, défendu par des automates."
124,"■ Informations générales
Ailes Rivales permet à 24 joueurs répartis dans 6 petites équipes en alliance de s'affronter pendant 15 minutes.

■ Retour au combat
Lorsqu'un participant d'Ailes rivales est vaincu, il peut reprendre le combat au point de départ après un certain laps de temps et bénéficie même de l'état Invulnérable tant qu'il reste à cet endroit.

■ Montures
Les montures peuvent être utilisées sur le champ de bataille et en combat. Cependant, tout dégât reçu à dos de monture inflige au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment l'effet Boitement.

■ Rapatriement
Lorsqu'un participant choisit d'être rapatrié en cours de combat, il retourne au point de départ. Cette action est également disponible en plein combat sans délai, mais l'incantation sera interrompue si un coup est reçu.

■ Récompense
Les personnages participant aux Ailes rivales reçoivent tous des points d'expérience, des points JcJ, des marques de loup et des mémoquartz allagois. Le nombre de victoires permet de débloquer des hauts faits et d'obtenir des montures et pièces d'équipement."
125,"Cœurs et tours"
126,"L'alliance qui détruit le cœur présent dans le camp adverse est déclarée victorieuse.
Si l'objectif n'a pas été atteint dans le temps imparti, l'équipe ayant infligé le plus de dégâts au cœur adverse triomphe.
En cas d'égalité, le camp ayant anéanti le plus de tours l'emporte.
Si encore une fois il y a égalité, l'équipe ayant infligé le plus de dégâts aux tours adverses triomphe."
127,"■ Cœurs
Chaque équipe a pour objectif de détruire le cœur du camp adverse, protégé par un champ de force magitek généré par des tours. Il est nécessaire de détruire ces tours pour pouvoir infliger des dégâts à un cœur."
128,"■ Tours
Chaque camp dispose de deux tours pour protéger son cœur. Elles sont entourées par une barrière qui restaure périodiquement les PV des alliés alentour et réduit les dégâts qu'ils subissent, ce qui en fait un lieu de repli stratégique idéal. De plus, détruire une tour adverse permet d'augmenter la tension dans son camp."
129,"■ Champs magitek
Les tours génèrent un champ magitek pour protéger le cœur, dont les effets varient en fonction du nombre de tours restantes.
Lorsque les deux tours sont encore debout, les attaques portées sur le cœur sont absolument inefficaces et des dégâts périodiques importants sont infligés aux ennemis afin de les dissuader d'approcher. Les joueurs du camp des tours ne subissent évidemment aucun dégât.
Lorsqu'il ne reste qu'une tour, les effets du champ magitek sont affaiblis, les dégâts périodiques ne sont plus infligés et le cœur peut désormais subir des dégâts.
Lorsque les deux tours ont été détruites, le champ magitek disparaît, exposant le cœur aux dégâts subits normalement en cas d'attaque."
130,"Machines de guerre"
131,"Il existe trois types de machines de guerre pilotables et dans lesquelles il est possible d'embarquer."
132,"■ Croiseur-chasseur
Ce modèle permet d'exécuter des attaques efficaces contre les joueurs et les machines de guerre adverses. Il dispose d'une grande mobilité mais est peu endurant."
133,"■ Oppresseur
Ce modèle est spécialisé dans la destruction des tours et des cœurs. Il est lent et désavantagé en cas de combat contre des joueurs ou des appareils légers."
134,"■ Justicier
Ce modèle est l'arme ultime, capable d'occasionner d'importants dégâts aux joueurs, aux machines de guerre et aux dispositifs du camp adverse. Il peut retourner la situation, mais n'est pilotable que sous certaines conditions."
135,"Conditions d'embarquement
Chaque camp ne peut normalement manipuler qu'une machine de guerre à la fois, sauf pour l'oppresseur, pour lequel deux appareils sont pilotables.
Le justicier ne devient quant à lui disponible qu'après la destruction d'une tour dans son camp et le nombre d'appareils disponibles est égal au nombre de tours détruites.

Caractéristiques
Lorsqu'un personnage monte à bord d'une machine de guerre, ses PV sont remplacés par ceux de l'appareil. Ces derniers ne peuvent pas être restaurés par les actions de soin des joueurs alliés et ne se régénèrent pas au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment. En outre, les actions des machines de guerre requièrent des points d'énergie (PE). Tout comme les PV, ils ne sont pas récupérés au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment, mais l'action Recharge de céruleum permet d'en restaurer quelques-uns en échange d'un certain montant de la réserve de céruleum (CE) de l'équipe.

■ Le céruleum
Les machines de guerre nécessitent chacune une certaine quantité de céruleum (CE) pour être mises en marche. Ce carburant est obtenu en récupérant des réservoirs disposés dans l'arène ou encore en abattant des automates adverses. Chaque équipe peut cumuler jusqu'à 100 CE. Étant donné que cette ressource est partagée au sein d'une équipe, il est conseillé aux joueurs de bien communiquer entre eux avant de l'utiliser."
136,"■ Terminal du hangar
Lorsque la quantité de carburant nécessaire au démarrage d'une machine de guerre a été accumulée, il suffit de choisir l'appareil dans le hangar de son camp, situé près du point de départ, pour monter à bord. Il est également possible d'y consulter les in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions relatives aux machines de guerre."
137,"Automates"
138,"Les automates sont de petits mécanismes de combat mobiles programmés pour aller détruire les tours et le cœur du camp adverse. Ils ap<SoftHyphen/>pa<SoftHyphen/>rais<SoftHyphen/>sent à intervalle régulier à proximité du cœur de leur propre camp et suivent une trajectoire prédéfinie. S'ils détectent un automate ennemi en chemin, ils l'attaqueront afin de le détruire. Une fois arrivés à l'une des tours ou au cœur adverse, ils s'autodétruisent afin d'infliger d'importants dégâts au dispositif. Les automates n'attaquent jamais les joueurs."
139,"■ Automates vikings
Ces combattants vont au contact de leurs ennemis pour attaquer."
140,"■ Automates mages
Ces mages utilisent la magie pour attaquer."
141,"Caractéristiques
Les automates sont marqués par l'état “mécanisme automatique”, qui provoque la disparition de l'automate lorsque le compte à rebours tombe à zéro.
Les actions curatives fonctionnent sur les automates, mais leurs effets sont réduits.

Obtention de céruleum
La destruction d'automate permet de récupérer du céruleum, mais la quantité obtenue dépend directement des dégâts infligés par chaque équipe. Aussi, la part de dégâts infligés par un automate à un autre automate est exclue du calcul lors de la dis<SoftHyphen/>tri<SoftHyphen/>bu<SoftHyphen/>tion du carburant."
142,"Canons à vapeur"
143,"Deux canons à vapeur sont installés près de chacun des cœurs des deux camps. Les joueurs peuvent s'y installer pour exécuter des attaques puissantes. Bien qu'ils ne soient pas mobiles, ces canons sont très utiles pour effectuer des tirs défensifs."
144,"Tension"
145,"À chaque fois qu'un joueur en vainc un du camp adverse, son équipe se voit octroyer l'effet Tension. Lorsqu'une tour adverse est détruite, son équipe et les équipes membres de son alliance bénéficient de l'effet Tension. Celui-ci peut être cumulé jusqu'au 20e degré, cette valeur influant sur l'augmentation des dégâts infligés et de la puissance des sorts curatifs ainsi que sur la réduction des dégâts subis. Lorsque le 20e degré est atteint, l'effet Tension max est octroyé, permettant de bénéficier d'avantages encore plus marqués et affectant jusqu'à la vitesse de remplissage de la jauge d'adrénaline. Les effets de Tension et Tension max seront cependant désactivés à bord d'une machine de guerre."
146,"Montée de la tension
La quantité reçue varie en fonction du degré atteint par la cible au moment d'être vaincue.
- 0 à 9<Indent/>: la tension augmente d'un degré
- 10 à 19<Indent/>: la tension augmente de deux degrés
- Tension max<Indent/>: la tension augmente de trois degrés"
147,""
