key,0,1,2,3,4,5,6,7,8
49,0,0,0,0,0,False,False,False,""
50,76301,1,6,2,0,True,False,False,"Drapeau gridanien"
51,76302,1,6,1,0,True,False,False,"Drapeau limséen"
52,76303,1,6,3,0,True,False,False,"Drapeau uldien"
53,76304,1,6,4,0,True,False,False,"Drapeau ishgardais"
54,76305,1,6,5,0,True,False,False,"Drapeau mhigois"
55,76306,1,6,6,0,True,False,False,"Drapeau kuganien"
56,76307,1,6,7,0,True,False,False,"Drapeau domien"
57,76308,1,6,8,0,True,False,False,"Drapeau cristarien"
58,76309,1,6,9,0,True,False,False,"Drapeau eulmorien"
59,76310,1,6,10,0,True,False,False,"Drapeau bozjien"
60,76651,1,3,1,0,True,True,True,"Visage normal"
61,76652,1,3,2,0,True,True,True,"Visage souriant"
62,76653,1,3,3,0,True,True,True,"Visage radieux"
63,76654,1,3,4,0,True,True,True,"Clin d'œil"
64,0,0,0,0,0,False,False,False,""
65,76656,1,3,5,0,True,True,True,"Visage confiant"
66,76657,1,3,6,0,True,True,True,"Visage arrogant"
67,76658,1,3,7,0,True,True,True,"Visage endormi"
68,76659,1,3,8,0,True,True,True,"Visage stupéfait"
69,76660,1,3,9,0,True,True,True,"Visage interloqué"
70,76661,1,3,10,0,True,True,True,"Bouche en cœur"
71,76662,1,3,11,0,True,True,True,"Visage sérieux"
72,76663,1,3,12,0,True,True,True,"Sourire tendre"
73,76664,1,3,13,0,True,True,True,"Visage satisfait"
74,76665,1,3,14,0,True,True,True,"Visage rieur"
75,76666,1,3,15,0,True,True,True,"Visage méditatif"
76,0,0,0,0,0,False,False,False,""
77,0,0,0,0,0,False,False,False,""
78,0,0,0,0,0,False,False,False,""
79,0,0,0,0,0,False,False,False,""
80,0,0,0,0,0,False,False,False,""
81,0,0,0,0,0,False,False,False,""
82,0,0,0,0,0,False,False,False,""
83,0,0,0,0,0,False,False,False,""
84,0,0,0,0,0,False,False,False,""
85,0,0,0,0,0,False,False,False,""
86,0,0,0,0,0,False,False,False,""
87,0,0,0,0,0,False,False,False,""
88,0,0,0,0,0,False,False,False,""
89,0,0,0,0,0,False,False,False,""
90,76601,1,7,1,0,True,False,False,"!"
91,76602,1,7,2,0,True,False,False,"?"
92,76603,1,7,3,0,True,False,False,"!?"
93,76604,1,7,4,0,True,False,False,"?!"
94,76605,1,7,5,0,True,False,False,"..."
95,0,0,0,0,0,False,False,False,""
96,0,0,0,0,0,False,False,False,""
97,0,0,0,0,0,False,False,False,""
98,0,0,0,0,0,False,False,False,""
99,0,0,0,0,0,False,False,False,""
100,0,0,0,0,0,False,False,False,""
101,0,0,0,0,0,False,False,False,""
102,0,0,0,0,0,False,False,False,""
103,0,0,0,0,0,False,False,False,""
104,0,0,0,0,0,False,False,False,""
105,0,0,0,0,0,False,False,False,""
106,0,0,0,0,0,False,False,False,""
107,0,0,0,0,0,False,False,False,""
108,0,0,0,0,0,False,False,False,""
109,0,0,0,0,0,False,False,False,""
110,76551,1,2,1,0,True,True,True,"Bulle normale"
111,76552,1,2,2,0,True,True,True,"Bulle de pensée"
112,76553,1,2,3,0,True,True,True,"Bulle de surprise"
113,0,0,0,0,0,False,False,False,""
114,0,0,0,0,0,False,False,False,""
115,0,0,0,0,0,False,False,False,""
116,0,0,0,0,0,False,False,False,""
117,0,0,0,0,0,False,False,False,""
118,0,0,0,0,0,False,False,False,""
119,0,0,0,0,0,False,False,False,""
120,0,0,0,0,0,False,False,False,""
121,0,0,0,0,0,False,False,False,""
122,0,0,0,0,0,False,False,False,""
123,0,0,0,0,0,False,False,False,""
124,0,0,0,0,0,False,False,False,""
125,0,0,0,0,0,False,False,False,""
126,0,0,0,0,0,False,False,False,""
127,0,0,0,0,0,False,False,False,""
128,0,0,0,0,0,False,False,False,""
129,0,0,0,0,0,False,False,False,""
130,76401,1,9,2,0,True,True,True,"Étincelle 1 "
131,76402,1,9,43,0,True,True,True,"Cœur "
132,76403,1,9,21,0,True,True,True,"Halos "
133,76404,1,9,61,0,True,True,True,"Empreinte de pas "
134,76451,1,9,1,0,True,True,True,"Étincelles 1 "
135,76452,1,9,110,0,True,True,True,"Lunettes de soleil"
136,76453,1,9,42,0,True,True,True,"Cœurs "
137,76454,1,9,20,0,True,True,True,"Halos "
138,76455,1,9,111,0,True,True,True,"Lèvres"
139,76456,1,9,60,0,True,True,True,"Empreintes de pas "
140,76457,1,9,100,0,True,True,True,"Flèche"
141,76410,1,9,31,0,True,True,True,"Triangles "
142,76411,1,9,33,0,True,True,True,"Carrés "
143,76409,1,9,35,0,True,True,True,"Pentagones "
144,76405,1,9,45,0,True,True,True,"Fleur "
145,76408,1,9,41,0,True,True,True,"Cercles "
146,76406,1,9,51,0,True,True,True,"Note de musique 1 "
147,76407,1,9,52,0,True,True,True,"Note de musique 2 "
148,76459,1,9,50,0,True,True,True,"Notes de musique "
149,76462,1,9,30,0,True,True,True,"Triangles "
150,76463,1,9,32,0,True,True,True,"Carrés "
151,76461,1,9,34,0,True,True,True,"Pentagones "
152,76458,1,9,44,0,True,True,True,"Fleurs "
153,76460,1,9,40,0,True,True,True,"Cercles "
154,76464,1,9,3,0,True,True,True,"Étincelles 2 "
155,76412,1,9,4,0,True,True,True,"Étincelle 2 "
156,76465,1,9,5,0,True,True,True,"Étincelles 3 "
157,76413,1,9,6,0,True,True,True,"Étincelle 3 "
158,76466,1,9,7,0,True,True,True,"Étincelles 4 "
159,76414,1,9,8,0,True,True,True,"Étincelle 4 "
160,76415,1,9,53,0,True,True,True,"Étoile"
161,76467,1,9,90,0,True,True,True,"Confettis"
162,0,0,0,0,0,False,False,False,""
163,0,0,0,0,0,False,False,False,""
164,0,0,0,0,0,False,False,False,""
165,0,0,0,0,0,False,False,False,""
166,0,0,0,0,0,False,False,False,""
167,0,0,0,0,0,False,False,False,""
168,0,0,0,0,0,False,False,False,""
169,0,0,0,0,0,False,False,False,""
170,76851,1,8,1,0,True,True,True,"Miqo-brochette de viande"
171,76852,1,8,2,0,True,True,True,"Steak de cerf"
172,76853,1,8,3,0,True,True,True,"Omelette aux œufs de dodo"
173,76854,1,8,4,0,True,True,True,"Œuf au plat"
174,76855,1,8,5,0,True,True,True,"Truite grillée"
175,76856,1,8,6,0,True,True,True,"Miqo-brochette de thon"
176,76857,1,8,7,0,True,True,True,"Salade de panais"
177,76858,1,8,8,0,True,True,True,"Miqo-brochette forestière"
178,76859,1,8,9,0,True,True,True,"Pain plat"
179,76860,1,8,10,0,True,True,True,"Bretzel noir"
180,76861,1,8,11,0,True,True,True,"Pain de chevalier"
181,76862,1,8,12,0,True,True,True,"Sandwich à la Bismarck"
182,76863,1,8,13,0,True,True,True,"Tarte aux pommes"
183,76864,1,8,14,0,True,True,True,"Soupe de pois"
184,76865,1,8,15,0,True,True,True,"Biscuit au gingembre"
185,76866,1,8,16,0,True,True,True,"Cœur en chocolat"
186,76867,1,8,17,0,True,True,True,"Biscuit citrouille"
187,76868,1,8,18,0,True,True,True,"Jus d'orange"
188,76869,1,8,19,0,True,True,True,"Thé épicé"
189,76870,1,8,20,0,True,True,True,"Poisson pané"
190,76871,1,8,21,0,True,True,True,"Pain ishgardais"
191,76872,1,8,22,0,True,True,True,"Baguette tradition"
192,0,0,0,0,0,False,False,False,""
193,0,0,0,0,0,False,False,False,""
194,0,0,0,0,0,False,False,False,""
195,0,0,0,0,0,False,False,False,""
196,0,0,0,0,0,False,False,False,""
197,0,0,0,0,0,False,False,False,""
198,0,0,0,0,0,False,False,False,""
199,0,0,0,0,0,False,False,False,""
200,0,0,0,0,0,False,False,False,""
201,0,0,0,0,0,False,False,False,""
202,0,0,0,0,0,False,False,False,""
203,0,0,0,0,0,False,False,False,""
204,0,0,0,0,0,False,False,False,""
205,0,0,0,0,0,False,False,False,""
206,0,0,0,0,0,False,False,False,""
207,0,0,0,0,0,False,False,False,""
208,0,0,0,0,0,False,False,False,""
209,0,0,0,0,0,False,False,False,""
210,0,0,0,0,0,False,False,False,""
211,0,0,0,0,0,False,False,False,""
212,0,0,0,0,0,False,False,False,""
213,0,0,0,0,0,False,False,False,""
214,0,0,0,0,0,False,False,False,""
215,0,0,0,0,0,False,False,False,""
216,0,0,0,0,0,False,False,False,""
217,0,0,0,0,0,False,False,False,""
218,0,0,0,0,0,False,False,False,""
219,0,0,0,0,0,False,False,False,""
220,0,0,0,0,0,False,False,False,""
221,76701,1,1,53,0,True,True,True,"Pantin P001"
222,76702,1,1,1,0,True,True,True,"Bébé chocobo"
223,76703,1,1,3,0,True,True,True,"Bombino"
224,76704,1,1,4,0,True,True,True,"Bébéhémoth"
225,76705,1,1,5,0,True,True,True,"Bulbe de morbol"
226,76706,1,1,8,0,True,True,True,"Lapin mutin"
227,76707,1,1,9,0,True,True,True,"Mini-pampa"
228,76708,1,1,10,0,True,True,True,"Coquépique"
229,76709,1,1,20,0,True,True,True,"Goobbue goulu"
230,76710,1,1,21,0,True,True,True,"Bloc démonique"
231,76711,1,1,57,0,True,True,True,"Curseur flottant"
232,76712,1,1,46,0,True,True,True,"Qiqirn mécanique"
233,76713,1,1,11,0,True,True,True,"Bébé chacal"
234,76714,1,1,6,0,True,True,True,"Joli coeurl"
235,76715,1,1,7,0,True,True,True,"Tomberry mécanique"
236,76716,1,1,58,0,True,True,True,"Balai enchanté"
237,76717,1,1,2,0,True,True,True,"Poupée mog"
238,76718,1,1,32,0,True,True,True,"Écureuil grignoteur"
239,76719,1,1,33,0,True,True,True,"Gros minou"
240,76720,1,1,59,0,True,True,True,"Petit kappa"
241,76721,1,1,56,0,True,True,True,"Sphère de guidage"
242,76722,1,1,27,0,True,True,True,"Petiot païssa"
243,76723,1,1,28,0,True,True,True,"Pon-korpokkur"
244,76724,1,1,39,0,True,True,True,"Loutre choute"
245,76725,1,1,47,0,True,True,True,"Namazu mécanique"
246,76726,1,1,49,0,True,True,True,"Khloe miniature"
247,76727,1,1,36,0,True,True,True,"Mame shiba"
248,76728,1,1,37,0,True,True,True,"Serpent marin de Ronka<Indent/>?"
249,76729,1,1,48,0,True,True,True,"Castor géant"
250,76730,1,1,40,0,True,True,True,"Requin commandeur"
251,76731,1,1,54,0,True,True,True,"Poupée Cait Sith"
252,76732,1,1,42,0,True,True,True,"Oiseau bleu"
253,76733,1,1,12,0,True,True,True,"Dodu dodo"
254,76734,1,1,19,0,True,True,True,"Apkallu nain"
255,76735,1,1,22,0,True,True,True,"Belin bêlant"
256,76736,1,1,13,0,True,True,True,"Mini-mini-mandragore"
257,76737,1,1,23,0,True,True,True,"Perroquet taciturne"
258,76738,1,1,24,0,True,True,True,"Poupée succube"
259,76739,1,1,50,0,True,True,True,"Pantin Gilgamesh"
260,76740,1,1,14,0,True,True,True,"Prince oignon"
261,76741,1,1,15,0,True,True,True,"Chevalier aubergine"
262,76742,1,1,16,0,True,True,True,"Baron ail"
263,76743,1,1,17,0,True,True,True,"Roi tomate"
264,76744,1,1,18,0,True,True,True,"Reine mandragore"
265,76745,1,1,52,0,True,True,True,"Orthros articulé"
266,76746,1,1,51,0,True,True,True,"Enkidu"
267,76747,1,1,25,0,True,True,True,"Atomos atrophié"
268,76748,1,1,26,0,True,True,True,"Gaélichaton"
269,76749,1,1,34,0,True,True,True,"Petit panda roux"
270,76750,1,1,43,0,True,True,True,"Manchot prince"
271,76751,1,1,60,0,True,True,True,"Porcelet promeneur"
272,76752,1,1,29,0,True,True,True,"Marcassin"
273,76753,1,1,44,0,True,True,True,"Moineau voyageur"
274,76754,1,1,55,0,True,True,True,"Chimère mécanique"
275,76755,1,1,30,0,True,True,True,"Ko-yukinko"
276,76756,1,1,35,0,True,True,True,"Bébé renard"
277,76757,1,1,45,0,True,True,True,"Bec-en-sabot"
278,76758,1,1,31,0,True,True,True,"Bout-de-cochon"
279,76759,1,1,38,0,True,True,True,"Renard des sables"
280,76760,1,1,41,0,True,True,True,"Momo Ramora"
281,0,0,0,0,0,False,False,False,""
282,0,0,0,0,0,False,False,False,""
283,0,0,0,0,0,False,False,False,""
284,0,0,0,0,0,False,False,False,""
285,0,0,0,0,0,False,False,False,""
286,0,0,0,0,0,False,False,False,""
287,0,0,0,0,0,False,False,False,""
288,0,0,0,0,0,False,False,False,""
289,0,0,0,0,0,False,False,False,""
290,0,0,0,0,0,False,False,False,""
291,0,0,0,0,0,False,False,False,""
292,0,0,0,0,0,False,False,False,""
293,0,0,0,0,0,False,False,False,""
294,0,0,0,0,0,False,False,False,""
295,0,0,0,0,0,False,False,False,""
296,0,0,0,0,0,False,False,False,""
297,0,0,0,0,0,False,False,False,""
298,0,0,0,0,0,False,False,False,""
299,0,0,0,0,0,False,False,False,""
300,0,0,0,0,0,False,False,False,""
301,0,0,0,0,0,False,False,False,""
302,0,0,0,0,0,False,False,False,""
303,0,0,0,0,0,False,False,False,""
304,0,0,0,0,0,False,False,False,""
305,0,0,0,0,0,False,False,False,""
306,0,0,0,0,0,False,False,False,""
307,0,0,0,0,0,False,False,False,""
308,0,0,0,0,0,False,False,False,""
309,0,0,0,0,0,False,False,False,""
310,0,0,0,0,0,False,False,False,""
311,0,0,0,0,0,False,False,False,""
312,0,0,0,0,0,False,False,False,""
313,0,0,0,0,0,False,False,False,""
314,0,0,0,0,0,False,False,False,""
315,0,0,0,0,0,False,False,False,""
316,0,0,0,0,0,False,False,False,""
317,0,0,0,0,0,False,False,False,""
318,0,0,0,0,0,False,False,False,""
319,0,0,0,0,0,False,False,False,""
320,0,0,0,0,0,False,False,False,""
321,0,0,0,0,0,False,False,False,""
322,0,0,0,0,0,False,False,False,""
323,0,0,0,0,0,False,False,False,""
324,0,0,0,0,0,False,False,False,""
325,0,0,0,0,0,False,False,False,""
326,0,0,0,0,0,False,False,False,""
327,0,0,0,0,0,False,False,False,""
328,0,0,0,0,0,False,False,False,""
329,0,0,0,0,0,False,False,False,""
330,0,0,0,0,0,False,False,False,""
331,0,0,0,0,0,False,False,False,""
332,0,0,0,0,0,False,False,False,""
333,0,0,0,0,0,False,False,False,""
334,0,0,0,0,0,False,False,False,""
335,0,0,0,0,0,False,False,False,""
336,0,0,0,0,0,False,False,False,""
337,0,0,0,0,0,False,False,False,""
338,0,0,0,0,0,False,False,False,""
339,0,0,0,0,0,False,False,False,""
340,0,0,0,0,0,False,False,False,""
341,0,0,0,0,0,False,False,False,""
342,0,0,0,0,0,False,False,False,""
343,0,0,0,0,0,False,False,False,""
344,0,0,0,0,0,False,False,False,""
345,0,0,0,0,0,False,False,False,""
346,0,0,0,0,0,False,False,False,""
347,0,0,0,0,0,False,False,False,""
348,0,0,0,0,0,False,False,False,""
349,0,0,0,0,0,False,False,False,""
350,0,0,0,0,0,False,False,False,""
351,0,0,0,0,0,False,False,False,""
352,0,0,0,0,0,False,False,False,""
353,0,0,0,0,0,False,False,False,""
354,0,0,0,0,0,False,False,False,""
355,0,0,0,0,0,False,False,False,""
356,0,0,0,0,0,False,False,False,""
357,0,0,0,0,0,False,False,False,""
358,0,0,0,0,0,False,False,False,""
359,0,0,0,0,0,False,False,False,""
360,0,0,0,0,0,False,False,False,""
361,0,0,0,0,0,False,False,False,""
362,0,0,0,0,0,False,False,False,""
363,0,0,0,0,0,False,False,False,""
364,0,0,0,0,0,False,False,False,""
365,0,0,0,0,0,False,False,False,""
366,0,0,0,0,0,False,False,False,""
367,0,0,0,0,0,False,False,False,""
368,0,0,0,0,0,False,False,False,""
369,0,0,0,0,0,False,False,False,""
370,76321,1,23,2,0,True,True,True,"Style gridanien"
371,76322,1,23,1,0,True,True,True,"Style limséen"
372,76323,1,23,3,0,True,True,True,"Style uldien"
373,76324,1,23,4,0,True,True,True,"Style ishgardais"
374,76325,1,23,5,0,True,True,True,"Style mhigois"
375,76326,1,23,6,0,True,True,True,"Style kuganien"
376,76327,1,23,7,0,True,True,True,"Style domien"
377,76328,1,23,8,0,True,True,True,"Style cristarien"
378,76329,1,23,9,0,True,True,True,"Style eulmorien"
379,76330,1,23,10,0,True,True,True,"Style bozjien"
380,0,0,0,0,0,False,False,False,""
381,0,0,0,0,0,False,False,False,""
382,0,0,0,0,0,False,False,False,""
383,0,0,0,0,0,False,False,False,""
384,0,0,0,0,0,False,False,False,""
385,0,0,0,0,0,False,False,False,""
386,0,0,0,0,0,False,False,False,""
387,0,0,0,0,0,False,False,False,""
388,0,0,0,0,0,False,False,False,""
389,0,0,0,0,0,False,False,False,""
390,0,0,0,0,0,False,False,False,""
391,0,0,0,0,0,False,False,False,""
392,0,0,0,0,0,False,False,False,""
393,0,0,0,0,0,False,False,False,""
394,0,0,0,0,0,False,False,False,""
395,0,0,0,0,0,False,False,False,""
396,0,0,0,0,0,False,False,False,""
397,0,0,0,0,0,False,False,False,""
398,0,0,0,0,0,False,False,False,""
399,0,0,0,0,0,False,False,False,""
400,76873,1,18,1,0,True,True,True,"Potion"
401,76874,1,18,2,0,True,True,True,"Super potion"
402,76875,1,18,3,0,True,True,True,"Méga potion"
403,76876,1,18,4,0,True,True,True,"Potion X"
404,76877,1,18,5,0,True,True,True,"Éther"
405,76878,1,18,6,0,True,True,True,"Super éther"
406,76879,1,18,7,0,True,True,True,"Méga éther"
407,76880,1,18,8,0,True,True,True,"Éther X"
408,76881,1,18,9,0,True,True,True,"Élixir"
409,76882,1,18,10,0,True,True,True,"Philtre d'illusion"
410,0,0,0,0,0,False,False,False,""
411,0,0,0,0,0,False,False,False,""
412,0,0,0,0,0,False,False,False,""
413,0,0,0,0,0,False,False,False,""
414,0,0,0,0,0,False,False,False,""
415,0,0,0,0,0,False,False,False,""
416,0,0,0,0,0,False,False,False,""
417,0,0,0,0,0,False,False,False,""
418,0,0,0,0,0,False,False,False,""
419,0,0,0,0,0,False,False,False,""
420,0,0,0,0,0,False,False,False,""
421,0,0,0,0,0,False,False,False,""
422,0,0,0,0,0,False,False,False,""
423,0,0,0,0,0,False,False,False,""
424,0,0,0,0,0,False,False,False,""
425,0,0,0,0,0,False,False,False,""
426,0,0,0,0,0,False,False,False,""
427,0,0,0,0,0,False,False,False,""
428,0,0,0,0,0,False,False,False,""
429,0,0,0,0,0,False,False,False,""
430,76351,1,19,1,0,True,True,True,"Quête d'épopée disponible"
431,76352,1,19,2,0,True,True,True,"Quête d'épopée en cours"
432,76353,1,19,3,0,True,True,True,"Quête d'épopée terminée"
433,76354,1,19,4,0,True,True,True,"Quête annexe disponible"
434,76355,1,19,5,0,True,True,True,"Quête annexe en cours"
435,76356,1,19,6,0,True,True,True,"Quête annexe terminée"
436,76357,1,19,7,0,True,True,True,"Quête d'accès disponible"
437,76358,1,19,8,0,True,True,True,"Quête d'accès en cours"
438,76359,1,19,9,0,True,True,True,"Quête d'accès terminée"
439,0,0,0,0,0,False,False,False,""
440,0,0,0,0,0,False,False,False,""
441,0,0,0,0,0,False,False,False,""
442,0,0,0,0,0,False,False,False,""
443,0,0,0,0,0,False,False,False,""
444,0,0,0,0,0,False,False,False,""
445,0,0,0,0,0,False,False,False,""
446,0,0,0,0,0,False,False,False,""
447,0,0,0,0,0,False,False,False,""
448,0,0,0,0,0,False,False,False,""
449,0,0,0,0,0,False,False,False,""
450,0,0,0,0,0,False,False,False,""
451,0,0,0,0,0,False,False,False,""
452,0,0,0,0,0,False,False,False,""
453,0,0,0,0,0,False,False,False,""
454,0,0,0,0,0,False,False,False,""
455,0,0,0,0,0,False,False,False,""
456,0,0,0,0,0,False,False,False,""
457,0,0,0,0,0,False,False,False,""
458,0,0,0,0,0,False,False,False,""
459,0,0,0,0,0,False,False,False,""
460,76615,1,17,1,0,True,True,True,"Sueur"
461,76606,1,17,2,0,True,True,True,"Sueur (panique)"
462,76607,1,17,3,0,True,True,True,"Entrain"
463,76608,1,17,4,0,True,True,True,"Surprise"
464,76609,1,17,5,0,True,True,True,"Embarras"
465,76610,1,17,6,0,True,True,True,"Soupir"
466,76611,1,17,7,0,True,True,True,"Idée"
467,76612,1,17,8,0,True,True,True,"Note de musique"
468,76613,1,17,9,0,True,True,True,"Étoiles"
469,76614,1,17,10,0,True,True,True,"Lignes verticales"
470,0,0,0,0,0,False,False,False,""
471,0,0,0,0,0,False,False,False,""
472,0,0,0,0,0,False,False,False,""
473,0,0,0,0,0,False,False,False,""
474,0,0,0,0,0,False,False,False,""
475,0,0,0,0,0,False,False,False,""
476,0,0,0,0,0,False,False,False,""
477,0,0,0,0,0,False,False,False,""
478,0,0,0,0,0,False,False,False,""
479,0,0,0,0,0,False,False,False,""
480,0,0,0,0,0,False,False,False,""
481,0,0,0,0,0,False,False,False,""
482,0,0,0,0,0,False,False,False,""
483,0,0,0,0,0,False,False,False,""
484,0,0,0,0,0,False,False,False,""
485,0,0,0,0,0,False,False,False,""
486,0,0,0,0,0,False,False,False,""
487,0,0,0,0,0,False,False,False,""
488,0,0,0,0,0,False,False,False,""
489,0,0,0,0,0,False,False,False,""
490,0,0,0,0,0,False,False,False,""
491,0,0,0,0,0,False,False,False,""
492,0,0,0,0,0,False,False,False,""
493,0,0,0,0,0,False,False,False,""
494,0,0,0,0,0,False,False,False,""
495,0,0,0,0,0,False,False,False,""
496,0,0,0,0,0,False,False,False,""
497,0,0,0,0,0,False,False,False,""
498,0,0,0,0,0,False,False,False,""
499,0,0,0,0,0,False,False,False,""
500,76951,1,20,1,0,True,True,True,"Poupée mog"
501,76952,1,20,2,0,True,True,True,"Gros minou"
502,76953,1,20,3,0,True,True,True,"Castor géant"
503,76954,1,20,4,0,True,True,True,"Petiot païssa"
504,76955,1,20,5,0,True,True,True,"Namazu mécanique"
505,76956,1,20,6,0,True,True,True,"Bébé chocobo grassouillet"
506,76957,1,20,7,0,True,True,True,"Lapin mutin"
507,76958,1,20,8,0,True,True,True,"Mini-pampa"
508,76959,1,20,9,0,True,True,True,"Goobbue goulu"
509,76960,1,20,10,0,True,True,True,"Carbuncle péridot"
510,76961,1,20,11,0,True,True,True,"Loutre choute"
511,76962,1,20,12,0,True,True,True,"Serpent marin de Ronka<Indent/>?"
512,76963,1,20,13,0,True,True,True,"Bombino"
513,76964,1,20,14,0,True,True,True,"Bulbe de morbol"
514,76965,1,20,15,0,True,True,True,"Tomberry mécanique"
515,76966,1,20,16,0,True,True,True,"Mini-mini-mandragore"
516,76967,1,20,17,0,True,True,True,"Gaélichaton"
517,76968,1,20,18,0,True,True,True,"Pon-korpokkur"
518,76969,1,20,19,0,True,True,True,"Poro Roggo"
519,76970,1,20,20,0,True,True,True,"Ko-yukinko"
520,76971,1,20,21,0,True,True,True,"Écureuil grignoteur"
521,76972,1,20,22,0,True,True,True,"Mame shiba"
522,76973,1,20,23,0,True,True,True,"Renard des sables"
523,76974,1,20,24,0,True,True,True,"Bébé phoque"
524,76975,1,20,25,0,True,True,True,"Requin commandeur"
525,76976,1,20,26,0,True,True,True,"Fuath miniature"
526,76977,1,20,27,0,True,True,True,"Porcelet promeneur"
527,0,0,0,0,0,False,False,False,""
528,0,0,0,0,0,False,False,False,""
529,0,0,0,0,0,False,False,False,""
530,76216,1,21,1,120,True,False,False,"<Gui(112)/> Symbole"
531,76201,1,21,2,120,True,False,False,"<Gui(112)/> Logo (blanc)"
532,76202,1,21,3,120,True,False,False,"<Gui(112)/> Logo (noir)"
533,76203,1,21,4,120,True,False,False,"<Gui(112)/> Bannière déroulante (blanche)"
534,76204,1,21,5,120,True,False,False,"<Gui(112)/> Bannière déroulante (noire)"
535,76205,1,21,6,120,True,False,False,"<Gui(112)/> Bannière (verticale)"
536,76206,1,21,7,120,True,False,False,"<Gui(112)/> Bannière (horizontale)"
537,76208,2,22,1,120,True,False,False,"<Gui(112)/> Fan Festival 2021"
538,76207,2,22,2,120,True,False,False,"<Gui(112)/> Hashtag"
539,0,0,0,0,0,False,False,False,""
540,0,0,0,0,0,False,False,False,""
541,0,0,0,0,0,False,False,False,""
542,0,0,0,0,0,False,False,False,""
543,0,0,0,0,0,False,False,False,""
544,0,0,0,0,0,False,False,False,""
545,0,0,0,0,0,False,False,False,""
546,0,0,0,0,0,False,False,False,""
547,0,0,0,0,0,False,False,False,""
548,0,0,0,0,0,False,False,False,""
549,0,0,0,0,0,False,False,False,""
550,0,0,0,0,0,False,False,False,""
551,0,0,0,0,0,False,False,False,""
552,0,0,0,0,0,False,False,False,""
553,0,0,0,0,0,False,False,False,""
554,0,0,0,0,0,False,False,False,""
555,0,0,0,0,0,False,False,False,""
