key,0,1,2,3,4
81,639,"Der verlorene Sohn","",81,247
82,640,"Werben und umwerben","",82,247
83,641,"Das Rauschen des Meeres","",83,247
84,642,"Im Trüben fischen","",84,247
85,643,"Vom richtigen Zeitpunkt","",85,247
86,645,"Dreck am Stecken","",86,247
87,647,"Im Namen der Kunst","",87,247
88,652,"Der Widerspenstigen Zähmung","",88,247
89,653,"Pfade der Erleuchtung","",89,247
90,654,"Elementarentschärfung","",90,247
91,655,"Vegetarismus Venerabile","",91,247
92,657,"Schelmisches Schlitzohr","",92,247
93,658,"Wie im Märchen","",93,247
94,659,"Schocktherapie","",94,247
95,661,"Der Kampf um Anerkennung","",95,247
96,662,"Lonsyggs Logbuch","",96,247
97,663,"Lass Blumen sprechen","",97,247
98,664,"Tödliche Arglosigkeit","",98,247
99,665,"Steinernes Schweigen","",99,247
100,666,"Das Gesetz des Waldes","",100,247
101,667,"Geld stinkt nicht","",101,247
102,668,"Von Goblins beklaut","",102,247
103,673,"Nach den Gerechten sehen","",103,247
104,674,"Scharfsichtige Bestechung","",104,247
105,675,"Insomnie","",105,247
106,676,"Der Fluch des Klans","",106,247
107,678,"Nimm deine Ware und geh","",107,247
108,679,"Schutzwald-Waldschutz","",108,247
109,680,"Lös dich in Wohlgefallen auf","",109,247
110,681,"Die einzige Spur","",110,247
111,682,"Gute Wache, böse Wache","",111,247
112,683,"Von Dodos gejagt","",112,247
113,684,"Horch, was kommt von draußen rein","",113,247
114,685,"Der Preis der Freiheit","",114,247
115,686,"Erz auf zwei Beinen","",115,247
116,689,"Unlauterer Wettbewerb","",116,247
117,694,"Ruf nach Unsterblichkeit","",117,247
118,705,"Panik auf der Alm","",118,247
119,706,"Am Leben kleben","",119,247
120,707,"Blutige Rituale","",120,247
121,725,"Spenden macht selig","",121,247
122,726,"Blut und Spiele","",122,247
123,727,"Gerüchte um den Schwarzmarkt","",123,247
124,733,"Höllenschlünde hoch im Himmel","",124,247
125,734,"Ein Erntefest organisieren","",125,247
126,735,"Unorganisiertes Verbrechen","",126,247
127,736,"Das Herz der Unendlichkeit","",127,247
128,743,"Auf der Hut vor Feindesflut","",128,247
129,744,"Schuss ins Herz","",129,247
130,745,"Gerüchterstattung","",130,247
131,752,"Saliah Ahldbhar","",131,247
132,753,"Blutige Nachforschungen","",132,247
133,754,"Die ausgegrabene Wahrheit","",133,247
134,755,"Rostschutzmittel","",134,247
135,761,"Auf den Säbelzahn gefühlt","",135,247
136,762,"Beichtvater der Azeyma","",136,247
137,763,"Bittere Medizin","",137,247
138,764,"Der Fluch des Fungus","",138,247
139,770,"Der neugierige Goblin","",139,247
140,771,"Ein sattes Geschäft","",140,247
141,772,"Saure Traubenklauberei","",141,247
142,773,"Ratten verlassen das stinkende Schiff","",142,247
143,788,"Das Ei der Weisen (Ul'dah)","",143,247
144,789,"Rück-Eioberung (Ul'dah)","",144,247
145,793,"Das Ei der Weisen (Gridania)","",145,247
146,794,"Rück-Eioberung (Gridania)","",146,247
147,798,"Das Fest mit dem Feuer","",147,247
148,799,"Impertinente Imps","",148,247
149,800,"Das Schneeballsystem","",149,247
150,801,"Das kalte Herz","",150,247
151,803,"Das Ei der Weisen (Limsa Lominsa)","",151,247
152,804,"Rück-Eioberung (Limsa Lominsa)","",152,247
153,808,"Gildenaufgaben","",153,247
154,809,"Shposhae, öffne dich","",154,247
155,810,"Riskante Geschäfte","",155,247
156,811,"Das Formen der Seele","",156,247
157,812,"Das Vereinen der Seele","",157,247
158,813,"Das Erwecken der Seele","",158,247
159,815,"Im Zwielicht der Barriere","",159,247
160,816,"Nachschublieferung & Materialbeschaffung","",160,247
161,817,"Das Grab der Helden","",161,247
162,818,"Es ist nicht alles Gold, was glänzt","",162,247
163,820,"Operation Kerkermeister","",163,247
164,821,"Operation Burgfriede","",164,247
165,822,"Operation Nebelmarsch","",165,247
166,823,"Operation Sandsturm","",166,247
167,827,"Wer den Ranzen nicht ehrt","",167,247
168,828,"Irgendwas im Busch","",168,247
169,837,"Tintennachschub","",169,247
170,838,"Ein Schaf unter Wölfen","",170,247
171,839,"Investigativer Journalismus","",171,247
172,840,"Prophetische Kriminologie","",172,247
173,847,"Der verschwundene Ehering","",173,247
174,848,"Ein stichfestes Alibi","",174,247
175,857,"Saisonales Ereignis","",175,247
176,858,"Jagd nach dem Ei, Teil Zwei","",176,247
177,859,"Feuermond-Reigen - Die Rache der Knallomaten","",177,247
178,860,"Saisonales Ereignis (Alle Stadtstaaten)","",178,247
179,861,"Weiler-Versorgung","",179,247
180,862,"Professor Eriks Vorlesung","",180,247
181,866,"Im Auge des Sturms","",181,247
182,867,"Restauration der Reliktwaffen","",182,247
183,868,"Pilgerfahrt","",183,247
184,869,"Das Schicksal der Silberschwinge","",184,247
185,1200,"Der Prophet aus den Bergen","",254,249
186,1201,"Man wächst mit seinen Aufgaben","",255,249
187,1202,"Ein Zeichen von Schwäche","",256,249
188,1203,"Das Kreuz mit alten Bräuchen","",257,249
189,1204,"Indirektes Kräftemessen","",258,249
190,1205,"Wahre Stärke","",259,249
191,1220,"Der Professor und dein Lehrmeister","",260,249
192,1221,"Spuren der Geschichte","",261,249
193,1222,"Auf der Suche nach Macht","",262,249
194,1223,"Ätherische Harmonie","",263,249
195,1224,"Das Schicksal der Mönche","",264,249
196,1225,"Das siebte Chakra","",265,249
197,1240,"Ass der Stäbe","",266,249
198,1241,"Weicher Wüterich","",267,249
199,1242,"Sticht, sticht, sticht","",268,249
200,1243,"Die Spirale des Zorns","",269,249
201,1244,"Fünffache Milde","",270,249
202,1245,"In Freiheit verbunden","",271,249
203,1260,"Der die Stimme vernimmt","",272,249
204,1261,"Dürstender Sand","",273,249
205,1262,"Fremde Freunde","",274,249
206,1263,"Das dunkle Atmen","",275,249
207,1264,"Finde, was dein ist","",276,249
208,1265,"Im Nichts vereint","",277,249
209,1280,"Freier Paladin","",278,249
210,1281,"Leuchtendes Vorbild","",279,249
211,1282,"Intrige und Verrat","",280,249
212,1283,"Gift im Herzen","",281,249
213,1284,"Der rechte Weg","",282,249
214,1285,"Das heilige Schwert","",283,249
215,1300,"Ouvertüre","",284,249
216,1301,"Die Wiege der Poesie","",285,249
217,1302,"Das Erbe der Barden","",286,249
218,1303,"Der hochmütige Narr","",287,249
219,1304,"Des Barden neue Kleider","",288,249
220,1305,"Requiem","",289,249
221,1320,"Das Auge des Drachen","",290,249
222,1321,"Lanzenlegenden","",291,249
223,1322,"Narben der Seele","",292,249
224,1323,"Doppel-Dragoon","",293,249
225,1324,"Fatale Versuchung","",294,249
226,1325,"Klüfte der Feindschaft","",295,249
227,1400,"Zwei Seiten der Wahrheit","",185,250
228,1401,"Aspirant beim Mahlstrom","",186,250
229,1402,"Flottentaler du musst wandern","",187,250
230,1403,"Elektronische Kriegsführung","",188,250
231,1404,"Rede zur Freiheit","",189,250
232,1405,"Blut für Erdseim","",190,250
233,1406,"Treueeid für den Mahlstrom","",191,250
234,1409,"Der Kerker von Toto-Rak (Limsa Lominsa)","",192,250
235,1410,"Die unterirdische Feste (Limsa Lominsa)","",193,250
236,1415,"Feuertaufe (Limsa Lominsa)","",194,250
237,1416,"Träume sind Schäume","",195,250
238,1417,"Der Gute, die Bösen und die Kobolde","",196,250
239,1418,"Manche mögen's scharf","",197,250
240,1419,"Kobold-Ränkeschmiede","",198,250
241,1425,"Ölkrise","",199,250
242,1426,"Cid und der Wolf","",200,250
243,1427,"Ausbluten lassen","",201,250
244,1428,"Deus ex Machina","",202,250
245,1429,"Die grausame Herrin der Stürme (Limsa Lominsa)","",203,250
246,1430,"Am Scheideweg (Limsa Lominsa)","",204,250
247,1431,"Auf der Siegerstraße (Limsa Lominsa)","",205,250
248,1432,"Mondsüchtig (Limsa Lominsa)","",206,250
249,1433,"Offizier zur See","",207,250
250,1600,"Ich bin die Axt, ich bin die Flamme","",208,250
251,1601,"Aspirant der Bruderschaft","",209,250
252,1602,"Ordenstaler, du musst wandern","",210,250
253,1603,"Unter Schutz und Undercover","",211,250
254,1604,"Die Summe der einzelnen Teile","",212,250
255,1605,"Traumatische Erlebnisse","",213,250
256,1606,"Treueeid für die Bruderschaft","",214,250
257,1609,"Der Kerker von Toto-Rak (Gridania)","",215,250
258,1610,"Die unterirdische Feste (Gridania)","",216,250
259,1615,"Feuertaufe (Gridania)","",217,250
260,1616,"Der Wald gibt, der Wald nimmt","",218,250
261,1617,"Individuelle Stärken","",219,250
262,1618,"Die Leiden der Gärtner","",220,250
263,1619,"Vom Winde verweht","",221,250
264,1625,"Eine Vorliebe für Totes","",222,250
265,1626,"Die linke und die rechte Hand des Schicksals","",223,250
266,1627,"Party platzen lassen","",224,250
267,1628,"Schuldlose Sühne","",225,250
268,1629,"Die grausame Herrin der Stürme (Gridania)","",226,250
269,1630,"Am Scheideweg (Gridania)","",227,250
270,1631,"Auf der Siegerstraße (Gridania)","",228,250
271,1632,"Mondsüchtig (Gridania)","",229,250
272,1633,"Immun gegen Pocken und Narben","",230,250
273,1800,"Stolz und Vorurteil","",231,250
274,1801,"Aspirant der Unsterblichen","",232,250
275,1802,"Legionstaler, du musst wandern","",233,250
276,1803,"Der Weg und seine Belagerer","",234,250
277,1804,"Wirklicher Wohlstand","",235,250
278,1805,"Der Verräter","",236,250
279,1806,"Treueeid für die Legion","",237,250
280,1809,"Der Kerker von Toto-Rak (Ul'dah)","",238,250
281,1810,"Die unterirdische Feste (Ul'dah)","",239,250
282,1815,"Feuertaufe (Ul'dah)","",240,250
283,1816,"Der böse Blick","",241,250
284,1817,"Wie du mir, so ich dir","",242,250
285,1818,"Nur das Beste auf die Bühne","",243,250
286,1819,"Nymeias Gnade","",244,250
287,1825,"Herausforderung angenommen","",245,250
288,1826,"Konfrontation mit der Vergangenheit","",246,250
289,1827,"Den Hahn zudrehn","",247,250
290,1828,"Fanal der Entscheidung","",248,250
291,1829,"Die grausame Herrin der Stürme (Ul'dah)","",249,250
292,1830,"Am Scheideweg (Ul'dah)","",250,250
293,1831,"Auf der Siegerstraße (Ul'dah)","",251,250
294,1832,"Mondsüchtig (Ul'dah)","",252,250
295,1833,"Ins Bockshorn gejagt","",253,250
