key,0,1,2,3,4,5,6,7
21,60,False,0,2089,112210,120,"Simulation : L'Âme du Créateur (sadique)","Le ménestrel errant nous a fait part de vos fantastiques exploits et de votre bravoure dans votre combat contre les ambitions mégalomanes de Quickthinx le Cerveau et de ses sbires. Nous avons donc décidé de marquer ce récit épique en demandant à nos meilleurs artisans de fabriquer un mannequin ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment résistant<Indent/>!"
22,60,False,0,2089,112211,121,"Simulation : Zurvan (extrême)","Ayant eu échos de votre victoire contre le terrible Zurvan, signifiant que vous avez réduit à néant la menace posée par la Triade guerrière, la guilde des aventuriers a décidé de créer un mannequin ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment résistant pour vous permettre de continuer à dépasser vos limites. Après tout, ce n'est pas parce que vous avez annihilé le Démon que vous devez vous reposer sur vos lauriers<Indent/>!"
23,70,False,0,2628,112247,200,"Simulation : la Ménagerie royale","En tant que Mhigois, je ne te remercierai jamais assez d'avoir libéré notre patrie du joug de l'infâme Zenos yae Galvus. Tiens, j'ai conçu ce mannequin d'en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment sur le modèle du dragon Shinryu rien que pour toi. J'espère qu'il te sera utile pour te préparer aux défis toujours plus corsés qui t'attendent<Indent/>!"
24,70,False,0,2628,112249,201,"Simulation : Émanation (extrême)","Je me demandais qui était <If(PlayerParameter(4))>la brave<Else/>le brave</If> qui avait accompli l'exploit de terrasser Lakshmi, la déesse des Anantas... J'aurais dû me douter que c'était toi<Indent/>! Si tu ne l'avais pas vaincue, elle aurait pu devenir encore plus puissante... J'ai conçu ce mannequin en envisageant cette terrifiante éventualité... Eh oui, il faut toujours songer au pire<Indent/>!"
25,70,False,0,2628,112248,202,"Simulation : la Crique aux tributs (extrême)","On m'a glissé à l'oreille que tu aurais abattu Susano, une divinité des lointaines contrées orientales<Indent/>? Eh bien... J'ai conçu un mannequin en pensant à  ce qui se passerait si cette bête ressuscitait, plus puissante que jamais... Oui, mon imagination est sans borne."
26,70,False,0,2628,112250,203,"Simulation : Deltastice","Hé, j'ai entendu dire que tes amis et toi aviez entrepris de découvrir ce qui se trame au fond du Bâillement, ce cratère rempli d'eau bizarre... Pour vous aider, j'ai mis au point un mannequin tout beau tout neuf, avec le concours d'un employé des Forges de Garlond, un type vraiment baraqué... Tu m'en diras des nouvelles<Indent/>!"
27,70,False,0,2628,112251,204,"Simulation : Deltastice v1.0 (sadique)","Donc, tu as fini par atterrir dans une sorte de monde virtuel appelé “Deltastice”, où de redoutables ennemis t'attendaient<Indent/>? Je ne suis pas sûr de tout comprendre, mais merci d'avoir œuvré pour la paix en Gyr Abania. Au passage, j'ai encore amélioré mon mannequin précédent, toujours avec la coopération des Forges de Garlond. Ces types sont des génies<Indent/>!"
28,70,False,0,2628,112252,205,"Simulation : Deltastice v2.0 (sadique)","Donc, tu as fini par atterrir dans une sorte de monde virtuel appelé “Deltastice”, où de redoutables ennemis t'attendaient<Indent/>? Je ne suis pas sûr de tout comprendre, mais merci d'avoir œuvré pour la paix en Gyr Abania. Au passage, j'ai encore amélioré mon mannequin précédent, toujours avec la coopération des Forges de Garlond. Ces types sont des génies<Indent/>!"
29,70,False,0,2628,112253,206,"Simulation : Deltastice v3.0 (sadique)","Donc, tu as fini par atterrir dans une sorte de monde virtuel appelé “Deltastice”, où de redoutables ennemis t'attendaient<Indent/>? Je ne suis pas sûr de tout comprendre, mais merci d'avoir œuvré pour la paix en Gyr Abania. Au passage, j'ai encore amélioré mon mannequin précédent, toujours avec la coopération des Forges de Garlond. Ces types sont des génies<Indent/>!"
30,70,False,0,2628,112254,207,"Simulation : Deltastice v4.0 (sadique)","Donc, tu as fini par atterrir dans une sorte de monde virtuel appelé “Deltastice”, où de redoutables ennemis t'attendaient<Indent/>? Je ne suis pas sûr de tout comprendre, mais merci d'avoir œuvré pour la paix en Gyr Abania. Au passage, j'ai encore amélioré mon mannequin précédent, toujours avec la coopération des Forges de Garlond. Ces types sont des génies<Indent/>!"
31,70,False,0,2628,112260,208,"Simulation : le domaine de Shinryu","En écoutant le récit de votre combat titanesque contre Zenos et le Primordial Shinryu dans le ciel d'Ala Mhigo, le ménestrel errant a trouvé l'inspiration pour une nouvelle légende. Nous avons donc mis au point un mannequin qui est d'une solidité quasi mythologique<Indent/>! À vous de vous y mesurer<Indent/>!"
32,70,False,0,2628,112277,209,"Simulation : Sigmastice","Alors comme ça, tu es <If(PlayerParameter(4))>retournée<Else/>retourné</If> au fond du Bâillement pour passer d'autres tests<Indent/>? Tu seras <If(PlayerParameter(4))>contente<Else/>content</If> de savoir que j'ai encore amélioré mon mannequin, cette fois avec l'aide de la dernière recrue des Forges de Garlond<Indent/>! Je l'ai trouvé arrogant au début, mais j'ai vite compris qu'il savait par<SoftHyphen/>fai<SoftHyphen/>te<SoftHyphen/>ment ce qu'il faisait... Résultat, te voilà avec un nouveau partenaire d'en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment de tout premier ordre, alors fais-en bon usage<Indent/>!"
33,70,False,0,2628,112278,210,"Simulation : Sigmastice v1.0 (sadique)","J'ai ouï dire du côté des Forges de Garlond que tu étais <If(PlayerParameter(4))>sortie<Else/>sorti</If> vainqueur de tous tes duels dans le Sigmastice... Mes félicitations<Indent/>! Une fois de plus, grâce à toi, la paix est préservée en Gyr Abania. Mais pour combien de temps<Indent/>? J'ai apporté quelques retouches à mon mannequin pour que tu puisses continuer à t'entraîner en attendant ton prochain défi, donc je compte sur toi pour ne pas te reposer sur tes lauriers<Indent/>!"
34,70,False,0,2628,112279,211,"Simulation : Sigmastice v2.0 (sadique)","J'ai ouï dire du côté des Forges de Garlond que tu étais <If(PlayerParameter(4))>sortie<Else/>sorti</If> vainqueur de tous tes duels dans le Sigmastice... Mes félicitations<Indent/>! Une fois de plus, grâce à toi, la paix est préservée en Gyr Abania. Mais pour combien de temps<Indent/>? J'ai apporté quelques retouches à mon mannequin pour que tu puisses continuer à t'entraîner en attendant ton prochain défi, donc je compte sur toi pour ne pas te reposer sur tes lauriers<Indent/>!"
35,70,False,0,2628,112280,212,"Simulation : Sigmastice v3.0 (sadique)","J'ai ouï dire du côté des Forges de Garlond que tu étais <If(PlayerParameter(4))>sortie<Else/>sorti</If> vainqueur de tous tes duels dans le Sigmastice... Mes félicitations<Indent/>! Une fois de plus, grâce à toi, la paix est préservée en Gyr Abania. Mais pour combien de temps<Indent/>? J'ai apporté quelques retouches à mon mannequin pour que tu puisses continuer à t'entraîner en attendant ton prochain défi, donc je compte sur toi pour ne pas te reposer sur tes lauriers<Indent/>!"
36,70,False,0,2628,112281,213,"Simulation : Sigmastice v4.0 (sadique)","J'ai ouï dire du côté des Forges de Garlond que tu étais <If(PlayerParameter(4))>sortie<Else/>sorti</If> vainqueur de tous tes duels dans le Sigmastice... Mes félicitations<Indent/>! Une fois de plus, grâce à toi, la paix est préservée en Gyr Abania. Mais pour combien de temps<Indent/>? J'ai apporté quelques retouches à mon mannequin pour que tu puisses continuer à t'entraîner en attendant ton prochain défi, donc je compte sur toi pour ne pas te reposer sur tes lauriers<Indent/>!"
37,70,False,0,2628,112276,214,"Simulation : la Clairière de Jade (extrême)","La rumeur de vos exploits dans les contrées orientales sont parvenues jusqu'à nous. À la demande par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>re de madame Tataru des Héritiers de la Septième Aube, nous avons mis au point un mannequin tout spé<SoftHyphen/>cia<SoftHyphen/>le<SoftHyphen/>ment pour <If(PlayerParameter(4))>la<Else/>le</If> vainqueur de Byakko le Tigre blanc. N'hésitez pas à vous y mesurer<Indent/>!"
38,70,False,0,2628,112293,215,"Simulation : Castrum Fluminis (extrême)","Alors comme ça, tu as terrassé une nouvelle Primordiale à Doma<Indent/>! On m'a parlé de cette Tsukuyomi, et je me suis mis à imaginer comment les choses auraient pu tourner si elle avait été plus puissante que ça. Ça m'a même empêché de dormir, alors j'en ai profité pour mettre au point un nouveau mannequin."
39,70,False,0,2628,112330,216,"Simulation : le Nid des Lamentations (extrême)","Suite à une nouvelle demande de madame Tataru des Héritiers de la Septième Aube, nous avons mis au point un mannequin tout spé<SoftHyphen/>cia<SoftHyphen/>le<SoftHyphen/>ment pour <If(PlayerParameter(4))>la<Else/>le</If> vainqueur de Suzaku l'Oiseau vermillon. Il vous attend de pied ferme<Indent/>!"
40,70,False,0,2628,112325,217,"Simulation : Alphastice","L'ingénieur récemment recruté par les Forges de Garlond m'a fait parvenir des plans pour améliorer mon mannequin. Il m'a expliqué qu'il y avait mis tout son savoir-faire pour te permettre de remporter la victoire... Si j'étais toi, j'en profiterais pour m'exercer et mettre toutes les chances de mon côté avant de retourner dans le Bâillement<Indent/>!"
41,70,False,0,2628,112326,218,"Simulation : Alphastice v1.0 (sadique)","J'ai appris via un communiqué des Forges de Garlond que tu avais sauvé non seulement Gyr Abania, mais aussi Hydaelyn en venant à bout d'Oméga<Indent/>! C'est effrayant de se dire que le destin de la planète s'est joué sous vos yeux, sans que vous en ayez la moindre idée... Pour te remercier, j'ai décidé d'améliorer mon mannequin, bien sûr. Je me suis surpassé, donc tu m'en diras des nouvelles<Indent/>!"
42,70,False,0,2628,112327,219,"Simulation : Alphastice v2.0 (sadique)","J'ai appris via un communiqué des Forges de Garlond que tu avais sauvé non seulement Gyr Abania, mais aussi Hydaelyn en venant à bout d'Oméga<Indent/>! C'est effrayant de se dire que le destin de la planète s'est joué sous vos yeux, sans que vous en ayez la moindre idée... Pour te remercier, j'ai décidé d'améliorer mon mannequin, bien sûr. Je me suis surpassé, donc tu m'en diras des nouvelles<Indent/>!"
43,70,False,0,2628,112328,220,"Simulation : Alphastice v3.0 (sadique)","J'ai appris via un communiqué des Forges de Garlond que tu avais sauvé non seulement Gyr Abania, mais aussi Hydaelyn en venant à bout d'Oméga<Indent/>! C'est effrayant de se dire que le destin de la planète s'est joué sous vos yeux, sans que vous en ayez la moindre idée... Pour te remercier, j'ai décidé d'améliorer mon mannequin, bien sûr. Je me suis surpassé, donc tu m'en diras des nouvelles<Indent/>!"
44,70,False,0,2628,112329,221,"Simulation : Alphastice v4.0 (sadique)","J'ai appris via un communiqué des Forges de Garlond que tu avais sauvé non seulement Gyr Abania, mais aussi Hydaelyn en venant à bout d'Oméga<Indent/>! C'est effrayant de se dire que le destin de la planète s'est joué sous vos yeux, sans que vous en ayez la moindre idée... Pour te remercier, j'ai décidé d'améliorer mon mannequin, bien sûr. Je me suis surpassé, donc tu m'en diras des nouvelles<Indent/>!"
45,70,False,0,2628,112341,222,"Simulation : l'Îlot des Amertumes (extrême)","Madame Tataru des Héritiers de la Septième Aube s'est encore une fois manifestée, suite à quoi nous avons mis au point un mannequin tout spé<SoftHyphen/>cia<SoftHyphen/>le<SoftHyphen/>ment pour <If(PlayerParameter(4))>la<Else/>le</If> vainqueur de Seiryû le Dragon azur. Nous espérons que vous en tirerez la plus grande des sa<SoftHyphen/>tis<SoftHyphen/>fac<SoftHyphen/>tions<Indent/>!"
46,80,False,0,3101,112370,300,"Simulation : le Râle de l'Agonie","Mes collègues et moi, on s'est dit qu'une personne assez forte pour ramener la nuit dans notre monde ravagé par la Lumière aurait besoin d'un mannequin plus résistant que la moyenne. Alors on s'est retroussé les manches et on en a fabriqué un sur mesure rien que pour toi, <If(PlayerParameter(4))>Guerrière<Else/>Guerrier</If> des Ténèbres<Indent/>! Essaie-le, je suis sûr qu'il te plaira<Indent/>!"
47,80,False,0,3101,112369,301,"Simulation : la Couronne de l'Immaculé (extrême)","Ah, Vauthry... Tout le monde savait que notre ancien gouverneur avait le pouvoir de contrôler les purgateurs, mais de là à imaginer qu'il en serait lui-même un... Tiens, on a con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>né un mannequin qui devrait te rappeler peu ou prou les sensations que tu as ressenties en lui flanquant une rouste. Ne nous remercie pas<Indent/>!"
48,80,False,0,3101,112368,302,"Simulation : la Valse du Monarque (extrême)","Alors c'est vrai<Indent/>? Titania, le monarque du peuple féerique, était devenu un grand purgateur<Indent/>? C'est fou... Et c'est encore plus fou que tu aies réussi à vaincre un être aussi puissant. Cette histoire m'a inspiré un mannequin d'en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment dont tu me diras des nouvelles<Indent/>!"
49,80,False,0,3101,112371,303,"Simulation : L'Éveil d'Éden","Alors comme ça on s'aventure dans Le Grand Vide<Indent/>? C'est une caravane de marchands mords qui m'a mis au parfum. Quand j'ai entendu ça, je me suis dit qu'un mannequin te serait sûrement utile, alors je me suis mis au boulot. J'espère que tu l'apprécieras<Indent/>!"
50,80,False,0,3101,112364,304,"Simulation : L'Éveil d'Éden - Résurrection (sadique)","Mes amis mords m'ont relayé une rumeur. Il paraîtrait que quelqu'un est parvenu à revitaliser les énergies de la terre et de l'eau dans Le Grand Vide<Indent/>!? T'en fais pas, j'irai pas le crier sur tous les toits. Par contre, j'en ai profité pour améliorer mes mannequins, et ça, tu peux le faire savoir<Indent/>!"
51,80,False,0,3101,112365,305,"Simulation : L'Éveil d'Éden - Descente (sadique)","Mes amis mords m'ont relayé une rumeur. Il paraîtrait que quelqu'un est parvenu à revitaliser les énergies de la terre et de l'eau dans Le Grand Vide<Indent/>!? T'en fais pas, j'irai pas le crier sur tous les toits. Par contre, j'en ai profité pour améliorer mes mannequins, et ça, tu peux le faire savoir<Indent/>!"
52,80,False,0,3101,112366,306,"Simulation : L'Éveil d'Éden - Déluge (sadique)","Mes amis mords m'ont relayé une rumeur. Il paraîtrait que quelqu'un est parvenu à revitaliser les énergies de la terre et de l'eau dans Le Grand Vide<Indent/>!? T'en fais pas, j'irai pas le crier sur tous les toits. Par contre, j'en ai profité pour améliorer mes mannequins, et ça, tu peux le faire savoir<Indent/>!"
53,80,False,0,3101,112367,307,"Simulation : L'Éveil d'Éden - Inhumation (sadique)","Mes amis mords m'ont relayé une rumeur. Il paraîtrait que quelqu'un est parvenu à revitaliser les énergies de la terre et de l'eau dans Le Grand Vide<Indent/>!? T'en fais pas, j'irai pas le crier sur tous les toits. Par contre, j'en ai profité pour améliorer mes mannequins, et ça, tu peux le faire savoir<Indent/>!"
54,80,False,0,3101,112377,308,"Simulation : le Râle de l'Agonie (extrême)","Tu penses avoir tout vu en matière de mannequins<Indent/>? Détrompe-toi, en voici un qui devrait te donner du fil à retordre<Indent/>! On l'a conçu pour que tu puisses revivre, de façon décuplée, les sensations de ton combat dans les profondeurs de La Tempête, celui-là même qui a bouleversé à jamais le destin de Norvrandt<Indent/>!"
55,80,False,0,3101,112398,309,"Simulation : les Nuées de Brandons (extrême)","C'est vraiment très étrange, mais depuis l'autre soir, vous êtes persuadé<If(PlayerParameter(4))>e<Else/></If> d'avoir combattu un géant rouge écarlate. Est-ce une mauvaise farce des Pixies<Indent/>? Personne ne le sait... Quoi qu'il en soit, cette vision d'un combat aux proportions épiques s'est ancrée dans votre imagination et bénéficie grandement votre mannequin<Indent/>!"
56,80,False,0,3101,112393,310,"Simulation : Les Accords d'Éden","Les marchands mords ont cafté<Indent/>; paraît-il que tu multiplies les virées dans Le Grand Vide ces derniers temps... Si c'est le cas, il te faut un mannequin un peu plus costaud que les précédents pour t'entraîner. Tiens, essaye un peu celui-là pour voir<Indent/>!"
57,80,False,0,3101,112394,311,"Simulation : Les Accords d'Éden - Fulmination (sadique)","Les murs ont des oreilles, les Mords aussi<Indent/>! La preuve, c'est grâce à eux que je sais que tes copains et toi avez réussi à revitaliser les six éléments. Une avancée pareille, ça se fête... en tapant sur des mannequins<Indent/>!"
58,80,False,0,3101,112395,312,"Simulation : Les Accords d'Éden - Fureur (sadique)","Les murs ont des oreilles, les Mords aussi<Indent/>! La preuve, c'est grâce à eux que je sais que tes copains et toi avez réussi à revitaliser les six éléments. Une avancée pareille, ça se fête... en tapant sur des mannequins<Indent/>!"
59,80,False,0,3101,112396,313,"Simulation : Les Accords d'Éden - Iconoclasme (sadique)","Les murs ont des oreilles, les Mords aussi<Indent/>! La preuve, c'est grâce à eux que je sais que tes copains et toi avez réussi à revitaliser les six éléments. Une avancée pareille, ça se fête... en tapant sur des mannequins<Indent/>!"
60,80,False,0,3101,112397,314,"Simulation : Les Accords d'Éden - Éclat (sadique)","Les murs ont des oreilles, les Mords aussi<Indent/>! La preuve, c'est grâce à eux que je sais que tes copains et toi avez réussi à revitaliser les six éléments. Une avancée pareille, ça se fête... en tapant sur des mannequins<Indent/>!"
61,80,False,0,3101,112405,315,"Simulation : le Trône du Sacrifice (extrême)","Les miracles n'en finissent plus de pleuvoir en Norvrandt, ma parole. Enfin, celui-là on s'en serait bien passé. Ces guerriers lumineux ont fichu un joli foutoir. Je vous conseille de vous entraîner sur nos mannequins, au cas où ils repointeraient le bout de leur nez<Indent/>!"
62,80,False,0,3101,112427,316,"Simulation : Castrum Marinum (extrême)","Un rêve mystérieux s'est emparé de vous, où vous vous retrouviez face à face avec un géant couleur de jade. Qu'est-ce que tout cela peut donc signifier...? Quoi qu'il en soit, cette vision d'un combat aux proportions épiques s'est ancrée dans votre imagination et bénéficie grandement votre mannequin<Indent/>!"
63,80,False,0,3101,112422,317,"Simulation : La Promesse d'Éden","D'après les marchands mords, tu entrerais dans la dernière ligne droite de tes expéditions dans Le Grand Vide... Y a pas grand-chose que je peux faire pour t'aider, à part améliorer mes mannequins pour te donner de quoi t'entraîner con<SoftHyphen/>ve<SoftHyphen/>na<SoftHyphen/>ble<SoftHyphen/>ment. Je compte sur toi et tes copains pour taper dessus comme si votre vie en dépendait<Indent/>!"
64,80,False,0,3101,112423,318,"Simulation : La Promesse d'Éden - Nuée (sadique)","Pas de marchands mords ce coup-ci, mais une petite rumeur qui court depuis peu... Tes petites escapades dans Le Grand Vide sont terminées<Indent/>? Fé<SoftHyphen/>li<SoftHyphen/>ci<SoftHyphen/>ta<SoftHyphen/>tions pour cette belle réussite<Indent/>! Mais comme tu le sais, on n'est jamais trop prudent. Eh oui, j'ai préparé de nouveaux mannequins pour que toi et tes amis perdiez pas la main. N'hésitez pas à vous défouler dessus<Indent/>!"
65,80,False,0,3101,112424,319,"Simulation : La Promesse d'Éden - Litanie (sadique)","Pas de marchands mords ce coup-ci, mais une petite rumeur qui court depuis peu... Tes petites escapades dans Le Grand Vide sont terminées<Indent/>? Fé<SoftHyphen/>li<SoftHyphen/>ci<SoftHyphen/>ta<SoftHyphen/>tions pour cette belle réussite<Indent/>! Mais comme tu le sais, on n'est jamais trop prudent. Eh oui, j'ai préparé de nouveaux mannequins pour que toi et tes amis perdiez pas la main. N'hésitez pas à vous défouler dessus<Indent/>!"
66,80,False,0,3101,112425,320,"Simulation : La Promesse d'Éden - Anamorphose (sadique)","Pas de marchands mords ce coup-ci, mais une petite rumeur qui court depuis peu... Tes petites escapades dans Le Grand Vide sont terminées<Indent/>? Fé<SoftHyphen/>li<SoftHyphen/>ci<SoftHyphen/>ta<SoftHyphen/>tions pour cette belle réussite<Indent/>! Mais comme tu le sais, on n'est jamais trop prudent. Eh oui, j'ai préparé de nouveaux mannequins pour que toi et tes amis perdiez pas la main. N'hésitez pas à vous défouler dessus<Indent/>!"
