key,0
1915,"Das Räuberpack lässt sich von den Druiden heilen!
Das müsst ihr verhindern!"
1916,""
2000,"Setzt die verfügbaren Güter weise ein!"
2001,"Der Feind kann verschiedene negative Statuseffekte auf euch wirken!"
2002,"Lasst euch nicht schwächen und besiegt Briaxio!"
2003,"Feindliche Verstärkung"
2004,"Hütet euch vor ihren Spezialattacken!
Sie können euch stark einschränken."
2005,"Das läuft doch bestens! Lasst euch nur nicht
von den Spezialattacken der Gegner überraschen!"
2006,"Jeder von euch muss sich im Klaren darüber sein,
welche Rolle er im Kampf übernimmt!"
2007,"Sobald ihr euch unwohl fühlt, solltet ihr euch
mit Medica heilen."
2008,"Da ist Braxio! Euer Verteidiger muss auf der Hut sein,
um die Angriffe der Sylphe abzufangen!"
2009,"Die Sylphen haben Verstärkung erhalten!
Jetzt sind mutige Angreifer gefragt!"
2100,"Beseitigt die Barrikaden und die Goblins!"
2101,"Achtet auf die Bomben von Stickflix!"
2102,"Lasst euch nicht von den Bomben der Goblins
erwischen und zerstört die Barrikaden!"
2103,"Achtung: Die Bomben vom alten Stickflix haben
einen ganz schön großen Sprengradius!"
2104,"Jedes Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied muss im Kampf eine klar
definierte Aufgabe erfüllen!"
2105,"Los, zerstört die Barrikade! Aber lasst euch dabei
nicht in die Luft sprengen!"
2106,"Da ist noch eine zweite Barrikade. Zerstört sie!"
2107,"Saubere Arbeit! Jetzt könnt ihr vorsichtig vorrücken!"
2108,"Na also! Jetzt ist nur noch dieser stinkende
Stickflix übrig! Schnappt ihn euch!"
2109,"Seine Bomben sind ziemlich große Oschis!
Lasst euch davon bloß nicht erwischen!"
2110,""
2200,"Wenn ihr die ranzigen Blubberblasen nicht rechtzeitig zerstört, schlüpfen daraus olle Marmeladen!"
2201,"Die Säure-Blubberblasen können zerplatzen und gefährliche Säure versprühen!"
2202,"Mist! Eine olle Marmelade ist geschlüpft!"
2203,"Jawohl, gut so! Zerstört sie, bevor daraus Monster
schlüpfen können!"
2204,"Oh nein! Das sind ganz schön viele Blubberblasen.
Seid vorsichtig!"
2205,"Beachtliche Leistung!
Nicht eins dieser ollen Biester ist geschlüpft!"
2206,"Finger weg von den Säure-Blubberblasen!
Sonst holt ihr euch üble Verätzungen."
2207,"Da ist schon wieder ein Monster geschlüpft!
Ihr müsst die ranzigen Blubberblasen schneller zerstören!"
2208,"Finger weg von den Säure-Blubberblasen!
Sonst spritzt die Säure überall in der Gegend rum."
2209,"Haltet noch kurz durch! Bald habt ihr's überstanden! "
2210,"Sehr gut! Räumt die ranzigen Blubberblasen beiseite."
2211,"Gut, die Monster habt ihr aus dem Weg geräumt.
Die nächsten Blasen solltet ihr schneller vernichten! "
2212,"Der Morbol wird schwächer! Bleibt am Ball!"
2213,"Wenn ihr die ranzigen Blubberblasen nicht rechtzeitig
zerstört, schlüpfen daraus dreckige Monster!"
2300,"Buso zieht Kraft aus den Flammen!
Ihr müsst sie löschen!"
2301,"Getötete <Clickable(<SheetDe(BNpcName,5,IntegerParameter(1),2,1,1)/>)/> hinterlassen Flammen. Passt auf, dass Buso daraus keinen Vorteil zieht!"
2302,"Wer von Busos Dunklem Gewölbe erwischt wird,
sollte sich von seinen Freunden fern<SoftHyphen/>halten!"
2303,"Seht nur! Buso zieht neue Kraft
aus den Flammen des Nichts!"
2304,"Die Köter des Nichts hinterlassen blaue Flammen!
Bereitet euch darauf vor, sie zu löschen."
2305,"Auf wen auch immer Buso es abgesehen hat,
sollte sich von seinen Freunden entfernen!"
2306,"Indem ihr die Flammen löscht, beraubt ihr Buso
seiner Kraftquelle!"
2307,"Da lodern wieder blaue Flammen auf, die Buso
Kraft spenden. Löscht sie schnell!"
2308,"Ihr müsst alle Flammen löschen, um Buso
 entscheidend zu schwächen!"
2309,"Bald habt ihr's geschafft! Sobald alle Flammen
erloschen sind, wird Buso stark geschwächt sein!"
2310,"Jawohl, Buso ist geschwächt! Auf ihn mit Gebrüll!"
2311,"Wer die Flammen löscht, bekommt Busos Zorn
zu spüren!"
2312,"Sein Dunkles Gewölbe hat eine Flächenwirkung.
Verteilt euch, damit möglichst wenige erwischt werden!"
2313,"Buso ist seinem Ende nah!
Jetzt bloß nicht nachlassen!"
2314,"Ohne die Flammen ist Buso verletzlich!"
2400,"Brüllvolx' Fährtenfinder finden"
2401,"Weg zu Brüllvolx' Versteck freikämpfen"
2402,"Weg zu den Moorseen freikämpfen"
2403,"An Brüllvolx' Langrast ankommen"
2404,""
2405,"Halle der Faust durchqueren"
2406,"Kettenwinde betätigen"
2407,"Halle des Schwerts durchqueren"
2408,"Tangata bezwingen"
2500,"Korallenmechanismus betätigen"
2501,"Geheimtür öffnen"
2502,"Piratenkapitän finden"
2503,"Schlüssel zum Wellenfahrer-Tor finden"
2504,"Flosssenlose Ssseeschänder! Ihr widersssetst
euch dem Gott des Meeres?! <glupsch>"
2505,"So sssollen eure Ssschädel tsum Grund
desss Meeres sssinken!"
2600,"Mögen die Flammen eure Seelen aus eurem
verkohlenden Leibe brennen!"
2601,"Lasst euch umflackern von meinem Inferno!"
2602,"Überlasst euch der Katharsis durch die reinen, heiligen Lohen!"
2603,"Eure Seelen sollen brennen für alle Ewigkeit!"
2604,"Du bist stark, sterblicher Wurm ... aber dennoch sterblich!"
2605,"Dein doch so trübes Licht ... überstrahlt meine Flammen?!"
2700,"Sprengstoffbündel (6 Unzen)"
2701,"Stollen B4 vom Geröll befreien"
2702,"Stollen E1 vom Geröll befreien"
2703,"Stollen E2 vom Geröll befreien"
2704,"<grummel> ... Ihr habt uns eingesperrt!
Dafür werden wir uns rächen!"
2705,"<grummel> Wir werden euch ... <grummel> ... zerquetschen!"
2800,"Die Stillen Wasser bereinigen"
2801,"Verschlossenes Tor öffnen"
2802,"Den Endlosen Korridor bereinigen"
2803,"Die Letzte Raststätte bereinigen"
2804,"Fläschchen Laternenöl"
2900,"Das Schloss bereinigen"
2901,"Die Mutterpflanze der Morbol-Keimlinge beseitigen"
2902,"Geizkragens Truhe erstürmen"
2903,"Alle Morbol-Gewächse beseitigen"
2904,"Das Tor zur Großen Halle öffnen"
2905,"Das Refektorium säubern"
2906,"Magitek-Feld VI durchbrechen"
2907,""
3000,"Pass auf die feindliche Verstärkung auf!"
3001,"<Clickable(<SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/>)/> ist unverwundbar und teilt zerstörerische Flächenangriffe aus. Halte dich fern!"
3002,"<Clickable(<SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/>)/> erscheint und verschwindet immer wieder. Besiegen ist unmöglich, vermeide den Kampf!"
3003,"<Clickable(<SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/>)/> springt immer wieder an einen anderen Ort. Sieh voraus, wohin, und vermeide den Kontakt!"
3004,"<Clickable(<SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/>)/> ist das Ziel. Sei vorsichtig beim Kampf!"
3005,"<Clickable(<SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/>)/> kommt! Bleib den umherfliegenden Feinden fern und attackiere das Ziel."
3006,"<Clickable(<SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/>)/> verhält sich unvorhersehbar. Bleib auf der Hut, auch wenn die Luft rein scheint!"
3007,"<Clickable(<SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/>)/> ist un<SoftHyphen/>be<SoftHyphen/>rechen<SoftHyphen/>bar - reagiere flink und beweglich!"
3008,"<Clickable(<SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/>)/> ist durch eine magische Barriere unverwundbar. Bleib auf Distanz und weich Angriffen aus!"
3009,"<Clickable(<SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/>)/> hat einen großen Angriffsradius. Pass auf, dass du nicht erfasst wirst!"
3010,"Sieh den Erscheinungsort von <SheetDe(BNpcName,2,IntegerParameter(1),2,3,1)/> vorher und bleib auf Distanz, um unnötigen Schaden zu vermeiden."
3011,"Weiter so! Das scheint zu wirken!"
3012,"Nur noch ein bisschen, der Gegner ist schon geschwächt!"
3013,"Hervorragend! Du ahnst die Bewegungen der Schattenklaue und seiner Verbündeten voraus!"
3100,"Sobald du die Monster außer den Bombern besiegt hast, erscheint <SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/>."
3101,"Achte auf die Befehle zur Selbstzerstörung, die <SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/> erteilt, und lass dich nicht von der Explosion erwischen!"
3102,"Die roten Bomber explodieren bei Annäherung. Erledige sie aus der Distanz oder weich ihnen aus!"
3103,"<Clickable(<SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/>)/> ist los! Achte auf die Selbstzerstörungsbefehle, die an die Gefolgsmonster gehen!"
3104,"Pass auf die Explosionen der selbstzerstörenden Gegner auf!"
3105,"Die grünen Bomber explodieren auch bei Annäherung. Sei auf der Hut!"
3106,"Die grünen Bomber ziehen bestimmte Runden. Vermeide jedes unnötige Zusammentreffen!"
3107,"Die grünen Bomber nehmen kein Ende! Du kannst niemals alle erledigen."
3108,"Auch Einschläfern hält sie nicht vom Explodieren ab. Vernichte die roten Marshmallows! "
3109,"Die Bomber sind nicht unter Kontrolle zu bringen. Nimm dir lieber <SheetDe(BNpcName,2,IntegerParameter(1),1,4,1)/> vor!"
3110,"Achtung, ein Selbstzerstörungsbefehl! Alle Mann auf Rückzug!"
3111,"Der Bomber-Baronet ist weg, aber er taucht sicher gleich wieder auf!"
3112,"<Clickable(<SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/>)/> ist am Ende der Kräfte! Greift an!"
3113,"Wenn sie <SheetDe(BNpcName,2,IntegerParameter(1),1,4,1)/> verlieren, werden alle übrigen Bomber auf einmal explodieren. Haltet euch bereit!"
3114,"Sehr gut! Vernichtet diese glibberigen Kreaturen!"
3115,"Noch mehr Bomber! Vergesst nicht, sie zerstören sich selbst!"
3116,"Dass sich <SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/> so einfach beseitigen lässt, glaube ich nicht! Bleibt wachsam!"
3117,"Jawohl, wir haben die Bomberkönigin erwischt!"
3200,"Wenn <SheetDe(BNpcName,2,IntegerParameter(1),2,1,1)/> nicht zugleich besiegt werden, regenerieren sie sich wieder!"
3201,"Vernichtet <SheetDe(BNpcName,2,IntegerParameter(1),2,4,1)/> gleichzeitig! Sonst haben wir sie gleich wieder am Hals!"
3202,"Wieder eine Formation?! Was haben sie vor?"
3203,"Pass auf die Formationen <SheetDe(BNpcName,2,IntegerParameter(1),2,2,1)/> auf!"
3204,"Sie haben eine neue Formation gebildet!"
3205,"Was ist das nun wieder?! Seid auf alles gefasst!"
3206,"Sie nehmen sich ein anderes Ziel vor! Alle Verteidiger lenken die Aufmerksamkeit auf sich, damit wir anderen nicht die volle Ladung abkriegen!"
3207,"Eine Formation, die einen Camio unverwundbar macht ...!"
3208,"Ahrg! Der Ober-Camio ist stärker geworden!"
3209,"Eine Kreisformation ... Das darf doch nicht ...! Sie haben andere Dämonische herbeigerufen!"
3210,"Einer der Camios scheint unverwundbar zu sein! Hat das ihre Formation bewirkt?!"
3211,"Verdammt, einer ist unverwundbar! Alle fünf zugleich zu besiegen ist fürs Erste unmöglich."
3212,"Schnell, wir müssen alle zusammen vernichten, bevor sie sich wieder regenerieren! Alle auf die restlichen Biester!"
3213,"Verflucht, sie sind wieder zu Kräften gekommen! Ich sage doch, wir müssen alle <SheetDe(BNpcName,5,IntegerParameter(1),2,4,1)/> zur selben Zeit niedermachen!"
3214,"<Clickable(<SheetDe(BNpcName,2,IntegerParameter(1),1,1,1)/>)/> wird stärker! Die Verteidiger sollen die Angriffe auf sich ziehen, verstanden?"
3215,"Behaltet im Auge, wer von uns gerade das Ziel der Angriffe ist!"
3216,"Achtung, Abwehrformation! Denkt nach, welchen von ihnen ihr angreift!"
3217,"Achtung, eine Angriffsformation! Jetzt tritt unser Verteidiger auf den Plan!"
3218,"Nehmt euch den hier zuerst vor, sonst haben wir keine Ruhe!"
3219,"Gut gemacht! Aber jetzt noch die Übrigen!"
3220,"Weiter so!"
3221,"Jawohl, alle fünf sind erledigt! Hahah!"
3300,"Schütz <SheetDe(BNpcName,2,IntegerParameter(1),2,4,1)/> und besiege alle vom Volk der Giganten!"
3301,"Wenn du die Anführer besiegst, kannst du verhindern, dass sie Verstärkung rufen."
3302,"Schnell zu den Relikten! Sie müssen vor den Giganten geschützt werden."
3303,"Die Gigas sind da! Passt auf, dass sie die Relikte nicht in die Finger kriegen!"
3304,"Ein Verstärkungstrupp! Nur ein kleiner, aber bleibt auf der Hut!"
3305,"Ein kleiner Verstärkungstrupp! Teilt euch in zwei Gruppen und macht sie fertig!"
3306,"Der Anführer der Gigas! Vernichten wir ihn, und sein Gefolge wird sich nicht mehr herwagen."
3307,"Verstärkung der Riesen! Vernichtet sie, bevor sie die Relikte finden."
3308,"Hekatoncheir kommen zur Verstärkung! Wenn wir sie angreifen, tritt sicher ihr Anführer auf den Plan!"
3309,"Die Anführer der Riesen und Hekatoncheir sind da! Gebt ihnen keine Zeit, ihre Kräfte zu vereinigen!"
3310,"Verdammt, sie haben ihre Untertanen zu Hilfe gerufen! Lasst nicht zu, dass sie sich zu<SoftHyphen/>sammen<SoftHyphen/>schließen!"
3311,"Passt auf die Feinde auf, die Flächenangriffe beherrschen! Sie dürfen nicht an die Relikte gelangen."
3312,"Der Anführer der Gigas ergreift die Flucht! Lasst ihn nicht entkommen!"
3313,"Der Anführer der Riesen will sich aus dem Staub machen? Passt auf, es könnte eine Falle sein!"
3314,"Der hat garantiert noch was in der Hinterhand! Fallt nicht darauf rein!"
3315,"Noch mehr von denen! Los, tötet den Anführer, bevor er neue Verstärkung ruft!"
3316,"Die Relikte sind ja völlig unversehrt! Unglaublich! Das war eine reife Leistung."
3317,"Ein Glück, die Relikte konnten beschützt werden. Gute Arbeit!"
3318,"Noch zwei Relikte übrig! Lasst die Riesen nicht zu nahe kommen!"
3319,"Nur noch ein Relikt ist übrig! Jetzt geht's ums Ganze."
3320,"Gleich kommt der feindliche Anführer! Beschützt die Relikte!"
3321,"Die Giganten haben die Relikte gefunden! Schützt sie, bevor es zu spät ist!"
3322,"<Clickable(<SheetDe(BNpcName,2,IntegerParameter(1),2,4,1)/>)/> schützen"
3400,"Die Monster ausmerzen"
3401,"Die Futterkammer erobern"
3402,"Die versunkene Vorkammer erobern"
3500,"Das Oratorium von Tatamefu II. erobern"
3501,"Ins Rosarium von Lalafuto I. eindringen"
3502,"Das Adytum von Lalafuto IV. erobern"
3503,"Die Waage des Urteils bewegen"
3504,""
3505,"Was legst du auf die Waage des Urteils?"
3506,"<Clickable(<SheetDe(EventItem,2,IntegerParameter(1),1,4,1)/>)/>"
3507,"Nichts"
3508,"Da scheint sich nichts zu bewegen."
3509,"Die liegt bereits auf der Waage."
3600,"Widersacher des Legatus werden gnadenlos beseitigt!"
3601,"Spür das Schild des Kaisers ... "
3602,"Du wirst nicht entkommen!"
3603,"Ich bringe dich um ... und wenn es das Letzte ist, was ich tue!"
3700,"Nun, ihr Würmer! Ihr wollt die Macht des Windes spüren?"
3701,"Die Herrscherin der Lüfte wird euch zeigen, wo euer Platz ist!"
3702,"In den Staub mit euch!!!"
3703,"Raaahh! Ihr widerspenstigen Wanzen!"
3704,"Doch nun werdet ihr mir nicht entkommen - uns! Ahahahahaaa!"
3705,"Ihr elenden ...! Ich ... werde mich ... rächen."
3800,"Ihr Obenlebenden habt uns geschmäht und unsere Rechte mit Füßen getreten."
3801,"Spüren werdet ihr nun den Zorn der Erde!"
3802,"Zittert vor mir! Zittert und bebt, euer Ende ist nah!"
3803,"Ich werde dich zerstampfen ohne Gnade, Taglebende<If(PlayerParameter(4))><Else/>r</If>."
3804,"Bebe, meine Erde! Verschlingt <If(PlayerParameter(4))>sie<Else/>ihn</If>, meine Höhlen! "
3805,"Geht, meine Kinder ... in die Tiefe!
<If(PlayerParameter(4))>Sie<Else/>Er</If> wird ... nicht ungestraft ..."
3806,"Uooooorrhhhg ... lasst ... nicht ... allein!"
3807,"Herz ... wird gepresst, ganz fest ausgepresst ... Uuuuhuhuu ..."
3808,"Raaaaaaaaahhhh!!!"
3809,"Warum<Indent/>... bist du weggegangen<Indent/>... Mama<Indent/>..."
3810,"Uhuhuuuu ... Ga Bu hat Angst ... So viel Angst!"
3811,"Mama ... Komm doch wieder ... zurück ..."
3900,"Alarmscheinwerfer abschalten"
3901,"Alarmscheinwerfer abschalten"
3902,"Sprengstoff Klasse XXXVII"
3903,"Erdseim-Pumpe sabotieren"
3904,"Magitek-Energie<SoftHyphen/>feld<SoftHyphen/>generator zerstören"
3905,"Garleischer Kennschlüssel"
3906,"Alarmscheinwerfer abschalten"
3907,"Alarmscheinwerfer abschalten"
3908,"Geh aus dem Weg, ich sprenge die Mauer in die Luft."
3909,"Halte mir du inzwischen die Garlear vom Leib!"
3910,"Verdammt, es hat nur mehr so wenig gefehlt! Jetzt liegt's an dir."
3911,"Nun, dann zeig mir doch mal deine Stärke."
3912,"So ist das also ..."
3913,"Was du mir genommen hast, wirst du hundertfach verlieren!"
3914,"Die Aglaia werden dich lehren, was Schmerz ist."
3915,"Bring diese Laus um! Sonst muss ich es selbst tun!"
3916,"Werd bloß nicht übermütig, du Heldenverschnitt!"
3917,"W-Warum bist du ... so ..."
3918,"Den Magitek-Colossus verstärken, wie? Das wird euch nichts nützen."
3919,""
3920,""
4000,"Garleischer Kennschlüssel"
4001,"Den Kommandoraum auf der Hauptebene sichern"
4002,"Zum Magitek-Forschungsbereich vordringen"
4003,"Magitek-Kampfmaschine besorgen"
4004,"Nero tol Scaeva besiegen"
4005,"Gaius van Baelsar besiegen"
4006,"Die Ultima-Waffe zerstören"
4007,"Ascian Lahabrea besiegen"
