key,0,1
9,"TEXT_HEAVNA611_01660_SEQ_09",""
10,"TEXT_HEAVNA611_01660_SEQ_10",""
11,"TEXT_HEAVNA611_01660_SEQ_11",""
12,"TEXT_HEAVNA611_01660_SEQ_12",""
13,"TEXT_HEAVNA611_01660_SEQ_13",""
14,"TEXT_HEAVNA611_01660_SEQ_14",""
15,"TEXT_HEAVNA611_01660_SEQ_15",""
16,"TEXT_HEAVNA611_01660_SEQ_16",""
17,"TEXT_HEAVNA611_01660_SEQ_17",""
18,"TEXT_HEAVNA611_01660_SEQ_18",""
19,"TEXT_HEAVNA611_01660_SEQ_19",""
20,"TEXT_HEAVNA611_01660_SEQ_20",""
21,"TEXT_HEAVNA611_01660_SEQ_21",""
22,"TEXT_HEAVNA611_01660_SEQ_22",""
23,"TEXT_HEAVNA611_01660_SEQ_23",""
24,"TEXT_HEAVNA611_01660_TODO_00","Parler à Matoya"
25,"TEXT_HEAVNA611_01660_TODO_01","Parler au balai magique"
26,"TEXT_HEAVNA611_01660_TODO_02","Parler au balai magique, à la Grande bibliothèque de Gubal"
27,"TEXT_HEAVNA611_01660_TODO_03","Accomplir le donjon “La Grande bibliothèque de Gubal”"
28,"TEXT_HEAVNA611_01660_TODO_04","Accomplir le donjon “La Grande bibliothèque de Gubal”"
29,"TEXT_HEAVNA611_01660_TODO_05","Donner <SheetFr(EventItem,2,2001575,1,1)/> à Matoya"
30,"TEXT_HEAVNA611_01660_TODO_06",""
31,"TEXT_HEAVNA611_01660_TODO_07",""
32,"TEXT_HEAVNA611_01660_TODO_08",""
33,"TEXT_HEAVNA611_01660_TODO_09",""
34,"TEXT_HEAVNA611_01660_TODO_10",""
35,"TEXT_HEAVNA611_01660_TODO_11",""
36,"TEXT_HEAVNA611_01660_TODO_12",""
37,"TEXT_HEAVNA611_01660_TODO_13",""
38,"TEXT_HEAVNA611_01660_TODO_14",""
39,"TEXT_HEAVNA611_01660_TODO_15",""
40,"TEXT_HEAVNA611_01660_TODO_16",""
41,"TEXT_HEAVNA611_01660_TODO_17",""
42,"TEXT_HEAVNA611_01660_TODO_18",""
43,"TEXT_HEAVNA611_01660_TODO_19",""
44,"TEXT_HEAVNA611_01660_TODO_20",""
45,"TEXT_HEAVNA611_01660_TODO_21",""
46,"TEXT_HEAVNA611_01660_TODO_22",""
47,"TEXT_HEAVNA611_01660_TODO_23",""
48,"TEXT_HEAVNA611_01660_YSHTOLA_000_000","Tout ceci me rappelle l'époque où j'apprenais la magie auprès de Matoya. Elle était certes la plus stricte et la plus grincheuse des maîtres, mais aussi un véritable exemple et une source d'inspiration. Sans ses sages conseils, je serais bien peu de chose."
49,"TEXT_HEAVNA611_01660_ALPHINAUD_000_000","Avez-vous vu ces livres qui accumulent la poussière ici et là<Indent/>? Ils ont une valeur inestimable, tous. Mes professeurs de l'école de magie feraient un malaise s'ils les voyaient dans cet état..."
50,"TEXT_HEAVNA611_01660_MATOYA_000_010","Les gardiens de la bibliothèque ne devraient pas poser de problème à un<If(PlayerParameter(4))>e<Else/></If> champion<If(PlayerParameter(4))>ne<Else/></If> comme toi. Tu te débrouilleras très bien sans Y'shtola. Quant au jeune garçon... ou fille, peu importe, il ne ferait que te gêner."
51,"TEXT_HEAVNA611_01660_MATOYA_000_011","Si jamais tu devais échouer... eh bien, cela serait simplement la preuve que tu n'étais pas digne d'obtenir le secret de fabrication d'un bélier éthéréen."
52,"TEXT_HEAVNA611_01660_MATOYA_000_012","Sache que l'accès à la bibliothèque est solidement verrouillé. Je vais te prêter l'un de mes familiers pour qu'il l'ouvre. Va donc <Emphasis>parler</Emphasis> au balai face à moi."
53,"TEXT_HEAVNA611_01660_MATOYA_000_013","L'accès à la Grande bibliothèque est solidement verrouillé. Je vais te prêter l'un de mes familiers pour qu'il l'ouvre. Va donc <Emphasis>parler</Emphasis> au balai face à moi."
54,"TEXT_HEAVNA611_01660_YSHTOLA_000_014","La Grande bibliothèque était bien plus qu'un endroit où entreposer des livres. Elle servait également de lieu de recherche dans un très grand nombre de domaines."
55,"TEXT_HEAVNA611_01660_YSHTOLA_000_015","Cela a notamment permis la création d'entités arcaniques, dont certaines servent de gardiens là-bas. Sois bien prudent<If(PlayerParameter(4))>e<Else/></If>, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>."
56,"TEXT_HEAVNA611_01660_ALPHINAUD_000_016","J'aurais aimé vous accompagner à la Grande bibliothèque, mais j'ai bien peur qu'il ne soit pas très sage de désobéir à Matoya. Mais croyez-moi, je compte bien utiliser le temps passé ici à bon escient et apprendre autant de choses que possible."
57,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_017","Brosse-brosse-brosse... Frotte-frotte-frotte...♪
Partout où je passe, la poussière trépasse<Indent/>!♪"
58,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_020","Enchanté, M<If(PlayerParameter(4))>adame<Else/>essire</If>. Je suis Aliba, serviteur de Matoya depuis près de cinquante ans. C'est avec honneur que je vais vous assister<Indent/>!"
59,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_021","J'ai cru comprendre que vous désiriez entrer dans la Grande bibliothèque de Gubal. Pour vous y rendre, vous devez partir vers l'est depuis cette caverne. Une fois arrivé<If(PlayerParameter(4))>e<Else/></If> au pont écroulé, vous apercevrez l'édifice."
60,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_022","Je vais prendre les devants et vous attendre à l'entrée. Veuillez me rejoindre lorsque vous serez prêt<If(PlayerParameter(4))>e<Else/></If>. Je vous ouvrirai la porte."
61,"TEXT_HEAVNA611_01660_MATOYA_000_023","Qu'est-ce que tu fais à traînasser ici<Indent/>? Dépêche-toi d'aller récupérer mon livre<Indent/>!"
62,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_030","Vous êtes devant la Grande bibliothèque de Gubal, le site d'une des plus grandes collections d'ouvrages scien<SoftHyphen/>ti<SoftHyphen/>fi<SoftHyphen/>ques du monde."
63,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_031","Hélas, plus personne n'y vient depuis que les habitants de cette ville sont partis. Aucune âme n'y a pénétré depuis quinze ans, ni aucun balai n'en a nettoyé les parquets, qui doivent être désormais bien poussiéreux..."
64,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_032","P-pardon, je ne devrais pas vous ennuyer avec mes histoires et mes petites manies. Je suis sûr que vous avez hâte d'entrer et de récupérer l'ouvrage de ma maîtresse. Je vais donc desceller la porte im<SoftHyphen/>mé<SoftHyphen/>dia<SoftHyphen/>te<SoftHyphen/>ment. Veuillez retourner à la caverne ensuite."
65,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_033","Je vous souhaite bonne chance dans vos recherches, M<If(PlayerParameter(4))>adame<Else/>essire</If>. Lorsque vous aurez ce que vous désirez, veuillez retourner à la caverne de ma maîtresse."
66,"TEXT_HEAVNA611_01660_MATOYA_000_040","À en juger par le sourire niais qui déforme ton visage, je devine que tu as obtenu le livre. Dans ce cas, montre-le-moi."
67,"TEXT_HEAVNA611_01660_MATOYA_000_041","Oui, c'est bien celui-ci...
Y'shtola<Indent/>! Gamin<Indent/>! Regardez ça<Indent/>! <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> est revenu<If(PlayerParameter(4))>e<Else/></If> avec mes notes<Indent/>!"
68,"TEXT_HEAVNA611_01660_YSHTOLA_000_042","Les Douze soient loués. Je crois bien que je serais devenue com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment folle si j'étais restée ne serait-ce qu'une minute de plus ici. Il y a des choses qui ne changent pas."
69,"TEXT_HEAVNA611_01660_ALPHINAUD_000_043","Eh bien, moi, je suis d'avis contraire. Pendant l'absence de <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, j'ai eu le sentiment d'en avoir appris plus sur les êtres arcaniques que pendant toute ma scolarité."
70,"TEXT_HEAVNA611_01660_ALPHINAUD_000_044","Et j'espère bien mettre ce savoir au service de l'humanité, en créant un nouveau type de Carbuncle, par exemple..."
71,"TEXT_HEAVNA611_01660_MATOYA_000_045","Tu ferais mieux de garder les pieds sur terre, mon garçon. Petit-fils de Louisoix ou pas, il te faudrait une bonne dizaine d'années sous ma tutelle avant de pouvoir te considérer comme un érudit de son acabit."
72,"TEXT_HEAVNA611_01660_YSHTOLA_000_046","Comme tu peux le voir, on n'impressionne pas maître Matoya aussi facilement."
73,"TEXT_HEAVNA611_01660_ALPHINAUD_000_047","... En effet. Et donc <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> est revenu<If(PlayerParameter(4))>e<Else/></If> avec le livre, n'est-ce pas<Indent/>? Ne devrions-nous pas y jeter un œil<Indent/>?"
74,"TEXT_HEAVNA611_01660_YSHTOLA_000_048","Tu as rapporté le livre<Indent/>? Merveilleux<Indent/>! Dépêche-toi de le montrer à Matoya pour que je puisse me libérer de son contrôle..."
75,"TEXT_HEAVNA611_01660_ALPHINAUD_000_049","Lorsque j'étais à l'école de magie, j'ai eu la chance d'apprendre auprès de certains des plus grands érudits sharlayanais, mais je peux dire sans exagération qu'aucun d'entre eux n'était au niveau de maître Matoya."
