key,0,1
14,"TEXT_HEAVNA611_01660_SEQ_14",""
15,"TEXT_HEAVNA611_01660_SEQ_15",""
16,"TEXT_HEAVNA611_01660_SEQ_16",""
17,"TEXT_HEAVNA611_01660_SEQ_17",""
18,"TEXT_HEAVNA611_01660_SEQ_18",""
19,"TEXT_HEAVNA611_01660_SEQ_19",""
20,"TEXT_HEAVNA611_01660_SEQ_20",""
21,"TEXT_HEAVNA611_01660_SEQ_21",""
22,"TEXT_HEAVNA611_01660_SEQ_22",""
23,"TEXT_HEAVNA611_01660_SEQ_23",""
24,"TEXT_HEAVNA611_01660_TODO_00","Mit Matoya sprechen"
25,"TEXT_HEAVNA611_01660_TODO_01","Mit dem magischen Besen sprechen"
26,"TEXT_HEAVNA611_01660_TODO_02","Vor der Bibliothek mit dem Besen sprechen"
27,"TEXT_HEAVNA611_01660_TODO_03","Die Große Gubal-Bibliothek erobern"
28,"TEXT_HEAVNA611_01660_TODO_04","Die Große Gubal-Bibliothek erobern"
29,"TEXT_HEAVNA611_01660_TODO_05","Matoya <SheetDe(EventItem,2,2001575,1,4,1)/> in ihre Höhle bringen"
30,"TEXT_HEAVNA611_01660_TODO_06",""
31,"TEXT_HEAVNA611_01660_TODO_07",""
32,"TEXT_HEAVNA611_01660_TODO_08",""
33,"TEXT_HEAVNA611_01660_TODO_09",""
34,"TEXT_HEAVNA611_01660_TODO_10",""
35,"TEXT_HEAVNA611_01660_TODO_11",""
36,"TEXT_HEAVNA611_01660_TODO_12",""
37,"TEXT_HEAVNA611_01660_TODO_13",""
38,"TEXT_HEAVNA611_01660_TODO_14",""
39,"TEXT_HEAVNA611_01660_TODO_15",""
40,"TEXT_HEAVNA611_01660_TODO_16",""
41,"TEXT_HEAVNA611_01660_TODO_17",""
42,"TEXT_HEAVNA611_01660_TODO_18",""
43,"TEXT_HEAVNA611_01660_TODO_19",""
44,"TEXT_HEAVNA611_01660_TODO_20",""
45,"TEXT_HEAVNA611_01660_TODO_21",""
46,"TEXT_HEAVNA611_01660_TODO_22",""
47,"TEXT_HEAVNA611_01660_TODO_23",""
48,"TEXT_HEAVNA611_01660_YSHTOLA_000_000","So viele Dinge hier erinnern mich an meine Lehrjahre bei Matoya ... Die Apothekerwaage ... all die Bücher ... Ich weiß gar nicht, vor wie vielen Jahren ich das letzte Mal hier war."
49,"TEXT_HEAVNA611_01660_ALPHINAUD_000_000","Es ist unglaublich, was hier für Bücher achtlos am Boden liegen! Das sind alles unschätzbar wertvolle Schriften! Viele sucht man selbst in der Magischen Hauptbibliothek im Mutterland Sharlayan vergeblich."
50,"TEXT_HEAVNA611_01660_MATOYA_000_010","Während mir die beiden helfen, kannst du schnell die Schriften aus der Bibliothek holen. Du siehst stark genug aus, dass du auch alleine mit den Wachen fertig wirst."
51,"TEXT_HEAVNA611_01660_MATOYA_000_011","Und falls nicht, dann ist auch der Ätherverdichter nichts für dich. So etwas muss man beschützen können!"
52,"TEXT_HEAVNA611_01660_MATOYA_000_012","Die Tore zur Großen Gubal-Bibliothek sind fest verschlossen, aber statt eines Schlüssels kannst du einen meiner flinken Besen mitnehmen. Sprich ihn gleich an - keine Scheu, auch wenn er beschäftigt aussieht! "
53,"TEXT_HEAVNA611_01660_MATOYA_000_013","Die Tore zur Großen Gubal-Bibliothek sind fest verschlossen, aber statt eines Schlüssels kannst du einen meiner flinken Besen mitnehmen. Sprich ihn an - auch wenn er beschäftigt aussieht! "
54,"TEXT_HEAVNA611_01660_YSHTOLA_000_014","Die Gubal-Bibliothek ist nicht nur ein Hort wertvoller Schriften. Dort wurde auch über Ätherologie und Magie geforscht. "
55,"TEXT_HEAVNA611_01660_YSHTOLA_000_015","Die Produkte der magischen Experimente wurden oft als Wächter eingesetzt. Es kann sein, dass sie noch immer dort sind und ihren Wachdienst versehen. Pass auf dich auf. "
56,"TEXT_HEAVNA611_01660_ALPHINAUD_000_016","Wenn wir Matoyas Hilfe in Anspruch nehmen wollen, sollten wir sie nicht verärgern. Ich werde hierbleiben und tun, wie mir geheißen wurde. Nebenbei kann ich bestimmt eine Menge über Magie von ihr erfahren - ihr Wissen muss ja fast grenzenlos sein."
57,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_017","♪ Krümel unterm Tisch, Flusen hinterm Schrank? ♪
♪ Husch, aus dem Weg, wir wischen's blitzeblank! ♪"
58,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_020","Stets zu Diensten, Abenteurer<If(PlayerParameter(4))>in<Else/></If>! Frau Matoya hat mir schon einen Wink gegeben, dass ich dir helfen soll! "
59,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_021","Das mache ich sehr gerne! Ich fege bereits seit über fünfzig Jahren für Frau Matoya, aber aus dieser Höhle komme ich nur selten heraus. Wie schön, dass ich einen Ausflug machen kann!"
60,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_022","Die Große Bibliothek liegt östlich von hier. Wenn du auf die eingestürzte Brücke kletterst, kannst du sie sehen. Treffen wir uns dort?"
61,"TEXT_HEAVNA611_01660_MATOYA_000_023","Was machst du noch hier? Du solltest doch schon längst unterwegs sein und mir mein Manuskript aus der Bibliothek holen!"
62,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_030","♪ In jedem Winkel Spinnenweben ♪
♪ Hier würd ich ja so gerne fegen ♪
Bitte sehr, das ist die berühmte Große Gubal-Bibliothek!"
63,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_031","Das Gebäude ist seit fünfzehn Jahren verlassen. Wie viel Staub sich da auf die Bücher gesetzt haben muss! Mich juckt es förmlich in den Borsten."
64,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_032","Ich werde dir aufschließen, damit du nach Frau Matoyas Schriften suchen kannst. Ich gehe lieber gar nicht erst rein, sonst kann ich mich nicht zurückhalten. Viel Glück!"
65,"TEXT_HEAVNA611_01660_MAGICALBROOM01660_000_033","Bitte, du kannst schon reingehen. Hoffentlich musst du nicht niesen bei all dem Staub. Komm zurück in die Höhle, wenn du Frau Matoyas Schriften gefunden hast. Viel Glück!"
66,"TEXT_HEAVNA611_01660_MATOYA_000_040","Oh, du bist schon zurück? Dann lass mal sehen, ob du das Richtige mitgebracht hast."
67,"TEXT_HEAVNA611_01660_MATOYA_000_041","Sehr gut gemacht. Ohne diese Aufzeichnungen könnte ich meine Forschung nie rekonstruieren. Dann mal frisch ans Werk! "
68,"TEXT_HEAVNA611_01660_YSHTOLA_000_042","Gut, dass du so schnell warst. Jetzt sind wir endlich vom Froschpflegen erlöst."
69,"TEXT_HEAVNA611_01660_ALPHINAUD_000_043","Dass wir in der Höhle bleiben mussten, war mir nicht unrecht. Im Gespräch mit Matoya habe ich einige bedeutsame Zusammenhänge begriffen, die mir auch nach der langen Sharlayaner Ausbildung nie deutlich geworden waren."
70,"TEXT_HEAVNA611_01660_ALPHINAUD_000_044","Wenn ich das mit meinem Wissen kombiniere ... Ich habe das Gefühl, ich könnte sogar eine neue Art von Karfunkel hervorbringen!"
71,"TEXT_HEAVNA611_01660_MATOYA_000_045","Hm, lass uns das mal auf später verschieben, Junge. Du hast noch eine ganze Menge zu lernen - sagen wir, zehn Jahre unter meiner Führung, dann wärst du vielleicht ein ganz passabler Magier."
72,"TEXT_HEAVNA611_01660_YSHTOLA_000_046","Haha, Matoya nimmt kein Blatt vor den Mund! Ob du schon mit elf Jahren zur Akademie zugelassen wurdest, interessiert sie kein bisschen."
73,"TEXT_HEAVNA611_01660_ALPHINAUD_000_047","Ähm ... Wie auch immer, lasst uns rasch die Aufzeichnungen durchgehen."
74,"TEXT_HEAVNA611_01660_YSHTOLA_000_048","Gut, dass du so schnell warst. Jetzt sind wir endlich vom Froschpflegen erlöst."
75,"TEXT_HEAVNA611_01660_ALPHINAUD_000_049","Dass wir in der Höhle bleiben mussten, war mir nicht unrecht. Im Gespräch mit Matoya habe ich einige bedeutsame Zusammenhänge begriffen, die mir auch nach der langen Sharlayaner Ausbildung nie deutlich geworden waren."
