key,0,1
35,"TEXT_SUBCTS671_04524_TODO_11",""
36,"TEXT_SUBCTS671_04524_TODO_12",""
37,"TEXT_SUBCTS671_04524_TODO_13",""
38,"TEXT_SUBCTS671_04524_TODO_14",""
39,"TEXT_SUBCTS671_04524_TODO_15",""
40,"TEXT_SUBCTS671_04524_TODO_16",""
41,"TEXT_SUBCTS671_04524_TODO_17",""
42,"TEXT_SUBCTS671_04524_TODO_18",""
43,"TEXT_SUBCTS671_04524_TODO_19",""
44,"TEXT_SUBCTS671_04524_TODO_20",""
45,"TEXT_SUBCTS671_04524_TODO_21",""
46,"TEXT_SUBCTS671_04524_TODO_22",""
47,"TEXT_SUBCTS671_04524_TODO_23",""
48,"TEXT_SUBCTS671_04524_AMELIANCE_000_001","Meryld, du solltest hier warten<Indent/>- für den ungünstigen Fall, dass wir Mila nicht über den Weg laufen."
49,"TEXT_SUBCTS671_04524_AMELIANCE_000_002","Oh, sie wird so überrascht sein, wenn sie sieht, dass wir gekommen sind, um sie abzuholen!"
50,"TEXT_SUBCTS671_04524_MERYLD_000_005","Falls Ihr Euch wundern solltet: Ich habe angeboten, Fräulein Miladeen hierhin zu begleiten, doch Frau Ameliance hat das abgelehnt. Ich fürchte, der unerwartete Anblick meiner Herrin könnte das arme Ding unnötigem Stress aussetzen. Ich möchte Euch daher darum bitten, in meiner Abwesenheit ein Auge auf beide zu haben."
51,"TEXT_SUBCTS671_04524_SYSTEM_000_010","Während dieses Auftrages können keine Wunschlieferungen abgegeben werden. Sie werden nach dem Abschluss des Auftrags wieder verfügbar sein."
52,"TEXT_SUBCTS671_04524_AMELIANCE_000_020","Ich habe den Mut aufgebracht, herzukommen, doch plötzlich fühle ich mich etwas unwohl bei der Idee, Mila zu überraschen<Indent/>... Verzeih mir, aber könntest du wohl vorausgehen?"
53,"TEXT_SUBCTS671_04524_AMELIANCE_000_021","Das ist sehr nett von dir. Danke."
54,"TEXT_SUBCTS671_04524_AMELIANCE_000_022","Sollen wir dann los? Nach dir, natürlich. Ich schlage vor, wir versuchen es zuerst im Phänomenon."
55,"TEXT_SUBCTS671_04524_SYSTEM_000_023","Ameliance begleitet dich jetzt. Um den Auftrag durchzuführen, musst du die Auftragsziele erfüllen, während sich deine Begleitung in der Nähe befindet."
56,"TEXT_SUBCTS671_04524_SYSTEM_000_024","Die Begleitung kann beendet werden, wenn du das gegenwärtige Gebiet verlässt, dich von Ameliance entfernst oder sie ansprichst und „Begleitung beenden“ auswählst."
57,"TEXT_SUBCTS671_04524_SYSTEM_000_025","Wenn du die Begleitung aus Versehen beendet hast, kannst du Ameliance ansprechen, um sie erneut zu starten."
58,"TEXT_SUBCTS671_04524_Q1_000_000","Was möchtest du tun?"
59,"TEXT_SUBCTS671_04524_A1_000_001","Reden"
60,"TEXT_SUBCTS671_04524_A1_000_002","Begleitung beenden"
61,"TEXT_SUBCTS671_04524_A1_000_003","Nichts"
62,"TEXT_SUBCTS671_04524_AMELIANCE_000_027","Stimmt etwas nicht? Wenn du Hunger hast, begleite ich dich gerne zur Letzten Bastion."
63,"TEXT_SUBCTS671_04524_AMELIANCE_000_028","Oje, ist etwas vorgefallen? Das brauche ich dir wohl kaum zu sagen, aber bitte sei vorsichtig. Wenn du zurückkehrst, findest du mich vor der Magieakademie."
64,"TEXT_SUBCTS671_04524_AMELIANCE_000_029","Ah, du bist zurück! Ich hoffe, es ist alles in Ordnung? Wunderbar. Dann lass uns unsere Suchen nach Mila fortsetzen!"
65,"TEXT_SUBCTS671_04524_AMELIANCE_000_040","Sie ist nicht hier<Indent/>... Es ist wohl leider nicht so einfach. Sie hat erwähnt, dass sie heute praktische Arbeiten durchführen würde, also finden wir sie vielleicht im Schöpferkolleg. Wenn sie dort nicht ist, fragen wir am besten einen Studenten in der Nähe!"
66,"TEXT_SUBCTS671_04524_AMELIANCE_000_041","Ahhh, die Nostalgie an diesem Ort. So viele Erinnerungen kommen zu mir zurück, und finde es äußerst schwierig, meinen Wunsch zu unterdrücken, darüber zu reden!"
67,"TEXT_SUBCTS671_04524_A1_000_004","<UIForeground>F20224</UIForeground>Über die Magieakademie reden<UIForeground>01</UIForeground>"
68,"TEXT_SUBCTS671_04524_A1_000_005","<UIForeground>F20224</UIForeground>Über die verschiedenen Einrichtungen reden<UIForeground>01</UIForeground>"
69,"TEXT_SUBCTS671_04524_AMELIANCE_000_043","Das letzte Mal war ich zur Abschlussfeier der Kinder hier. Leider konnte Fourchenault aufgrund einer kurzfristig anberaumten Sitzung des Forums nicht daran teilnehmen<Indent/>..."
70,"TEXT_SUBCTS671_04524_AMELIANCE_000_044","Ich habe Alisaie noch nie so schlecht gelaunt gesehen, doch sie hatte sicherlich das Recht dazu, so zu empfinden. Alphinaud hat sich zwar äußerlich nichts anmerken lassen und gesagt, er könnte es verstehen, aber für mich war es offensichtlich, wie sehr es ihn verletzte."
71,"TEXT_SUBCTS671_04524_AMELIANCE_000_045","Du hättest sehen soll, wie zerknirscht Fourchenault war. Der Mann war außer sich. Er hat einen ganzen Tag lang mit Alphinaud zusammen in der Küche gestanden, um eine Ladung Ingwerkekse nach der anderen zu backen, die Alisaie aufheitern sollten."
72,"TEXT_SUBCTS671_04524_AMELIANCE_000_046","Als ich hier eingeschrieben war, konzentrierten sich meine Studien auf das Arkane. Fourchenault widmete sich jedoch den sogenannten Weisenstudien<Indent/>- eine furchtbar komplizierte Disziplin für jene, die den Weg des Weisen einschlagen möchten."
73,"TEXT_SUBCTS671_04524_AMELIANCE_000_047","Eines Tages befanden wir beide uns während eines Experiments für ein magisches Gebräu in der gleichen Gruppe. Die zahlreichen Gerüchte, die ihn umgaben, hatten mir bereits eine Vorstellung von ihm gegeben."
74,"TEXT_SUBCTS671_04524_AMELIANCE_000_048","Zum Beispiel, dass er unglaublich mürrisch, stur, unnahbar und alles in allem unausstehlich sei<Indent/>- was sich alles als wahr herausstellte. Daher wollte ich natürlich alles über ihn wissen!"
75,"TEXT_SUBCTS671_04524_AMELIANCE_000_049","Jedes Mal, wenn ich mit ihm sprach, wurde er ganz nervös und wandte seine Augen ab. Ich fand es so unglaublich amüsant und eigentümlich, dass ich mich selbst jetzt noch zwingen muss, nicht zu lachen! ... Ähem, diese Unterhaltung bleibt vermutlich am Besten unter uns, ja?"
76,"TEXT_SUBCTS671_04524_RESEARCHSTUDENT04524_000_050","Argh, ich weiß einfach nicht, welchen Rahmen ich für meine Forschungsarbeit wählen soll! Vielleicht sollte ich mich noch mal mit meinem Professor beraten<Indent/>..."
77,"TEXT_SUBCTS671_04524_SYSTEM_000_051","Du musst dich in Begleitung von Ameliance befinden, um mit dem Auftrag fortzufahren."
78,"TEXT_SUBCTS671_04524_RESEARCHSTUDENT04524_000_060","Äh ... Kann ich Euch irgendwie helfen?"
79,"TEXT_SUBCTS671_04524_AMELIANCE_000_061","Bitte verzeih unser Eindringen. Weißt du zufällig, wo sich eine ausländische Studentin namens Miladeen gerade aufhält?"
80,"TEXT_SUBCTS671_04524_AMELIANCE_000_062","Ah, wie unhöflich von mir! Ich bin Ameliance Leveilleur, Miladeens Gastmutter."
81,"TEXT_SUBCTS671_04524_RESEARCHSTUDENT04524_000_063","Ameliance ... <Emphasis>L-Leveilleur</Emphasis>!?"
82,"TEXT_SUBCTS671_04524_RESEARCHSTUDENT04524_000_064","J-Ja, aber natürlich! Miladeen! Sie ist im gleichen Kurs wie ich. Sie geht nach dem Unterricht für gewöhnlich zum Pavillon im Noumenon, um dort weiterzulernen!"
83,"TEXT_SUBCTS671_04524_AMELIANCE_000_065","Ausgezeichnet, dann wird sie nicht schwer zu finden sein. Bitte verzeih, dass ich dich bei deinen Studien gestört habe."
84,"TEXT_SUBCTS671_04524_RESEARCHSTUDENT04524_000_066","K-Kein Problem! Es war mir eine Ehre, Eure Bekanntschaft zu machen, meine Dame!"
85,"TEXT_SUBCTS671_04524_AMELIANCE_000_067","Lass uns zum Pavillon in der Nähe vom Noumenon aufbrechen, bevor Mila sich entscheidet, zu gehen!"
86,"TEXT_SUBCTS671_04524_RESEARCHSTUDENT04524_000_070","Miladeen mag diesen Pavillon wirklich sehr gerne. Es vergeht kaum ein Tag, an dem ich sie nicht hier studieren sehe<Indent/>... Warum siehst du mich so ? Ich bin nicht in sie verknallt oder so!"
87,"TEXT_SUBCTS671_04524_A1_000_006","<UIForeground>F20224</UIForeground>Über das Noumenon reden<UIForeground>01</UIForeground>"
88,"TEXT_SUBCTS671_04524_AMELIANCE_000_081","Du willst etwas über das Noumenon wissen? Ohhh, da könnte ich dir so viele Geschichten zu erzählen! Ich war einmal mitten in der Nacht hier, um noch auf den letzten Drücker Forschung für meine Abschlussarbeit zu betreiben, deren Abgabetermin immer näher rückte. Es ist schon eine Weile her, seit ich es das letzte Mal zu Gesicht bekommen habe."
89,"TEXT_SUBCTS671_04524_AMELIANCE_000_082","Stell dir nur mal vor, alleine durch die leeren, dunklen Hallen dieses riesigen Archivs zu wandeln<Indent/>... während das einzige Geräusch weit und breit von deinen eigenen Fußstapfen stammt."
90,"TEXT_SUBCTS671_04524_AMELIANCE_000_083","Bis plötzlich eine schattenhafte Figur vor dir auftaucht, als wäre sie direkt aus dem Nichts erschienen!"
91,"TEXT_SUBCTS671_04524_AMELIANCE_000_084","Zu meiner Überraschung war es kein Geist<Indent/>... Nein, es war Fourchenault. Unter dem Schleier seines Unsichtbar<SoftHyphen/>keits<SoftHyphen/>zaubers hatte er sich in den verbotenen Archiven herumgeschlichen."
92,"TEXT_SUBCTS671_04524_AMELIANCE_000_085","Bei den Göttern, sein Ge<SoftHyphen/>sichts<SoftHyphen/>aus<SoftHyphen/>druck! Er ist beinahe vor Scham im Boden versunken. „Sprich zu niemandem darüber, ich flehe dich an!“, rief er. Worauf ich erwiderte, dass ich ihm den Gefallen täte, wenn er mich zum Abendessen ausführen würde."
93,"TEXT_SUBCTS671_04524_AMELIANCE_000_086","... Ah, diese Unterhaltung bleibt natürlich unser kleines Geheimnis!"
94,"TEXT_SUBCTS671_04524_AMELIANCE_000_087","Ah, zum Glück haben wir Mila gefunden<Indent/>... aber sie sieht nicht gerade besonders glücklich aus."
95,"TEXT_SUBCTS671_04524_AMELIANCE_000_090","Mila?"
96,"TEXT_SUBCTS671_04524_MILADEEN_000_091","F-Frau Ameliance? U-Und <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>? Oh nein, stimmt etwas nicht?"
97,"TEXT_SUBCTS671_04524_AMELIANCE_000_092","Es ist alles in bester Ordnung, meine Liebe. <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> und ich wollten nur mal sehen, wie es dir geht<Indent/>- immerhin ist es schon ziemlich spät. Du musst am Verhungern sein!"
98,"TEXT_SUBCTS671_04524_MILADEEN_000_093","Oje, es tut mir leid, dass Ihr Euch Sorgen um mich gemacht habt! Ich war so in meine Studien vertieft<Indent/>..."
99,"TEXT_SUBCTS671_04524_AMELIANCE_000_094","Ich vermute, du hast deine Heilzauber mithilfe dieses kleinen Gefährten geübt?"
100,"TEXT_SUBCTS671_04524_MILADEEN_000_095","Ja ... aber ich konnte bisher nichts von Bedeutung erreichen."
101,"TEXT_SUBCTS671_04524_AMELIANCE_000_096","Die Marionette vor dir ist speziell dafür entworfen worden, auf Heilmagie zu reagieren. Anstatt lebende Patienten einer Gefahr auszusetzen, benutzen Studenten derlei Marionetten zum Üben. Wenn ein Zauber erfolgreich ist, kommt die Marionette auf die Beine."
102,"TEXT_SUBCTS671_04524_AMELIANCE_000_097","... Sieh her."
103,"TEXT_SUBCTS671_04524_MILADEEN_000_098","E-Erstaunlich ...!"
104,"TEXT_SUBCTS671_04524_MILADEEN_000_099","F-Frau Ameliance, das war einfach unglaublich! Ihr habt Euch mit solch einer Eleganz bewegt, und es gab nicht die geringste überflüssige Geste bei Eurer Magie! Es war absolut<Indent/>... perfekt!"
105,"TEXT_SUBCTS671_04524_MILADEEN_000_100","Im Vergleich dazu, bin ich ... <seufz> Ich habe endlich gelernt, wie ich meinen Äther anzapfe, doch ich vermag ihn nicht richtig zu kanalisieren. Die Marionette bewegt sich kein Stück, ganz gleich, was ich auch versuche."
106,"TEXT_SUBCTS671_04524_MILADEEN_000_101","Ich habe es so sehr versucht, meine Mutter Lügen zu strafen, aber vielleicht hatte sie die ganze Zeit über Recht. Ich hätte mir nie einreden sollen, dass ich einmal selbst Heilmagie anwenden könnte<Indent/>..."
107,"TEXT_SUBCTS671_04524_MILADEEN_000_102","Ich ... Ich habe so einen weiten Weg auf mich genommen und habe doch nichts erreicht. Ihr wart so nett zu mir, Frau Ameliance, und ich will nicht noch mehr Eurer kostbaren Zeit vergeuden. Vielleicht wäre es das Beste, wenn ich nach Hause zurückkehre<Indent/>..."
108,"TEXT_SUBCTS671_04524_AMELIANCE_000_103","Nichts könnte weiter von der Wahrheit entfernt sein. Das denkst du doch auch, oder?"
109,"TEXT_SUBCTS671_04524_DUMMYMAMMET04524_000_104","Ja, DaS iSt EiNfAcH nIcHt WaHr! KoPf HoCh, MiLa! BiTtE gEh NiChT nAcH hAuSe, MiLa!"
110,"TEXT_SUBCTS671_04524_MILADEEN_000_105","Whoa! Ähm ... Lasst Ihr sie sprechen, Frau Ameliance?"
111,"TEXT_SUBCTS671_04524_DUMMYMAMMET04524_000_106","ElTeRn DeNkEn ImMeR aN iHrE kInDeR. dEiNe MuTtEr HaT sO gEsPrOcHeN, wEiL sIe DaS beStE fÜr DiCh WiLl! "
112,"TEXT_SUBCTS671_04524_MILADEEN_000_107","Ich ... Das weiß ich. Wirklich. Darum habe ich Angst davor, sie zu enttäuschen."
113,"TEXT_SUBCTS671_04524_DUMMYMAMMET04524_000_108","Du BiSt KeInE mArIoNeTtE! dU mUsSt NiChT nAcH dEr PfEiFe DeInEr eLtErN tAnZeN!"
114,"TEXT_SUBCTS671_04524_DUMMYMAMMET04524_000_109","ImMeRhIn HaSt Du EnTsChLoSsEnHeIt, LeIdEnScHaFt UnD eInEn WuNdErScHöNeN tRaUm!"
115,"TEXT_SUBCTS671_04524_DUMMYMAMMET04524_000_110","AuSSeRdEm IsT eS nIcHt LeIcHt, ImMeR dAs Zu TuN, wAs EiNeM gEsAgT wIrD<Indent/>- jA, dAs ÜbErLäSsT dU lIeBeR pRoFiS wIe MiR!"
116,"TEXT_SUBCTS671_04524_MILADEEN_000_111","Hahaha! Das ist wohl nichts, womit man angeben sollte!"
117,"TEXT_SUBCTS671_04524_AMELIANCE_000_112","Den Göttern sei Dank, ich habe mir schon Sorgen gemacht, dass wir dein liebliches Lächeln nicht mehr zu Gesicht bekommen."
118,"TEXT_SUBCTS671_04524_AMELIANCE_000_113","Mila, ich habe keinerlei Zweifel, dass eine brillante, hart arbeitende junge Dame wie du eine herausragende Alchemistin werden wird."
119,"TEXT_SUBCTS671_04524_AMELIANCE_000_114","Deine Mutter hat das sicherlich auch gesehen und wollte dich lediglich auf den Pfad des geringsten Widerstandes führen<Indent/>- einen Pfad, auf dem dein Erfolg garantiert wäre."
120,"TEXT_SUBCTS671_04524_AMELIANCE_000_115","Doch du hast dafür gekämpft, deine eigenen Träume zu verfolgen, und dich mit großer Ent<SoftHyphen/>schlos<SoftHyphen/>sen<SoftHyphen/>heit gegen den Willen deiner Eltern gestellt. Das ist es, was es bedeutet, erwachsen zu werden."
121,"TEXT_SUBCTS671_04524_AMELIANCE_000_116","Wenn Kinder eigene Wege einschlagen, kann man als Elternteil nur zurückstehen und zusehen, während man von ganzem Herzen für das Glück der Kinder betet<Indent/>... und auf ihre Rückkehr wartet."
122,"TEXT_SUBCTS671_04524_MILADEEN_000_117","Frau Ameliance ..."
123,"TEXT_SUBCTS671_04524_MILADEEN_000_118","Ja ... Ihr habt Recht. Vielleicht sollte ich einen kleinen Spaziergang machen und meine Gedanken sammeln, ehe ich überstürzte Entscheidungen treffe!"
124,"TEXT_SUBCTS671_04524_AMELIANCE_000_119","Dann lass uns so langsam zum Anwesen zurückkehren, ja? Ich würde mir liebend gerne deine Entscheidung anhören, sobald wir aus der Kälte raus sind. Du fängst dir noch etwas ein, wenn du zu lange hier draußen bleibst!"
125,"TEXT_SUBCTS671_04524_MERYLD_000_130","Willkommen zurück! Wenn Ihr Hunger habt, wird es Euch freuen, zu hören, dass der Chefkoch gerade einen aus<SoftHyphen/>gezeich<SoftHyphen/>neten Thavnair-Eintopf zubereitet!"
126,"TEXT_SUBCTS671_04524_MILADEEN_000_135","Ü-Übrigens tut es mir leid! D-Dass du dir Sorgen machen musstest, meine ich. Und vielen Dank. Es<Indent/>... ist warm hier."
127,"TEXT_SUBCTS671_04524_MILADEEN_000_140","Ich habe mich entschieden<Indent/>... Ich werde zu Ende bringen, was ich angefangen habe! Sollte jemals der Tag kommen, an dem ich jemanden nicht retten könnte, weil ich jetzt aufgegeben habe, würde ich mir das niemals verzeihen."
128,"TEXT_SUBCTS671_04524_MILADEEN_000_141","Doch es ist nicht nur das ... Ich möchte die Unterstützung und Güte, die ihr beide mir ent<SoftHyphen/>gegen<SoftHyphen/>ge<SoftHyphen/>bracht habt, zurückzahlen, indem ich euch stolz auf mich mache! Falls ihr mich noch immer hier haben wollt<Indent/>..."
129,"TEXT_SUBCTS671_04524_AMELIANCE_000_142","Ach, komm schon. Natürlich wollen wir das! Du wirst hier stets willkommen sein, Mila, und auch weiterhin meine volle Unterstützung haben."
130,"TEXT_SUBCTS671_04524_AMELIANCE_000_143","Ich dachte, es wäre nett, wenn du unserer aufstrebenden Weberin der Magie hier auch einen Rat mit auf den Weg geben könntest."
131,"TEXT_SUBCTS671_04524_Q2_000_000","Was möchtest du sagen?"
132,"TEXT_SUBCTS671_04524_A2_000_001","Wenn es hart auf hart kommt, kann man auch einfach mal mit der Faust draufhauen!"
133,"TEXT_SUBCTS671_04524_A2_000_002","Übung macht den Meister."
134,"TEXT_SUBCTS671_04524_A2_000_003","Dein Herz muss für jene schlagen, die Beistand benötigen."
135,"TEXT_SUBCTS671_04524_A2_000_004","Ein unerschütterliche Wille ist der Schlüssel zum Erfolg."
136,"TEXT_SUBCTS671_04524_MILADEEN_000_145","... N-Nicht doch, das steht außer Frage! Oh, aber du willst damit sagen, dass ein starker Verstand einen starken Körper benötigt! Immerhin lässt sich ohne die entsprechende Kraft auch die Magie nicht verfeinern!"
137,"TEXT_SUBCTS671_04524_MILADEEN_000_146","Ich verstehe. Keine Abkürzungen, sondern nur harte Arbeit<Indent/>... Endlose Wiederholungen, bis die Magie zur zweiten Natur wird. Ich werde mein Bestes geben und deinem Vorbild folgen!"
138,"TEXT_SUBCTS671_04524_MILADEEN_000_147","Ein mitfühlendes Herz<Indent/>... eine Schulter, an der sich Bedürftige anlehnen können. Ich möchte so jemand werden<Indent/>... wie du!"
139,"TEXT_SUBCTS671_04524_MILADEEN_000_148","Ein unerschütterlicher Wille<Indent/>... D-Du hast Recht, ich muss an mich selbst glauben und zu meinen Überzeugungen stehen<Indent/>- nur dann kann ich den Weg zur Meisterschaft erhobenen Hauptes beschreiten!"
140,"TEXT_SUBCTS671_04524_AMELIANCE_000_149","Ich hoffe, du gestattest mir auch einen Rat<Indent/>- von jemandem, der auch einst an der Magieakademie studiert hat."
141,"TEXT_SUBCTS671_04524_AMELIANCE_000_150","Verzichte für den Moment auf das Üben von Heilmagie und konzentriere dich einzig darauf, die Marionette zu manipulieren."
142,"TEXT_SUBCTS671_04524_AMELIANCE_000_151","Magie ist die Kraft, den eigenen Äther zu Erscheinungen zu materialisieren. Der Schlüssel besteht darin, ein bestimmtes Bild von dem vor Augen zu haben, was man hervorzubringen versucht."
143,"TEXT_SUBCTS671_04524_AMELIANCE_000_152","Ich denke, du quälst dich derzeit etwas, weil du noch keine gefestigte Vorstellung davon hast, was du hervorzubringen versuchst. Wenn ich dich darum bitte, dir ein Bild von „Heilung“ vorzustellen, was siehst du dann?"
144,"TEXT_SUBCTS671_04524_MILADEEN_000_153","I-Ich sehe nichts Bestimmtes<Indent/>... Ich war so damit beschäftigt, die Technik zu meistern, dass ich darüber gar nicht richtig nachgedacht habe."
145,"TEXT_SUBCTS671_04524_AMELIANCE_000_154","Dann wäre es eine gute Idee, dich vorerst auf das Manipulieren der Marionette zu konzentrieren. Dabei kannst du dich klaren Zielen zuwenden, indem du sie laufen, rennen und sitzen lässt."
146,"TEXT_SUBCTS671_04524_AMELIANCE_000_155","Mit genug Übung und Wiederholung sollten abstraktere Konzepte<Indent/>- wie die Vorgänge beim Heilen einer Wunde<Indent/>- einfach zu visualisieren sein."
147,"TEXT_SUBCTS671_04524_MILADEEN_000_156","J-Ja! Das schaffe ich! Der ganze Prozess erschien mir einfach ziemlich einschüchternd, und ich<Indent/>... Nun, von jetzt an werde ich mich darauf konzentrieren, eine klare Vorstellung davon zu bekommen, was ich zu erreichen versuche! "
148,"TEXT_SUBCTS671_04524_AMELIANCE_000_157","Das ist die richtige Einstellung! Aber übertreib es nicht. Fürs Erste solltest du dir eine heiße Schüssel Suppe nach all der Zeit draußen in der Kälte gönnen. Ich habe sie mit Gewürzen aus Thavnair zubereiten lassen, also hoffe ich, dass sie dich ein wenig an die Heimat erinnert."
149,"TEXT_SUBCTS671_04524_AMELIANCE_000_158","Ich kann dir gar nicht genug dafür danken, dass du mich heute begleitet hast, wo du doch immer so beschäftigt bist<Indent/>... Ich muss zugeben, dass ich bei all der Aufregung die Zeit völlig aus den Augen verloren habe."
150,"TEXT_SUBCTS671_04524_AMELIANCE_000_159","Nun, ich denke, es wäre angebracht ein paar Marionetten zu beschaffen, um Mila bei ihrem Training zu unterstützen. Einfachere Bauarten leiten jedoch weniger Äther und eignen sich daher nicht als Versuchsobjekte für Anfänger. Dürfte ich dich darum bitten, ein paar ätherleitende Marionetten zu besorgen?"
151,"TEXT_SUBCTS671_04524_AMELIANCE_000_160","Mila hat so viel Potenzial, und ich möchte dafür sorgen, dass sie es erfüllt. Mit einer guten Marionette sollte sie schnell begreifen, wie sie ihren Äther manipulieren kann<Indent/>- und ich werde ihr zur Seite stehen, um sie bei jedem Schritt unterstützen zu können!"
