key,0,1
13,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_050","Euh... Vous êtes sûr<If(PlayerParameter(4))>e<Else/></If> de vouloir pénétrer seul<If(PlayerParameter(4))>e<Else/></If> dans le Palais des morts<Indent/>? Il est enveloppé par une mystérieuse barrière magique qui réduit les capacités physiques. À moins de posséder des substrats par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement puissants, vous risquez d'y laisser la vie..."
14,"TEXT_DEEPDUNGEONENTRANCE_TEST_ENTER_SOLO","Pénétrer dans le Palais des morts en <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>solo<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>?"
15,"TEXT_DEEPDUNGEONENTRANCE_ENTER_WHICH_Q","Pénétrer à partir de quel étage<Indent/>?"
16,"TEXT_DEEPDUNGEONENTRANCE_ENTER_A1","Sous-sol 1"
17,"TEXT_DEEPDUNGEONENTRANCE_ENTER_A2","Sous-sol 51"
18,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TITLE","Sur quoi vous renseignez-vous<Indent/>?"
19,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT","1. Le Palais des morts"
20,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_RESET","2. La suppression d'une sauvegarde"
21,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE","3. La dissolution d'une équipe fixe"
22,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP","4. Les substrats magiques"
23,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_ITEM","5. Les poteries magiques"
24,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE","6. Les trésors cachés"
25,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_SCORE","7. Les scores"
26,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_BACK","Retour"
27,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_TITLE","1. Le Palais des morts"
28,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q1","1-1. Pénétrer dans le Palais des morts"
29,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q2","1-2. Progresser dans le Palais des morts"
30,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q3","1-3. Sauvegarder la progression"
31,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_LEVEL_Q1","1-4. L'évolution du niveau"
32,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_LEVEL_Q2","1-5. L'obtention des actions"
33,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q4","1-6. Les limitations d'accès"
34,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q5","1-6. La progression après le sous-sol 100"
35,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_BACK","Retour"
36,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_305","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1-1. Pénétrer dans le Palais des morts<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Le Palais des morts est une mission pour 1 à 4 joueurs dont l'objectif est d'explorer un donjon composé de nombreux étages souterrains.

Pour y accéder, il faut s'adresser au PNJ “chef enquêteur des vigiles sombres”, puis choisir l'une des deux options qui s'offrent à vous<Indent/>:
 - <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Pénétrer en équipe fixe<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
 - <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Pénétrer en équipe formée par grou<SoftHyphen/>page<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

La première vous donne la possibilité d'explorer le donjon en solo ou en équipe préformée d'un maximum de 4 joueurs. Dans ce dernier cas, c'est le chef d'équipe qui devra s'adresser au PNJ pour lancer la mission.
"
37,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_306","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1-2. Progresser dans le Palais des morts<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

À chaque étage, il est nécessaire d'éliminer un certain nombre d'ennemis afin d'activer une <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>pierre de téléportation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et ainsi de pouvoir accéder au suivant.

Le dernier sous-sol de chaque série est gardé par un puissant adversaire. Le vaincre donnera l'occasion de sauvegarder la progression.

Toutefois, si tous les membres de l'équipe sont vaincus avant cela, l'incursion sera considérée comme ayant échoué et tout le monde sera expulsé du donjon.
"
38,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_307","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1-3. Sauvegarder la progression<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

La progression dans le Palais des morts peut être <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>sauvegardée<UIGlow>01</UIGlow><UIForeground>01</UIForeground> après avoir vaincu l'ennemi puissant qui garde le dernier d'une série d'étages.

Il est alors possible de ressortir com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment du donjon ou de poursuivre l'incursion à partir du sous-sol suivant.

Même après être retourné à l'air libre, on peut reprendre son exploration du Palais des morts à tout moment en s'adressant au PNJ “chef enquêteur des vigiles sombres”.
"
39,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_405","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1-4. L'évolution du niveau<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Des règles par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>res sont appliquées lors de l'incursion dans le Palais des morts.

Lorsqu'un personnage se lance dans l'exploration des lieux à partir du premier sous-sol, il le fait au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment au <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>niveau 1<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, et ce quel que soit celui de sa classe ou de son job en dehors du donjon. Cette valeur augmentera au fur et à mesure des points d'expérience obtenus en vainquant des monstres.

Le niveau atteint à la fin de chaque série d'étages est sauvegardé en même temps que la progression, et sera celui du personnage lorsqu'il reprendra son incursion.
"
40,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_405","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1-4. L'évolution du niveau<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Des règles par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>res sont appliquées lors de l'incursion dans le Palais des morts.

Lorsqu'un personnage se lance dans l'exploration des lieux à partir du premier sous-sol, il le fait au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment au <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>niveau 1<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, et ce quel que soit celui de sa classe ou de son job en dehors du donjon. Cette valeur augmentera au fur et à mesure des points d'expérience obtenus en vainquant des monstres.

Le niveau atteint à la fin de chaque série d'étages est sauvegardé en même temps que la progression, et sera celui du personnage lorsqu'il reprendra son incursion.
Commencer l'exploration à partir du sous-sol 51 octroie au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment le <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>niveau 60<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
"
41,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_410","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1-5. L'obtention des actions<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Au fur et à mesure qu'un personnage gagne des niveaux au cours des combats, il apprend progressivement les actions de son job ou de sa classe.

À noter que même si le niveau de la classe ou du job dans le donjon dépasse celui à l'extérieur, les actions correspondantes seront acquises et pourront être utilisées normalement dans le Palais des morts.

En ce qui concerne les actions de rôle, seules celles enregistrées avant de pénétrer dans l'instance sont disponibles.
"
42,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_415","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1-6. La progression après le sous-sol 100<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

À partir du sous-sol 101, la progression dans le Palais des morts a vocation de défi et n'est possible qu'en équipe fixe. Par ailleurs, il est nécessaire que le nombre de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>défaites<UIGlow>01</UIGlow><UIForeground>01</UIForeground> indiqué dans la fenêtre de sélection des sauvegardes soit “0”.

Le cas où tous les joueurs tombent inconscients ou le fait de quitter l'instance en cours d'incursion comptent chacun comme une défaite.

Le calcul d'un score lors des incursions est lui aussi réservé à la par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion en équipe fixe.
"
43,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_308","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1-6. Les limitations d'accès<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Il est nécessaire d'avoir installé l'extension FINAL FANTASY XIV<Indent/>: Heavensward pour pouvoir atteindre le 50e sous-sol du Palais des morts.

Les joueurs qui bénéficient de l'essai gratuit ne peuvent pas aller plus loin que le 10e sous-sol. Ceux qui n'ont que le jeu de base, FINAL FANTASY XIV<Indent/>: A Realm Reborn, sont limités au 40e sous-sol.
"
44,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_105","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>2. La suppression d'une sauvegarde<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Effacer une sauvegarde<UIGlow>01</UIGlow><UIForeground>01</UIForeground> permet de recommencer l'exploration du Palais des morts depuis le premier sous-sol au niveau 1.

Cette opération n'affecte toutefois pas les degrés d'amélioration des substrats magiques. Ils garderont les mêmes valeurs qu'avant lors de la nouvelle incursion.

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Attention<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> la suppression d'une sauvegarde est définitive et ne pourra pas être annulée.
"
45,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_TITLE","3. La dissolution d'une équipe fixe"
46,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_Q1","3-1. Dissoudre une équipe fixe"
47,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_Q2","3-2. Continuer l'exploration après dissolution"
48,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_Q3","3-3. En cas de progressions différentes"
49,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_BACK","Retour"
50,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_201","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>3-1. Dissoudre une équipe fixe<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Si avancer plus pro<SoftHyphen/>fon<SoftHyphen/>dé<SoftHyphen/>ment dans le Palais des morts en équipe fixe s'avère difficile, les par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants ont la possibilité avec cette option de dissoudre le groupe pour continuer séparément.

Cette opération n'affectera pas leurs progressions respectives ou les degrés d'amélioration de leurs substrats magiques. Ils ne pourront toutefois plus reprendre l'incursion en équipe fixe.

La seule option qui s'offrira à eux sera de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Pénétrer en équipe formée par grou<SoftHyphen/>page<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
"
51,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_202","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>3-2. Continuer l'exploration après dissolution<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Après dissolution d'une équipe fixe, la suite de l'exploration du Palais des morts ne peut se faire qu'en équipe formée par grou<SoftHyphen/>page.

Il est possible de s'unir préalablement à des joueurs qui ont atteint la même série d'étages. Le système associera d'autres personnages s'il manque des membres.

À noter cependant que les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>poteries magiques<UIGlow>01</UIGlow><UIForeground>01</UIForeground> qui avaient été obtenues lors des incursions en équipe fixe ne seront pas conservées.
"
52,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_202","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>3-2. Continuer l'exploration après dissolution<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Après dissolution d'une équipe fixe, la suite de l'exploration du Palais des morts ne peut se faire qu'en équipe formée par grou<SoftHyphen/>page, à condition que le dernier étage atteint soit avant le sous-sol 100.

Il est possible de s'unir préalablement à des joueurs qui ont atteint la même série d'étages. Le système associera d'autres personnages s'il manque des membres.

À noter cependant que les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>poteries magiques<UIGlow>01</UIGlow><UIForeground>01</UIForeground> qui avaient été obtenues lors des incursions en équipe fixe ne seront pas conservées.
"
53,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_203","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>3-3. En cas de progressions différentes<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Si pour certaines raisons les membres d'une équipe fixe se retrouvent avec des progressions différentes, il est préférable de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>dissoudre<UIGlow>01</UIGlow><UIForeground>01</UIForeground> celle-ci et d'utiliser le grou<SoftHyphen/>page automatique afin de permettre aux “retardataires” de rattraper les autres.

Une fois que tout le monde sera arrivé au même point d'incursion, il sera possible de former une équipe ensemble et de poursuivre, par le biais du grou<SoftHyphen/>page automatique, l'exploration du donjon là où elle avait été interrompue.
"
54,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_TITLE","4. Les substrats magiques"
55,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_Q1","4-1. L'équipement dans le Palais des morts"
56,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_Q2","4-2. Les degrés d'amélioration"
57,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_Q3","4-3. La restriction due aux degrés d'amélioration"
58,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_BACK","Retour"
59,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_505","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>4-1. L'équipement dans le Palais des morts<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Lors des incursions dans le Palais des morts, les joueurs portent au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment un équipement spécial qui prend la forme de deux <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>substrats magiques<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, l'un pour l'arme et l'autre pour l'armure.
"
60,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_507","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>4-2. Les degrés d'amélioration<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Les ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>ques des substrats magiques évoluent graduellement à certaines occasions dans le donjon. Ceci est indiqué par des valeurs appelées <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>degrés d'amélioration<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

Toutefois, les ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>ques conférées par les degrés d'amélioration de ces équipements dépendent également du niveau du personnage. Si ce dernier est trop bas, elles seront limitées, ce qui est indiqué par une marque dans les icones.
"
61,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_507","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>4-2. Les degrés d'amélioration<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Les ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>ques des substrats magiques évoluent graduellement à certaines occasions dans le donjon. Ceci est indiqué par des valeurs appelées <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>degrés d'amélioration<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Elles sont valables pour les deux sauvegardes.

Toutefois, les ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>ques conférées par les degrés d'amélioration de ces équipements dépendent également du niveau du personnage et de l'étage atteint. Si ce dernier est trop bas, elles seront limitées, ce qui est indiqué par une marque dans les icones.
"
62,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_508","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>4-3. La restriction due aux degrés d'amélioration<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

En cas de par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion en équipe formée par grou<SoftHyphen/>page automatique, un degré d'amélioration minimal peut être requis pour accéder au Palais des morts.

Si un personnage fait l'objet d'une telle restriction, il doit d'abord augmenter cette valeur pour le ou les substrats magiques concernés afin de pouvoir explorer cette série d'étages du donjon.

L'incursion dans le Palais des morts en équipe fixe n'est pas touchée par cette limitation.
"
63,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_605","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>5. Les poteries magiques<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Des objets spéciaux appelés <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>poteries magiques<UIGlow>01</UIGlow><UIForeground>01</UIForeground> peuvent être découverts dans les coffres au trésor du Palais des morts.

Une fois récupérés, ils peuvent être utilisés par tous les membres de l'équipe.

Leurs effets sont divers, pouvant révéler toute la carte de l'étage actuel ou encore augmenter le nombre de coffres.
"
64,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_TITLE","6. Les trésors cachés"
65,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_Q1","6-1. L'obtention des trésors cachés"
66,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_Q2","6-2. La localisation des trésors cachés"
67,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_Q3","6-3. Le désenvoûtement des trésors mystérieux"
68,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_BACK","Retour"
69,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_700","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>6-1. L'obtention des trésors cachés<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Le sol du Palais des morts recèle parfois des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>trésors cachés<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

Pour les déterrer, il est nécessaire de rester momentanément à l'endroit où ils se trouvent.
"
70,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_701","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>6-2. La localisation des trésors cachés<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

L'emplacement des trésors cachés ne peut pas être découvert par le simple fait d'explorer le Palais des morts.

Il existe néanmoins un certain type de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>poteries magiques<UIGlow>01</UIGlow><UIForeground>01</UIForeground> qui permet de rendre visible les lieux où ils se trouvent.
"
71,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_702","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>6-3. Le désenvoûtement des trésors mystérieux<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Les trésors mystérieux sont ajoutés à l'inventaire une fois que le personnage ressort du donjon sans fond, après avoir conquis le dernier d'une série d'étages et effectué la sauvegarde de sa progression.

Il suffit ensuite de les remettre au PNJ “conjuratrice des vigiles sombres”, au Moulin de la Carrière (Forêt du sud), pour les faire <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>désenvoûter<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et obtenir les objets qu'ils recèlent.
"
72,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_SCORE_TITLE","7. Les scores"
73,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_SCORE_Q1","7-1. Calcul des scores"
74,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_SCORE_Q2","7-2. Les classements"
75,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_SCORE_BACK","Retour"
76,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_800","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>7-1. Calcul des scores<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Lors des incursions en équipe fixe, un score est calculé à certains moments sur la base du dernier étage atteint ou encore du nombre d'ennemis vaincus.

Cette valeur est sauvegardée indépendamment pour l'exploration en équipe et celle en solo. Dans le cas de cette dernière, les données sont conservées pour chaque job avec lequel le personnage a pénétré dans le Palais des morts.

En cas d'incursion à partir du sous-sol 51, aucun point n'est octroyé pour les étages précédents. Il est donc recommandé de commencer par le sous-sol 1 pour obtenir un score élevé.
"
77,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_801","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>7-2. Les classements<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Les meilleurs scores d'un personnage sont sauvegardés et peuvent être vérifiés par le biais du menu qui s'affiche en s'adressant au PNJ “chef enquêteur des vigiles sombres”.

Par ailleurs, les scores calculés après un certain étage peuvent se voir publiés sur une page spéciale de The Lodestone, permettant aux joueurs de se mesurer indirectement les uns aux autres.
"
78,"TEXT_DEEPDUNGEONENTRANCE_DESCRIPTION_LAST","Retour"
79,"TEXT_DEEPDUNGEONENTRANCE_MIDDLE_TOP_MENU_NEXT","<UIForeground>F20235</UIForeground><UIGlow>F20236</UIGlow>Explorer la série d'étages suivante<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
80,"TEXT_DEEPDUNGEONENTRANCE_MIDDLE_TOP_MENU_EXPLAIN","En savoir plus sur le Palais des morts"
81,"TEXT_DEEPDUNGEONENTRANCE_MIDDLE_Q","Poursuivre votre exploration en accédant à la série d'étages suivante<Indent/>?"
82,"TEXT_DEEPDUNGEONENTRANCE_DESCRIPTION_NEXT","（★未使用／削除予定★）"
83,"TEXT_DEEPDUNGEONENTRANCE_DESCRIPTION_BACK","（★未使用／削除予定★）"
84,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_TEST_1","（★未使用／削除予定★）"
85,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_TEST_3","（★未使用／削除予定★）"
86,"TEXT_DEEPDUNGEONENTRANCE_TEST_RESET_Q","（★未使用／削除予定★）"
87,"TEXT_DEEPDUNGEONENTRANCE_TEST_BREAKUP_Q","（★未使用／削除予定★）"
88,"TEXT_DEEPDUNGEONENTRANCE_A1_000_002","（★未使用／削除予定★）"
89,"TEXT_DEEPDUNGEONENTRANCE_A1_000_003","（★未使用／削除予定★）"
90,"TEXT_DEEPDUNGEONENTRANCE_A2_000_001","（★未使用／削除予定★）"
91,"TEXT_DEEPDUNGEONENTRANCE_A2_000_002","（★未使用／削除予定★）"
92,"TEXT_DEEPDUNGEONENTRANCE_A3_000_001","（★未使用／削除予定★）"
93,"TEXT_DEEPDUNGEONENTRANCE_A3_000_002","（★未使用／削除予定★）"
94,"TEXT_DEEPDUNGEONENTRANCE_A4_000_001","（★未使用／削除予定★）"
95,"TEXT_DEEPDUNGEONENTRANCE_A4_000_002","（★未使用／削除予定★）"
96,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_506","（★未使用／削除予定★）"
97,"TEXT_DEEPDUNGEONENTRANCE_TEST_START_IS_NOT_OPENED","（★未使用／削除予定★）"
98,"TEXT_DEEPDUNGEONENTRANCE_TEST_RESET_TALK","（★未使用／削除予定★）"
99,"TEXT_DEEPDUNGEONENTRANCE_TEST_RESET_YES_TALK","（★未使用／削除予定★）"
100,"TEXT_DEEPDUNGEONENTRANCE_TEST_RESET_NO_TALK","（★未使用／削除予定★）"
101,"TEXT_DEEPDUNGEONENTRANCE_TEST_BREAKUP_TALK","（★未使用／削除予定★）"
102,"TEXT_DEEPDUNGEONENTRANCE_TEST_BREAKUP_YES_TALK","（★未使用／削除予定★）"
103,"TEXT_DEEPDUNGEONENTRANCE_TEST_BREAKUP_NO_TALK","（★未使用／削除予定★）"
