key,0,1
16,"TEXT_DEEPDUNGEON2ENTRANCE_ENTER_A2","Ebene 21"
17,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TITLE","Worüber möchtest du mehr erfahren?"
18,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT","Himmelssäule"
19,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_RESET","Zurücksetzen des Fortschritts"
20,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_DISSOLVE","Auflösen einer bestehenden Gruppe"
21,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_EQUIP","Empyreum-Ausrüstung"
22,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_ITEM","Spezialgegenstände"
23,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_BACK","Zurück"
24,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_TITLE","Himmelssäule"
25,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_Q1","Wie betrete ich die Himmelssäule?"
26,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_LEVEL_Q1","Welche Stufe habe ich in der Himmelssäule?"
27,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_Q5","Worauf muss ich beim Betreten achten?"
28,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_BACK","Zurück"
29,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_305","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie betrete ich die Himmelssäule?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Die Himmelssäule ist eine immer höher führende Dungeon-Erkundung für eine Gruppe von ein bis vier Spielern.
Um den Inhalt mit einer bestehenden oder einer zufälligen Gruppe zu betreten, muss der Gruppenanführer mit Kyusei sprechen.
Alle Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder müssen entweder einen Krieger oder Magier spielen, der mindestens Stufe 61 erreicht hat.
"
30,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_100_405","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Welche Stufe habe ich in der Himmelssäule?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Wenn du die Himmelssäule auf Ebene 1 betrittst, wird deine aktuelle Klasse nur für diesen Inhalt auf Stufe 61 gesetzt. Du setzt dann den Stufenaufstieg durch Siege über Gegner innerhalb der Himmelssäule fort. Betrittst du sie ab Ebene 21, beginnst du mit Stufe 70."
31,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_415","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Worauf muss ich beim Betreten achten?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Die Ebenen ab 31 sind nur in bestehenden Gruppen, die noch nie komplett kampfunfähig geworden sind, betretbar. Auch ein Abbruch des Inhalts wird als komplette Kampfunfähigkeit gewertet. Ob die Bedingung erfüllt ist, wird beim Betreten im Fenster der Speicherdaten angezeigt. Eine Punktzahl wird zudem nur für die Eroberung in der bestehenden Gruppe berechnet."
32,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_105","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Zurücksetzen des Fortschritts<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Wenn du deinen Fortschritt zurücksetzt, kannst du die Himmelssäule von Neuem erkunden.
Beim Betreten auf Ebene 1 wird deine Stufe auf 61 zurückgesetzt und bei Betreten auf Ebene 21 wird sie auf 70 gesetzt. Deine Ausrüstung behält alle Verstärkungen.
Beachte, dass das Zurücksetzen des Fortschritts nicht rückgängig gemacht werden kann."
33,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_DISSOLVE_TITLE","Auflösen einer bestehenden Gruppe"
34,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_DISSOLVE_Q1","Wie löse ich eine bestehende Gruppe auf?"
35,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_DISSOLVE_Q2","Wie setze ich die Erkundung nach Auflösung der Gruppe fort?"
36,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_DISSOLVE_Q3","Was geschieht bei unter<SoftHyphen/>schied<SoftHyphen/>lichem Fortschritt innerhalb der Gruppe?"
37,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_DISSOLVE_BACK","Zurück"
38,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_201","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie löse ich eine bestehende Gruppe auf?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Wenn man nicht mehr zusammen weiterspielen kann, kann es nötig sein, eine bestehende Gruppe aufzulösen. Wähle dazu die Option „Bestehende Gruppe auflösen“ im Fenster für das Tiefe Gewölbe.
Beachte, dass bei der Auflösung einer bestehenden Gruppe alle gesammelten Spezialgegenstände (Tongefäße, Zaubersteine) verloren gehen.
Dein Fortschritt und deine Ausrüstungsverstärkung bleiben erhalten."
39,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_100_202","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie setze ich die Erkundung nach Auflösung der Gruppe fort?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Wenn die Gruppe aufgelöst wurde, bevor sie Ebene 30 erreicht hat, kannst du die Himmelssäule mit einer zufälligen Gruppe betreten und die Erkundung mit deinem letzten Fortschritt fortsetzen.
Die zufällige Gruppe wird automatisch aus Abenteurern mit dem gleichen Fortschritt zu<SoftHyphen/>sammen<SoftHyphen/>gestellt."
40,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_203","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Was geschieht bei unter<SoftHyphen/>schied<SoftHyphen/>lichem Fortschritt innerhalb der Gruppe?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Wenn aus irgendeinem Grund der Fortschritt der Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder voneinander abweicht, löse die bestehende Gruppe auf. Spieler, die einen geringeren Fortschritt haben, spielen dann mit einer zufälligen Gruppe bis zu der erforderlichen Ebene weiter.
Wenn alle Spieler wieder den gleichen Fortschritt haben, bildet ihr eine neue Gruppe und betretet die Himmelssäule mit der Auswahl „zufällige Gruppe“."
41,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_EQUIP_TITLE","Empyreum-Ausrüstung"
42,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_EQUIP_Q1","Was ist eine Empyreum-Ausrüstung?"
43,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_EQUIP_Q2","Wie kann ich die Ausrüstung verstärken?"
44,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_EQUIP_Q3","Welche Auswirkung hat die Verstärkung auf den Fortschritt?"
45,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_EQUIP_BACK","Zurück"
46,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_505","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Was ist eine Empyreum-Ausrüstung?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Deine normale Ausrüstung ist in der Himmelssäule nutzlos. Du erhältst daher eine spezielle Empyreum-Waffe und Empyreum-Rüstung.
Diese Ausrüstung legst du bei Betreten des Inhalts automatisch an."
47,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_100_507","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie kann ich die Ausrüstung verstärken?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Im Laufe der Erkundung hast du Gelegenheit, deine Empyreum-Waffe und Empyreum-Rüstung durch das Öffnen von Schatztruhen zu verstärken.
Die maximale Verstärkung dieser Ausrüstung kann durch deine Stufe oder den Fortschritt in der Himmelssäule beschränkt sein.
Wenn deine Stufe unter der Höhe der Verstärkung liegt und du die Ausrüstungsverstärkung nicht voll nutzt, wird dies in der Charakter-Info unter „Ausrüstung“ mit einem Symbol angezeigt."
48,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_508","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Welche Auswirkung hat die Verstärkung auf den Fortschritt?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Wird die Himmelssäule mit einer zufälligen Gruppe betreten, muss die Ausrüstung eine Mindestverstärkung erreicht haben, um höhere Ebenen betreten zu können.
Bei bestehenden Gruppen hat die Verstärkung keine Auswirkungen auf den Zugang zu höheren Ebenen."
49,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SPITEM_TITLE","Spezialgegenstände"
50,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SPITEM_Q1","Himmlische Tongefäße"
51,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SPITEM_Q2","Zaubersteine"
52,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SPITEM_BACK","Zurück"
53,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_600","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Himmlische Tongefäße<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
In der Himmelssäule kannst du besondere Tongefäße finden, die in Schatzkisten versteckt sind.
Gefundene Tongefäße können von allen Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>gliedern benutzt werden.
Es gibt verschiedene Tongefäße mit verschiedenen Wirkungen. Zum Beispiel schalten sie die gesamte Karte der aktuellen Ebene frei oder lassen Schatztruhen erscheinen."
54,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_601","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Zaubersteine<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
In der Himmelssäule kannst du besondere Zaubersteine finden, die in Schatzkisten versteckt sind.
Gefundene Zaubersteine können von allen Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>gliedern benutzt werden.
Zaubersteine verleihen spezielle Kräfte, die gegen alle Feinde auf der aktuellen Ebene wirken. Nutze sie mit Bedacht!"
55,"TEXT_DEEPDUNGEON2ENTRANCE_DESCRIPTION_LAST","Zurück"
56,"TEXT_DEEPDUNGEON2ENTRANCE_MIDDLE_TOP_MENU_NEXT","<UIForeground>F20235</UIForeground><UIGlow>F20236</UIGlow>Nächste Ebene<UIGlow>01</UIGlow><UIForeground>01</UIForeground> betreten"
57,"TEXT_DEEPDUNGEON2ENTRANCE_MIDDLE_TOP_MENU_EXPLAIN","Mehr erfahren"
58,"TEXT_DEEPDUNGEON2ENTRANCE_MIDDLE_Q","Möchtest du mit der gleichen Gruppe die Himmelssäule weiter emporsteigen?"
59,"TEXT_DEEPDUNGEON2ENTRANCE_WOODWAILERCAPTAIN01556_000_000","（★未使用／削除予定★）"
60,"TEXT_DEEPDUNGEON2ENTRANCE_WOODWAILERCAPTAIN01556_000_020","（★未使用／削除予定★）"
61,"TEXT_DEEPDUNGEON2ENTRANCE_WOODWAILERCAPTAIN01556_000_050","（★未使用／削除予定★）"
62,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TREASURE","（★未使用／削除予定★）"
63,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SCORE","（★未使用／削除予定★）"
64,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_Q2","（★未使用／削除予定★）"
65,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_Q3","（★未使用／削除予定★）"
66,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_LEVEL_Q2","（★未使用／削除予定★）"
67,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_Q4","（★未使用／削除予定★）"
68,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_Q4EX","（★未使用／削除予定★）"
69,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_306","（★未使用／削除予定★）"
70,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_307","（★未使用／削除予定★）"
71,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_405","（★未使用／削除予定★）"
72,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_410","（★未使用／削除予定★）"
73,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_308","（★未使用／削除予定★）"
74,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_100_308","（★未使用／削除予定★）"
75,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_202","（★未使用／削除予定★）"
76,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_507","（★未使用／削除予定★）"
77,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TREASURE_TITLE","（★未使用／削除予定★）"
78,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TREASURE_Q1","（★未使用／削除予定★）"
79,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TREASURE_Q2","（★未使用／削除予定★）"
80,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TREASURE_Q3","（★未使用／削除予定★）"
81,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TREASURE_BACK","（★未使用／削除予定★）"
82,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_700","（★未使用／削除予定★）"
83,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_701","（★未使用／削除予定★）"
84,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_702","（★未使用／削除予定★）"
85,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SCORE_TITLE","（★未使用／削除予定★）"
86,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SCORE_Q1","（★未使用／削除予定★）"
87,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SCORE_Q2","（★未使用／削除予定★）"
88,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SCORE_BACK","（★未使用／削除予定★）"
89,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_800","（★未使用／削除予定★）"
90,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_801","（★未使用／削除予定★）"
