key,0,1
14,"TEXT_DEEPDUNGEONENTRANCE_TEST_ENTER_SOLO","Möchtest du den Palast der Toten wirklich alleine betreten?"
15,"TEXT_DEEPDUNGEONENTRANCE_ENTER_WHICH_Q","Wähle die Ebene, ab der du die Erkundung starten möchtest."
16,"TEXT_DEEPDUNGEONENTRANCE_ENTER_A1","Ebene 1"
17,"TEXT_DEEPDUNGEONENTRANCE_ENTER_A2","Ebene 51"
18,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TITLE","Worüber möchtest du mehr erfahren?"
19,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT","Palast der Toten"
20,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_RESET","Zurücksetzen des Fortschritts"
21,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE","Auflösen einer bestehenden Gruppe"
22,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP","Padjal-Ausrüstung"
23,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_ITEM","Gelmorrische Tongefäße"
24,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE","Verborgene Schätze"
25,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_SCORE","Punktzahl"
26,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_BACK","Zurück"
27,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_TITLE","Palast der Toten"
28,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q1","Wie betrete ich den Palast?"
29,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q2","Wie erkunde ich den Palast?"
30,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q3","Wie wird mein Fortschritt gespeichert?"
31,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_LEVEL_Q1","Welche Stufe habe ich im Palast?"
32,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_LEVEL_Q2","Welche Kommandos kann ich benutzen?"
33,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q4","Wie viele Ebenen gibt es?"
34,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q5","Worauf muss ich beim Betreten achten?"
35,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_BACK","Zurück"
36,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_305","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie betrete ich den Palast?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Der Palast der Toten ist eine immer tiefer führende Dungeon-Erkundung für eine Gruppe von ein bis vier Spielern.
Sprich den Aufklärer-Kommandanten des Klageregiments an, um den Inhalt mit einer bestehenden oder einer zufälligen Gruppe zu betreten.
Um den Inhalt mit einer bestehenden Gruppe zu betreten, muss der Gruppenanführer den Aufklärer-Kommandanten des Klageregiments ansprechen. Die Gruppe kann aus ein bis vier Spielern bestehen."
37,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_306","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie erkunde ich den Palast?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Auf jeder Ebene des Gewölbes befindet sich eine Wegleuchte. Wenn die Gruppe eine bestimmte Anzahl an Monstern besiegt hat, wird die Leuchte aktiviert. Stelle dich in ihren Wirkungskreis, um auf die nächste Ebene transportiert zu werden.
Auf manchen Ebenen wartet ein besonders starker Gegner. Besiege diesen Boss-Gegner, um den Fortschritt im Gewölbe zu speichern.
Wenn die gesamte Gruppe kampfunfähig wird, scheitert der Inhalt und wird beendet."
38,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_307","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie wird mein Fortschritt gespeichert?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Auf bestimmten Ebenen wartet ein besonders starker Gegner. Wenn du diesen Boss-Gegner besiegst, wird dein Fortschritt im Gewölbe gespeichert.
Dann kannst du das Gewölbe verlassen und später weiterspielen, oder sofort auf die nächste Ebene vorrücken."
39,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_405","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Welche Stufe habe ich im Palast?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Wenn du das Gewölbe auf Ebene 1 betrittst, wird deine aktuelle Klasse nur für das Tiefe Gewölbe auf Stufe 1 zurückgesetzt. Du beginnst den Stufenaufstieg durch Siege über Gegner innerhalb des Tiefen Gewölbes von neuem. Betrittst du das Gewölbe dann auf einer tieferen Ebene, setzt du den Inhalt mit der zuletzt erreichten Stufe fort."
40,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_405","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Welche Stufe habe ich im Palast?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Wenn du das Gewölbe auf Ebene 1 betrittst, wird deine aktuelle Klasse nur für das Tiefe Gewölbe auf Stufe 1 zurückgesetzt. Du beginnst den Stufenaufstieg durch Siege über Gegner innerhalb des Tiefen Gewölbes von neuem. Betrittst du das Gewölbe dann auf einer tieferen Ebene, setzt du den Inhalt mit der zuletzt erreichten Stufe fort. Betrittst du das Gewölbe auf einer tieferen Ebene als 50, beginnst du mit Stufe 60."
41,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_410","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Welche Kommandos kann ich benutzen?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Der Stufenaufstieg im Gewölbe ist unabhängig von deiner Stufe im normalen Spiel.
Besiege Gegner, um höhere Stufen zu erreichen und neue Kommandos zu lernen.
Auch wenn du eine höhere Stufe als im normalen Spiel erreichst, kannst du die entsprechenden Kommandos im Gewölbe einsetzen.
Das Rollenkommando, das vor Betreten ausgewählt wurde, kann benutzt werden."
42,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_415","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Worauf muss ich beim Betreten achten?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Die Ebenen ab 101 sind nur in bestehenden Gruppen, die noch nie komplett kampfunfähig geworden sind, betretbar. Auch ein Abbruch des Inhalts wird als komplette Kampfunfähigkeit gewertet. Ob die Bedingung erfüllt ist, wird beim Betreten im Fenster der Speicherdaten angezeigt. Eine Punktzahl wird zudem nur für die Eroberung in der bestehenden Gruppe berechnet."
43,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_308","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie viele Ebenen gibt es?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Der Palast der Toten kann mit der Heavensward-Erweiterung bis Ebene 50 und mit der A Realm Reborn-Spielversion bis Ebene 40 gespielt werden.
Während der kostenlosen Testspielzeit kann der Inhalt bis Ebene 10 gespielt werden."
44,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_105","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Zurücksetzen des Fortschritts<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Wenn du deinen Fortschritt zurücksetzt, kannst du den Palast von Neuem ab der ersten Ebene erkunden.
Deine Stufe wird auf 1 zurückgesetzt, aber deine Ausrüstung behält alle Verstärkungen.
Beachte, dass das Zurücksetzen des Fortschritts nicht rückgängig gemacht werden kann."
45,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_TITLE","Auflösen einer bestehenden Gruppe"
46,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_Q1","Wie löse ich eine bestehende Gruppe auf?"
47,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_Q2","Wie setze ich die Erkundung nach Auflösung der Gruppe fort?"
48,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_Q3","Was geschieht bei unter<SoftHyphen/>schied<SoftHyphen/>lichem Fortschritt innerhalb der Gruppe?"
49,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_BACK","Zurück"
50,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_201","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie löse ich eine bestehende Gruppe auf?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Wenn man nicht mehr zusammen weiterspielen kann, kann es nötig sein, eine bestehende Gruppe aufzulösen. Wähle dazu die Option „Bestehende Gruppe auflösen“ im Fenster für das Tiefe Gewölbe.
Beachte, dass bei der Auflösung einer bestehenden Gruppe alle gesammelten Tongefäße verloren gehen.
Dein Fortschritt und deine Ausrüstungsverstärkung bleiben erhalten."
51,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_202","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie setze ich die Erkundung nach Auflösung der Gruppe fort?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Betritt das Tiefe Gewölbe mit einer zufälligen Gruppe, um die Erkundung mit deinem letzten Fortschritt fortzusetzen.
Die zufällige Gruppe wird automatisch aus Abenteurern mit dem gleichen Fortschritt zu<SoftHyphen/>sammen<SoftHyphen/>gestellt."
52,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_202","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie setze ich die Erkundung nach Auflösung der Gruppe fort?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Wenn du noch nicht bis Ebene 100 vorgedrungen bist, dann betritt das Tiefe Gewölbe mit einer zufälligen Gruppe, um die Erkundung mit deinem letzten Fortschritt fortzusetzen. Die zufällige Gruppe wird automatisch aus Abenteurern mit dem gleichen Fortschritt zu<SoftHyphen/>sammen<SoftHyphen/>gestellt."
53,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_203","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Was geschieht bei unter<SoftHyphen/>schied<SoftHyphen/>lichem Fortschritt innerhalb der Gruppe?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Wenn aus irgendeinem Grund der Fortschritt der Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder voneinander abweicht, löse die bestehende Gruppe auf. Spieler, die einen geringeren Fortschritt haben, spielen dann mit einer zufälligen Gruppe das Tiefe Gewölbe bis zu der erforderlichen Ebene weiter.
Wenn alle Spieler wieder den gleichen Fortschritt haben, bildet ihr eine neue Gruppe und betretet das Tiefe Gewölbe mit der Auswahl „zufällige Gruppe“."
54,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_TITLE","Padjal-Ausrüstung"
55,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_Q1","Was ist eine Padjal-Ausrüstung?"
56,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_Q2","Wie kann ich die Ausrüstung verstärken?"
57,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_Q3","Welche Auswirkung hat die Verstärkung auf den Fortschritt?"
58,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_BACK","Zurück"
59,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_505","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Was ist eine Padjal-Ausrüstung?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Deine normale Ausrüstung ist im Palast der Toten nutzlos. Du erhältst daher eine spezielle Padjal-Waffe und Padjal-Rüstung.
Diese Ausrüstung legst du bei Betreten des Inhalts automatisch an."
60,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_507","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie kann ich die Ausrüstung verstärken?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Im Laufe der Erkundung des Gewölbes hast du Gelegenheit, deine Padjal-Rüstung und Padjal-Waffe zu verstärken.
Ausrüstungsverstärkungen können nur in Höhe deiner Stufe genutzt werden.
Wenn deine Stufe unter der Höhe der Verstärkung liegt und du die Ausrüstungsverstärkung nicht voll nutzt, wird dies in der Charakter-Info unter „Ausrüstung“ mit einem Symbol angezeigt."
61,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_507","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie kann ich die Ausrüstung verstärken?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Im Laufe der Erkundung des Gewölbes hast du Gelegenheit, deine Padjal-Rüstung und Padjal-Waffe durch das Öffnen von Schatztruhen zu verstärken.
Die maximale Verstärkung dieser Ausrüstung kann durch deine Stufe oder den Fortschritt in der Himmelssäule beschränkt sein.
Wenn deine Stufe unter der Höhe der Verstärkung liegt und du die Ausrüstungsverstärkung nicht voll nutzt, wird dies in der Charakter-Info unter „Ausrüstung“ mit einem Symbol angezeigt."
62,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_508","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Welche Auswirkung hat die Verstärkung auf den Fortschritt?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Wird das Tiefe Gewölbe mit einer zufälligen Gruppe betreten, muss die Ausrüstung eine Mindestverstärkung erreicht haben, um tiefere Ebenen betreten zu können.
Bei bestehenden Gruppen hat die Verstärkung keine Auswirkungen auf den Zugang zu tieferen Ebenen."
63,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_605","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Gelmorrische Tongefäße<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
In dem Tiefen Gewölbe kannst du besondere Tongefäße finden, die in Schatzkisten versteckt sind.
Gefundene Tongefäße können von allen Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>gliedern benutzt werden.
Es gibt verschiedene Tongefäße mit verschiedenen Wirkungen. Zum Beispiel schalten sie die gesamte Karte der aktuellen Ebene frei oder lassen Schatztruhen erscheinen."
64,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_TITLE","Verborgene Schätze"
65,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_Q1","Was sind verborgene Schätze?"
66,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_Q2","Wie finde ich verborgene Schätze?"
67,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_Q3","Was mache ich, wenn ich einen verborgenen Schatz finde?"
68,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_BACK","Zurück"
69,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_700","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Was sind verborgene Schätze?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Im Palast der Toten können verborgene Schätze gefunden werden, die von einer starken Magie geschützt werden und deren Inhalt dem Finder zunächst unbekannt bleibt."
70,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_701","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie finde ich verborgene Schätze?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Um einen Schatz zu finden, ist es erforderlich, für eine bestimmte kurze Zeit an der richtigen Stelle zu stehen, ohne sich zu bewegen.
Es ist aber nicht möglich, solche Schätze beim gewöhnlichen Erkunden zu finden.
Du musst zuerst ein bestimmtes Tongefäß benutzen, um die Stellen sichtbar zu machen, an denen ein Schatz verborgen ist."
71,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_702","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Was mache ich, wenn ich einen verborgenen Schatz finde?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Gefundene Schätze erscheinen erst im Inventar, wenn der Boss-Gegner einer bestimmten Ebene besiegt, der Fortschritt gespeichert und das Tiefe Gewölbe verlassen wird.
Bringe gefundene Schätze zu der Archäologin in Mühlenbruch, damit sie den Schutzzauber entfernt und dir den Inhalt überreichen kann."
72,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_SCORE_TITLE","Punktzahl"
73,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_SCORE_Q1","Wie wird die Punktzahl errechnet?"
74,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_SCORE_Q2","Gibt es eine Rangliste?"
75,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_SCORE_BACK","Zurück"
76,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_800","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wie wird die Punktzahl errechnet?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Sobald eine bestehende Gruppe eine bestimmte Ebene betritt oder komplett kampfunfähig wird, wird aus der erreichten Ebene, der Anzahl besiegter Feinde und anderen Faktoren die Punktzahl berechnet.
Es gibt Bewertungen für das Solo-Spiel (je nach Klasse) und Gruppen-Spiel.
Wenn das Tiefe Gewölbe auf Ebene 51 betreten wurde, gibt es keine Punkte für die Ebenen 1 bis 50. Spieler, die es auf eine Höchstwertung abgesehen haben, sollten den Inhalt also ab Ebene 1 betreten."
77,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_801","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Gibt es eine Rangliste?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Deine persönlichen Bestleistungen werden im Spiel gespeichert und können unter „Punktzahl ansehen“ abgerufen werden.
Ab einer bestimmten Ebene werden die besten Punktzahlen auch als Ranglisten auf dem Lodestone veröffentlicht."
78,"TEXT_DEEPDUNGEONENTRANCE_DESCRIPTION_LAST","Zurück"
79,"TEXT_DEEPDUNGEONENTRANCE_MIDDLE_TOP_MENU_NEXT","<UIForeground>F20235</UIForeground><UIGlow>F20236</UIGlow>Nächste Ebene<UIGlow>01</UIGlow><UIForeground>01</UIForeground> betreten"
80,"TEXT_DEEPDUNGEONENTRANCE_MIDDLE_TOP_MENU_EXPLAIN","Mehr erfahren"
81,"TEXT_DEEPDUNGEONENTRANCE_MIDDLE_Q","Möchtest du mit der gleichen Gruppe tiefer in das Gewölbe vordringen?"
82,"TEXT_DEEPDUNGEONENTRANCE_DESCRIPTION_NEXT","（★未使用／削除予定★）"
83,"TEXT_DEEPDUNGEONENTRANCE_DESCRIPTION_BACK","（★未使用／削除予定★）"
84,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_TEST_1","（★未使用／削除予定★）"
85,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_TEST_3","（★未使用／削除予定★）"
86,"TEXT_DEEPDUNGEONENTRANCE_TEST_RESET_Q","（★未使用／削除予定★）"
87,"TEXT_DEEPDUNGEONENTRANCE_TEST_BREAKUP_Q","（★未使用／削除予定★）"
88,"TEXT_DEEPDUNGEONENTRANCE_A1_000_002","（★未使用／削除予定★）"
89,"TEXT_DEEPDUNGEONENTRANCE_A1_000_003","（★未使用／削除予定★）"
90,"TEXT_DEEPDUNGEONENTRANCE_A2_000_001","（★未使用／削除予定★）"
91,"TEXT_DEEPDUNGEONENTRANCE_A2_000_002","（★未使用／削除予定★）"
92,"TEXT_DEEPDUNGEONENTRANCE_A3_000_001","（★未使用／削除予定★）"
93,"TEXT_DEEPDUNGEONENTRANCE_A3_000_002","（★未使用／削除予定★）"
94,"TEXT_DEEPDUNGEONENTRANCE_A4_000_001","（★未使用／削除予定★）"
95,"TEXT_DEEPDUNGEONENTRANCE_A4_000_002","（★未使用／削除予定★）"
96,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_506","（★未使用／削除予定★）"
97,"TEXT_DEEPDUNGEONENTRANCE_TEST_START_IS_NOT_OPENED","（★未使用／削除予定★）"
98,"TEXT_DEEPDUNGEONENTRANCE_TEST_RESET_TALK","（★未使用／削除予定★）"
99,"TEXT_DEEPDUNGEONENTRANCE_TEST_RESET_YES_TALK","（★未使用／削除予定★）"
100,"TEXT_DEEPDUNGEONENTRANCE_TEST_RESET_NO_TALK","（★未使用／削除予定★）"
101,"TEXT_DEEPDUNGEONENTRANCE_TEST_BREAKUP_TALK","（★未使用／削除予定★）"
102,"TEXT_DEEPDUNGEONENTRANCE_TEST_BREAKUP_YES_TALK","（★未使用／削除予定★）"
103,"TEXT_DEEPDUNGEONENTRANCE_TEST_BREAKUP_NO_TALK","（★未使用／削除予定★）"
104,"TEXT_DEEPDUNGEONENTRANCE_TEST_YES","（★未使用／削除予定★）"
105,"TEXT_DEEPDUNGEONENTRANCE_TEST_NO","（★未使用／削除予定★）"
106,"TEXT_DEEPDUNGEONENTRANCE_TEST_ENTER_SAVE_TITLE","（★未使用／削除予定★）"
107,"TEXT_DEEPDUNGEONENTRANCE_TEST_ENTER_SAVE_NEW","（★未使用／削除予定★）"
108,"TEXT_DEEPDUNGEONENTRANCE_TEST_ENTER_SAVE_CONTINUE","（★未使用／削除予定★）"
109,"TEXT_DEEPDUNGEONENTRANCE_TEST_ENTER_SAVE_BACK","（★未使用／削除予定★）"
110,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_100","（★未使用／削除予定★）"
111,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_110","（★未使用／削除予定★）"
112,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_120","（★未使用／削除予定★）"
113,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_200","（★未使用／削除予定★）"
114,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_210","（★未使用／削除予定★）"
115,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_220","（★未使用／削除予定★）"
116,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_300","（★未使用／削除予定★）"
117,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_301","（★未使用／削除予定★）"
118,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_302","（★未使用／削除予定★）"
119,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_400","（★未使用／削除予定★）"
120,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_500","（★未使用／削除予定★）"
121,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_501","（★未使用／削除予定★）"
122,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_502","（★未使用／削除予定★）"
123,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_600","（★未使用／削除予定★）"
124,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_601","（★未使用／削除予定★）"
125,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_106","（★未使用／削除予定★）"
126,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_107","（★未使用／削除予定★）"
127,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_203","（★未使用／削除予定★）"
128,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_101_203","（★未使用／削除予定★）"
129,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_204","（★未使用／削除予定★）"
130,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_309","（★未使用／削除予定★）"
131,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_310","（★未使用／削除予定★）"
132,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_310","（★未使用／削除予定★）"
133,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_311","（★未使用／削除予定★）"
134,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_400","（★未使用／削除予定★）"
135,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_401","（★未使用／削除予定★）"
136,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_410","（★未使用／削除予定★）"
137,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_411","（★未使用／削除予定★）"
138,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_101_507","（★未使用／削除予定★）"
139,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_509","（★未使用／削除予定★）"
140,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_606","（★未使用／削除予定★）"
141,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_LEVEL","（★未使用／削除予定★）"
142,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_LEVEL_BACK","（★未使用／削除予定★）"
143,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_010","（★未使用／削除予定★）"
144,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_030","（★未使用／削除予定★）"
145,"TEXT_DEEPDUNGEONENTRANCE_TEST_START_MENU_TITLE","（★未使用／削除予定★）"
146,"TEXT_DEEPDUNGEONENTRANCE_TEST_START_MENU_EXIT","（★未使用／削除予定★）"
