key,0,1
13,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ENTER_SOLO","Pénétrer dans le Pilier des Cieux en <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>solo<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>?"
14,"TEXT_DEEPDUNGEON2ENTRANCE_ENTER_WHICH_Q","Pénétrer à partir de quel étage<Indent/>?"
15,"TEXT_DEEPDUNGEON2ENTRANCE_ENTER_A1","Étage 1"
16,"TEXT_DEEPDUNGEON2ENTRANCE_ENTER_A2","Étage 21"
17,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TITLE","Sur quoi vous renseignez-vous<Indent/>?"
18,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT","1. Le Pilier des Cieux"
19,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_RESET","2. La suppression d'une sauvegarde"
20,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_DISSOLVE","3. La dissolution d'une équipe fixe"
21,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_EQUIP","4. Les substrats magiques"
22,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_ITEM","5. Les objets spéciaux"
23,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_BACK","Retour"
24,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_TITLE","1. Le Pilier des Cieux"
25,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_Q1","1-1. Pénétrer dans le Pilier des Cieux"
26,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_LEVEL_Q1","1-2. L'évolution du niveau"
27,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_Q5","1-3. La progression après l'étage 30"
28,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_BACK","Retour"
29,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_305","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1-1. Pénétrer dans le Pilier des Cieux<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Le Pilier des Cieux est une mission pour 1 à 4 joueurs dont l'objectif est d'explorer un donjon composé de nombreux étages.

Pour y accéder, il faut s'adresser au PNJ Kyusei, puis choisir l'une des deux options qui s'offrent à vous<Indent/>:
 - <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Pénétrer en équipe fixe<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
 - <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Pénétrer en équipe formée par grou<SoftHyphen/>page<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Seuls les combattants et les mages de niveau 61 ou plus peuvent s'y aventurer.
"
30,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_100_405","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1-2. L'évolution du niveau<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Des règles par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>res sont appliquées lors de l'incursion dans le Pilier des Cieux.

Lorsqu'un personnage se lance dans l'exploration des lieux à partir du premier étage, il le fait au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment au <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>niveau 61<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, et ce quel que soit celui de sa classe ou de son job en dehors du donjon. Cette valeur augmentera au fur et à mesure des points d'expérience obtenus en vainquant des monstres.

En cas d'incursion à partir de l'étage 21, le niveau du personnage sera le <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>niveau 70<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
"
31,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_415","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1-3. La progression après l'étage 30<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

À partir de l'étage 31, la progression dans le Pilier des Cieux a vocation de défi et n'est possible qu'en équipe fixe. Par ailleurs, il est nécessaire que le nombre de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>défaites<UIGlow>01</UIGlow><UIForeground>01</UIForeground> indiqué dans la fenêtre de sélection des sauvegardes soit “0”.

Le cas où tous les joueurs tombent inconscients ou le fait de quitter l'instance en cours d'incursion comptent chacun comme une défaite.

Le calcul d'un score lors des incursions est lui aussi réservé à la par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion en équipe fixe.
"
32,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_105","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>2. La suppression d'une sauvegarde<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Effacer une sauvegarde<UIGlow>01</UIGlow><UIForeground>01</UIForeground> permet de recommencer l'exploration du Pilier des Cieux depuis le premier étage au niveau 61, ou  depuis l'étage 21 au niveau 70.

Cette opération n'affecte toutefois pas les degrés d'amélioration des substrats magiques. Ils garderont les mêmes valeurs qu'avant lors de la nouvelle incursion.

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Attention<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> la suppression d'une sauvegarde est définitive et ne pourra pas être annulée.
"
33,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_DISSOLVE_TITLE","3. La dissolution d'une équipe fixe"
34,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_DISSOLVE_Q1","3-1. Dissoudre une équipe fixe"
35,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_DISSOLVE_Q2","3-2. Continuer l'exploration après dissolution"
36,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_DISSOLVE_Q3","3-3. En cas de progressions différentes"
37,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_DISSOLVE_BACK","Retour"
38,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_201","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>3-1. Dissoudre une équipe fixe<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Si avancer plus haut dans le Pilier des Cieux en équipe fixe s'avère difficile, les par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants ont la possibilité avec cette option de dissoudre le groupe pour continuer séparément.

Cette opération n'affectera pas leurs progressions respectives ou les degrés d'amélioration de leurs substrats magiques. Ils ne pourront toutefois plus reprendre l'incursion en équipe fixe.

La seule option qui s'offrira à eux sera de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Pénétrer en équipe formée par grou<SoftHyphen/>page<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
"
39,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_100_202","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>3-2. Continuer l'exploration après dissolution<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Après dissolution d'une équipe fixe, la suite de l'exploration du Pilier des Cieux ne peut se faire qu'en équipe formée par grou<SoftHyphen/>page, à condition que le dernier étage atteint soit avant l'étage 30.

Il est possible de s'unir préalablement à des joueurs qui ont atteint la même série d'étages. Le système associera d'autres personnages s'il manque des membres.

À noter cependant que les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>poteries magiques<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>magilithes<UIGlow>01</UIGlow><UIForeground>01</UIForeground> qui avaient été obtenues lors des incursions en équipe fixe ne seront pas conservées.
"
40,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_203","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>3-3. En cas de progressions différentes<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Si pour certaines raisons les membres d'une équipe fixe se retrouvent avec des progressions différentes, il est préférable de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>dissoudre<UIGlow>01</UIGlow><UIForeground>01</UIForeground> celle-ci et d'utiliser le grou<SoftHyphen/>page automatique afin de permettre aux “retardataires” de rattraper les autres.

Une fois que tout le monde sera arrivé au même point d'incursion, il sera possible de former une équipe ensemble et de poursuivre, par le biais du grou<SoftHyphen/>page automatique, l'exploration du donjon là où elle avait été interrompue.
"
41,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_EQUIP_TITLE","4. Les substrats magiques"
42,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_EQUIP_Q1","4-1. L'équipement dans le Pilier des Cieux"
43,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_EQUIP_Q2","4-2. Les degrés d'amélioration"
44,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_EQUIP_Q3","4-3. La restriction due aux degrés d'amélioration"
45,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_EQUIP_BACK","Retour"
46,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_505","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>4-1. L'équipement dans le Pilier des Cieux<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Lors des incursions dans le Pilier des Cieux, les joueurs portent au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment un équipement spécial qui prend la forme de deux <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>substrats magiques<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, l'un pour l'arme et l'autre pour l'armure.
"
47,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_100_507","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>4-2. Les degrés d'amélioration<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Les ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>ques des substrats magiques évoluent graduellement à certaines occasions dans le donjon. Ceci est indiqué par des valeurs appelées <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>degrés d'amélioration<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Elles sont valables pour les deux sauvegardes.

Toutefois, les ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>ques conférées par les degrés d'amélioration de ces équipements dépendent également du niveau du personnage et de l'étage atteint. Si ce dernier est trop bas, elles seront limitées, ce qui est indiqué par une marque dans les icones.
"
48,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_508","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>4-3. La restriction due aux degrés d'amélioration<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

En cas de par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion en équipe formée par grou<SoftHyphen/>page automatique, un degré d'amélioration minimal peut être requis pour accéder au Pilier des Cieux.

Si un personnage fait l'objet d'une telle restriction, il doit d'abord augmenter cette valeur pour le ou les substrats magiques concernés afin de pouvoir explorer cette série d'étages du donjon.

L'incursion dans le Pilier des Cieux en équipe fixe n'est pas touchée par cette limitation.
"
49,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SPITEM_TITLE","5. Les objets spéciaux"
50,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SPITEM_Q1","5-1. Les poteries magiques"
51,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SPITEM_Q2","5-2. Les magilithes"
52,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SPITEM_BACK","Retour"
53,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_600","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>5-1. Les poteries magiques<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Des objets spéciaux appelés <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>poteries magiques<UIGlow>01</UIGlow><UIForeground>01</UIForeground> peuvent être découverts dans les coffres au trésor du Pilier des Cieux.

Une fois récupérés, ils peuvent être utilisés par tous les membres de l'équipe.

Leurs effets sont divers, pouvant révéler toute la carte de l'étage actuel ou encore augmenter le nombre de coffres.
"
54,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_601","<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>5-2. Les magilithes<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Des objets spéciaux appelés <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>magilithes<UIGlow>01</UIGlow><UIForeground>01</UIForeground> peuvent être découverts dans les coffres au trésor du Pilier des Cieux.

Une fois récupérés, ils peuvent être utilisés par tous les membres de l'équipe.

Lorsqu'elles sont utilisées, les magilithes ont un effet très puissant sur tous les ennemis de l'étage, et s'avèrent donc très pratiques en cas de situation désespérée.
"
55,"TEXT_DEEPDUNGEON2ENTRANCE_DESCRIPTION_LAST","Retour"
56,"TEXT_DEEPDUNGEON2ENTRANCE_MIDDLE_TOP_MENU_NEXT","<UIForeground>F20235</UIForeground><UIGlow>F20236</UIGlow>Explorer la série d'étages suivante<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
57,"TEXT_DEEPDUNGEON2ENTRANCE_MIDDLE_TOP_MENU_EXPLAIN","En savoir plus sur le Pilier des Cieux"
58,"TEXT_DEEPDUNGEON2ENTRANCE_MIDDLE_Q","Poursuivre votre exploration en accédant à la série d'étages suivante<Indent/>?"
59,"TEXT_DEEPDUNGEON2ENTRANCE_WOODWAILERCAPTAIN01556_000_000","（★未使用／削除予定★）"
60,"TEXT_DEEPDUNGEON2ENTRANCE_WOODWAILERCAPTAIN01556_000_020","（★未使用／削除予定★）"
61,"TEXT_DEEPDUNGEON2ENTRANCE_WOODWAILERCAPTAIN01556_000_050","（★未使用／削除予定★）"
62,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TREASURE","（★未使用／削除予定★）"
63,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SCORE","（★未使用／削除予定★）"
64,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_Q2","（★未使用／削除予定★）"
65,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_Q3","（★未使用／削除予定★）"
66,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_LEVEL_Q2","（★未使用／削除予定★）"
67,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_Q4","（★未使用／削除予定★）"
68,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_WHAT_Q4EX","（★未使用／削除予定★）"
69,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_306","（★未使用／削除予定★）"
70,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_307","（★未使用／削除予定★）"
71,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_405","（★未使用／削除予定★）"
72,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_410","（★未使用／削除予定★）"
73,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_308","（★未使用／削除予定★）"
74,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_100_308","（★未使用／削除予定★）"
75,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_202","（★未使用／削除予定★）"
76,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_507","（★未使用／削除予定★）"
77,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TREASURE_TITLE","（★未使用／削除予定★）"
78,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TREASURE_Q1","（★未使用／削除予定★）"
79,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TREASURE_Q2","（★未使用／削除予定★）"
80,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TREASURE_Q3","（★未使用／削除予定★）"
81,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TREASURE_BACK","（★未使用／削除予定★）"
82,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_700","（★未使用／削除予定★）"
83,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_701","（★未使用／削除予定★）"
84,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_702","（★未使用／削除予定★）"
85,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SCORE_TITLE","（★未使用／削除予定★）"
86,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SCORE_Q1","（★未使用／削除予定★）"
87,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SCORE_Q2","（★未使用／削除予定★）"
88,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_SCORE_BACK","（★未使用／削除予定★）"
89,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_800","（★未使用／削除予定★）"
90,"TEXT_DEEPDUNGEON2ENTRANCE_SYSTEM_000_801","（★未使用／削除予定★）"
