key,0,1
9,"TEXT_SUBPST006_01532_SEQ_09","La dé<SoftHyphen/>mon<SoftHyphen/>stra<SoftHyphen/>tion de Bugaal Ja a pris une tournure inattendue<Indent/>: sous le choc d'une telle vision artistique, les deux recrues se sont enfuies en courant et la garde du corps de Gegeruju a perdu con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce. Parlez au seigneur Gegeruju à Costa del Sol pour analyser les événements. "
10,"TEXT_SUBPST006_01532_SEQ_10","D'après Gegeruju, les deux jeunes danseuses ont démissionné, ce qui met fin au contrat le liant à Bugaal Ja. Il lui a toutefois permis de profiter des sources du lac d'Airain une journée entière. Poursuivez votre carrière dans la poste en protégeant les éventuels futurs spectateurs non avertis de l'impact de la danse de Bugaal Ja..."
11,"TEXT_SUBPST006_01532_SEQ_11",""
12,"TEXT_SUBPST006_01532_SEQ_12",""
13,"TEXT_SUBPST006_01532_SEQ_13",""
14,"TEXT_SUBPST006_01532_SEQ_14",""
15,"TEXT_SUBPST006_01532_SEQ_15",""
16,"TEXT_SUBPST006_01532_SEQ_16",""
17,"TEXT_SUBPST006_01532_SEQ_17",""
18,"TEXT_SUBPST006_01532_SEQ_18",""
19,"TEXT_SUBPST006_01532_SEQ_19",""
20,"TEXT_SUBPST006_01532_SEQ_20",""
21,"TEXT_SUBPST006_01532_SEQ_21",""
22,"TEXT_SUBPST006_01532_SEQ_22",""
23,"TEXT_SUBPST006_01532_SEQ_23",""
24,"TEXT_SUBPST006_01532_TODO_00","Remettre sa lettre à Gegeruju, à Costa del Sol"
25,"TEXT_SUBPST006_01532_TODO_01","Apporter <SheetFr(EventItem,2,2001333,1,1)/> au danseur vigoureux dans la Noscea extérieure"
26,"TEXT_SUBPST006_01532_TODO_02","Parler à Bugaal Ja près de la masure de l'ermite"
27,"TEXT_SUBPST006_01532_TODO_03","Utiliser <SheetFr(EventItem,2,2001334,1,1)/> pour asperger Bugaal Ja"
28,"TEXT_SUBPST006_01532_TODO_04","Utiliser encore <SheetFr(EventItem,2,2001334,1,1)/> pour asperger Bugaal Ja"
29,"TEXT_SUBPST006_01532_TODO_05","Utiliser à nouveau <SheetFr(EventItem,2,2001334,1,1)/> pour asperger Bugaal Ja"
30,"TEXT_SUBPST006_01532_TODO_06","Parler à Gegeruju à Costa del Sol"
31,"TEXT_SUBPST006_01532_TODO_07","Attendre <SheetFr(EObj,7,2004284,1,1)/>"
32,"TEXT_SUBPST006_01532_TODO_08","Parler à Gegeruju"
33,"TEXT_SUBPST006_01532_TODO_09",""
34,"TEXT_SUBPST006_01532_TODO_10",""
35,"TEXT_SUBPST006_01532_TODO_11",""
36,"TEXT_SUBPST006_01532_TODO_12",""
37,"TEXT_SUBPST006_01532_TODO_13",""
38,"TEXT_SUBPST006_01532_TODO_14",""
39,"TEXT_SUBPST006_01532_TODO_15",""
40,"TEXT_SUBPST006_01532_TODO_16",""
41,"TEXT_SUBPST006_01532_TODO_17",""
42,"TEXT_SUBPST006_01532_TODO_18",""
43,"TEXT_SUBPST006_01532_TODO_19",""
44,"TEXT_SUBPST006_01532_TODO_20",""
45,"TEXT_SUBPST006_01532_TODO_21",""
46,"TEXT_SUBPST006_01532_TODO_22",""
47,"TEXT_SUBPST006_01532_TODO_23",""
48,"TEXT_SUBPST006_01532_LETTERMOOGLE_000_000","Très ch<If(PlayerParameter(4))>ère<Else/>er</If> disciple posti<If(PlayerParameter(4))>ère<Else/>er</If>, ta prochaine mission te laissera entrevoir un monde de paillettes et de volupté, kupo<Indent/>! C'est une lettre pour le seigneur Gegeruju en personne<Indent/>! Tu sais que c'est un homme très riche de Costa del Sol, n'est-ce pas<Indent/>?"
49,"TEXT_SUBPST006_01532_LETTERMOOGLE_000_001","La missive provient du célèbre chorégraphe maître Guillaunaux. Il y a beaucoup de danseuses à Costa del Sol... À mon avis, la lettre doit sûrement parler de ça, kupo<Indent/>! 
L'enveloppe n'est pas assez transparente... euh... 
Mais cela ne nous regarde pas, kupo<Indent/>!"
50,"TEXT_SUBPST006_01532_LETTERMOOGLE_000_002","Pour te faire une confidence... chaque fois que j'ai dû aller livrer du courrier à Costa del Sol, je suis toujours resté un peu plus longtemps pour admirer les magnifiques spectacles de danse qu'on peut y voir, kupopo... "
51,"TEXT_SUBPST006_01532_LETTERMOOGLE_000_005","Cette lettre est pour le seigneur Gegeruju en personne<Indent/>! Tu sais que c'est un homme très riche de Costa del Sol, n'est-ce pas<Indent/>?"
52,"TEXT_SUBPST006_01532_GEGERUJU_000_010","Raah<Indent/>! Il en met, un temps... Moi qui ai horreur d'attendre... Le chorégraphe aurait dû répondre depuis longtemps<Indent/>!
Ah<Indent/>! C'est vous<Indent/>! Que me vaut le plaisir de votre visite<Indent/>?"
53,"TEXT_SUBPST006_01532_GEGERUJU_000_011","Oh, voilà enfin la réponse du chorégraphe que j'espérais<Indent/>! Ça alors, si je m'attendais à ce que ce soit vous qui me l'apportiez<Indent/>! Mais puisque nous nous retrouvons, je vais vous raconter l'histoire de cette lettre."
54,"TEXT_SUBPST006_01532_GEGERUJU_000_012","Voilà, il se trouve que j'ai repéré des nouvelles danseuses très prometteuses. Pour former ces nouvelles recrues de talent, j'ai voulu m'offrir les services d'un grand chorégraphe du nom de maître Guillaunaux et je lui ai écrit."
55,"TEXT_SUBPST006_01532_GEGERUJU_000_013","Mais voilà, il me répond qu'il faut plus que la simple beauté physique pour faire une grande danseuse, et refuse mon offre... C'est fâcheux. "
56,"TEXT_SUBPST006_01532_GEGERUJU_000_014","Par chance, il a tout de même eu l'amabilité de me parler d'un professeur qui serait à même de leur enseigner le style de danse <Emphasis>dynamique</Emphasis> que j'ai en tête<Indent/>!"
57,"TEXT_SUBPST006_01532_GEGERUJU_000_015","Apparemment, il se trouverait au lac de Fer dans la Noscea extérieure. Dites-moi, est-ce que vous accepteriez d'aller lui apporter ce contrat en mon nom<Indent/>?"
58,"TEXT_SUBPST006_01532_GEGERUJU_000_019","Le chorégraphe que je cherche se trouverait au lac de Fer dans la Noscea extérieure. Vous pourriez aller lui apporter ce contrat en mon nom<Indent/>?"
59,"TEXT_SUBPST006_01532_BUGAALJA_000_020","Ah<Indent/>! Lointain lac d'Airain... Me baigner dans ses eaux chaudes, j'aimerais encore une fois<Indent/>!"
60,"TEXT_SUBPST006_01532_BUGAALJA_100_021","Un contrat, tu m'apportes<Indent/>? Qui me l'envoie, j'ignore..."
61,"TEXT_SUBPST006_01532_BUGAALJA_000_021","Ah<Indent/>! Miracle<Indent/>! Qu'un tel jour viendrait, je ne croyais pas<Indent/>! Comprendre la beauté de la danse tra<SoftHyphen/>di<SoftHyphen/>tion<SoftHyphen/>nel<SoftHyphen/>le mamool ja, quelqu'un a enfin su<Indent/>! De joie, mon cœur est rempli<Indent/>!"
62,"TEXT_SUBPST006_01532_BUGAALJA_000_022","Heum<Indent/>! Cette effusion de joie, veuillez excuser. Former ses employées en danse tra<SoftHyphen/>di<SoftHyphen/>tion<SoftHyphen/>nel<SoftHyphen/>le mamool ja, le seigneur Gegeruju veut. Les bases de notre art, il me demande de leur inculquer. De recon<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce, je suis empli."
63,"TEXT_SUBPST006_01532_BUGAALJA_000_023","Généreux, le salaire est aussi. Une question d'argent, cela n'est cependant pas. La grâce de notre danse, quelqu'un a enfin compris<Indent/>! Heureux, cette idée me rend. "
64,"TEXT_SUBPST006_01532_BUGAALJA_000_024","Beaucoup d'importance à la tradition, nous autres Mamool Ja accordons<Indent/>!"
65,"TEXT_SUBPST006_01532_BUGAALJA_000_025","Notre danse, nous voulons faire découvrir à tous<Indent/>! De nourriture spirituelle, même le guerrier a besoin. La nourriture de notre âme, la culture est. De ses prouesses au combat, le peuple mamool ja est fier. De sa danse, il est fier aussi."
66,"TEXT_SUBPST006_01532_BUGAALJA_000_026","(-Bugaal Ja le balafré-)Moi, Bugaal Ja, le serment j'en fais<Indent/>! Enseigner la beauté de la danse aux danseuses du seigneur Gegeruju, je vais<Indent/>! Ma recon<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce éternelle, pour cela le seigneur aura<Indent/>!"
67,"TEXT_SUBPST006_01532_BUGAALJA_000_027","(-Bugaal Ja le balafré-)Le remercier, je voudrais im<SoftHyphen/>mé<SoftHyphen/>dia<SoftHyphen/>te<SoftHyphen/>ment. Un rituel mamool ja, je dois cependant d'abord effectuer. Ton aide, j'aimerais que tu m'accordes."
68,"TEXT_SUBPST006_01532_BUGAALJA_000_028","(-Bugaal Ja le balafré-)Dans les eaux chaudes du lac d'Airain, ce rituel devrait avoir lieu. L'entrée, le sergent des tempêtes m'en a cependant interdit. M'y baigner, je ne peux plus. "
69,"TEXT_SUBPST006_01532_BUGAALJA_000_029","(-Bugaal Ja le balafré-)Me rendre ailleurs pour effectuer mon rituel, je vais devoir. À la masure de l'ermite, tu vas me retrouver. "
70,"TEXT_SUBPST006_01532_BUGAALJA_000_030","D'être venu<If(PlayerParameter(4))>e<Else/></If>, je te remercie. Celle d'un ermite, cette maison est. "
71,"TEXT_SUBPST006_01532_BUGAALJA_000_031","Nombreuses, ses absences sont cependant. Cette petite source d'eau chaude, nous pouvons donc utiliser sans le déranger. "
72,"TEXT_SUBPST006_01532_BUGAALJA_000_032","Un peu étroit, cet endroit est pour un Mamool Ja. Me plaindre, je ne dois cependant pas."
73,"TEXT_SUBPST006_01532_BUGAALJA_000_033","Prendre ce récipient de cérémonie rempli d'eau chaude, tu vas. Verser de l'eau sur moi, tu vas par trois fois. Purifier mon corps, tu vas ainsi. "
74,"TEXT_SUBPST006_01532_BUGAALJA_000_035","Prendre ce récipient de cérémonie rempli d'eau chaude, tu vas. Verser de l'eau sur moi, tu vas par trois fois. Purifier mon corps, tu vas ainsi. "
75,"TEXT_SUBPST006_01532_BUGAALJA_000_040","Très bien<Indent/>! Plus fort<Indent/>! Plus vigoureusement..."
76,"TEXT_SUBPST006_01532_BUGAALJA_000_045","（★未使用／削除予定★）"
77,"TEXT_SUBPST006_01532_BUGAALJA_000_050","Comme ça, continue<Indent/>! L'énergie monter en moi, je sens<Indent/>! Pur et vigoureux, je me sens<Indent/>! M'asperger violemment d'eau chaude, tu dois<Indent/>!"
78,"TEXT_SUBPST006_01532_BUGAALJA_000_055","（★未使用／削除予定★）"
79,"TEXT_SUBPST006_01532_BUGAALJA_000_060","Oooh<Indent/>! Oui<Indent/>! Mes écailles lustrées... ma corne... ma queue<Indent/>! De vigueur, mon corps tout entier tressaille<Indent/>! Stimulé par cette eau chaude, je suis<Indent/>!"
80,"TEXT_SUBPST006_01532_BUGAALJA_000_061","Purifié, mon corps est<Indent/>! Au mieux de sa forme, mon corps est<Indent/>! Celle du lac d'Airain, cette eau n'est pas. Fonctionné, le rituel a cependant. Grâce à ton aide, cela est. "
81,"TEXT_SUBPST006_01532_BUGAALJA_000_062","Prêt, tout est à présent. Au seigneur Gegeruju, je vais me présenter. Lui faire un rapport, tu devrais aussi. "
82,"TEXT_SUBPST006_01532_GEGERUJU_000_070","Je vous remercie d'avoir livré le contrat. Cela m'a permis de rencontrer un chorégraphe d'un talent ex<SoftHyphen/>cep<SoftHyphen/>tion<SoftHyphen/>nel<Indent/>! Je vais dès à présent lui demander d'enseigner son art à mes nouvelles recrues<Indent/>!"
83,"TEXT_SUBPST006_01532_GEGERUJU_000_071","J'ai hâte d'admirer cette fameuse danse adulte dont on m'a parlé<Indent/>! Il paraît qu'elle est tout à fait unique en son genre. Moi qui suis un homme aux goûts éclectiques et raffinés, je raffole de ce genre de divertissements<Indent/>! Si le résultat est probant, vous aurez une récompense vous aussi. "
84,"TEXT_SUBPST006_01532_GEGERUJU_000_072","D'ailleurs, vous devriez assister à la repré<SoftHyphen/>sen<SoftHyphen/>ta<SoftHyphen/>tion de notre maître de danse<Indent/>! Je suis sûr que cela vaudra le déplacement. Rendez-vous à la Chute cachée."
85,"TEXT_SUBPST006_01532_GEGERUJU_000_075","Vous devriez assister à la repré<SoftHyphen/>sen<SoftHyphen/>ta<SoftHyphen/>tion de notre maître de danse, vous aussi<Indent/>! Je suis sûr que cela vaudra le déplacement. Rendez-vous à la Chute cachée."
86,"TEXT_SUBPST006_01532_BUGAALJA_000_075","Ô aventuri<If(PlayerParameter(4))>ère<Else/>er</If><Indent/>! Heureux de te revoir, je suis. Ma recon<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce pour ton aide, tu as. "
87,"TEXT_SUBPST006_01532_BUGAALJA_000_076","L'arrivée du seigneur Gegeruju, j'attends. Une dé<SoftHyphen/>mon<SoftHyphen/>stra<SoftHyphen/>tion de ma danse, quand il sera là je ferai. En train de me concentrer pour me préparer, je suis."
88,"TEXT_SUBPST006_01532_DANCER1_000_075","J'espèrrre que la danse de maître Bugaal Ja ne sera pas trop difficile... Nous avons la chance ex<SoftHyphen/>cep<SoftHyphen/>tion<SoftHyphen/>nelle d'apprendre auprès d'un grand spécialiste, alors il faut absolument que je réussisse à la maîtriser<Indent/>! Surtout que ce travail est très bien payé..."
89,"TEXT_SUBPST006_01532_DANCER2_000_075","Je n'aurais jamais cru avoir un mercenaire mamool ja comme formateur de danse<Indent/>! C'est sûrement une danse dynamique et athlétique<Indent/>! Je suis tellement excitée que j'en ai le cœur qui bat à cent à l'heure<Indent/>!"
90,"TEXT_SUBPST006_01532_BUGAALJA_000_080","Ô seigneur Gegeruju<Indent/>! Compris la valeur esthétique de la danse tra<SoftHyphen/>di<SoftHyphen/>tion<SoftHyphen/>nel<SoftHyphen/>le mamool ja, vous avez. Faire connaître au monde notre art, j'espère à l'avenir. Une recon<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce éternelle, je vous dois pour cela."
91,"TEXT_SUBPST006_01532_BUGAALJA_000_081","Le bain dans les sources chaudes, les Mamool Ja apprécient par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement. Exaltés, cela nous rend. L'origine de la danse du bain, cette exaltation est. Une dé<SoftHyphen/>mon<SoftHyphen/>stra<SoftHyphen/>tion, je vais à présent vous faire."
92,"TEXT_SUBPST006_01532_GEGERUJU_000_082","Alors, mes jolies, vous allez ouvrir grand vos yeux et bien assimiler la danse de maître Bugaal Ja, c'est compris<Indent/>?"
93,"TEXT_SUBPST006_01532_DANCER_000_083","(-Nouvelles recrues-)Oui, seigneur Gegeruju<Indent/>! Nous sommes prêtes<Indent/>! 
Quelle que soit la difficulté de cette danse, qu'elle soit lente ou dynamique, gracieuse ou sportive, nous la maîtriserons<Indent/>!"
94,"TEXT_SUBPST006_01532_BUGAALJA_100_083","En avant<Indent/>!"
95,"TEXT_SUBPST006_01532_BUGAALJA_000_084","Ouh, yah, hah<Indent/>!
Mourir, nous allons<Indent/>! Souffrir, nous devons<Indent/>!"
96,"TEXT_SUBPST006_01532_BUGAALJA_000_085","Ouh, nah, hah<Indent/>!
Gagner, nous voulons<Indent/>! Survivre, nous pourrons<Indent/>! "
97,"TEXT_SUBPST006_01532_BUGAALJA_000_086","Ouh, yah, hah<Indent/>! Ouh, nah, hah<Indent/>!
Dans l'eau, nous plongeons<Indent/>! Mourir, nous devons<Indent/>!
De l'eau, nous sortons<Indent/>! Survivre, nous voulons<Indent/>! "
98,"TEXT_SUBPST006_01532_BUGAALJA_000_087","Ouh pah pah, ouh pah pah<Indent/>! Fih teh lah<Indent/>!
Renaître, nos corps vont<Indent/>!
Vers le soleil, nous volerons<Indent/>!"
99,"TEXT_SUBPST006_01532_DANCER_100_087","(-Nouvelles recrues-)Aaaaah<Indent/>!"
100,"TEXT_SUBPST006_01532_GEGERUJU_000_088","Hohohoho<Indent/>! C'est bien une danse adulte, en effet<Indent/>!"
101,"TEXT_SUBPST006_01532_GEGERUJU_100_088","Mais qu'est-ce que...<Indent/>!?
...
Qu'est-ce qu'il leur prend<Indent/>!?"
102,"TEXT_SUBPST006_01532_BUGAALJA_000_089","Seigneur Gegeruju... Un problème, y a-t-il<Indent/>?"
103,"TEXT_SUBPST006_01532_GEGERUJU_000_090","Ces ingénues sont encore trop jeunes pour ce style artistique, j'imagine... Même ma garde du corps s'est évanouie<Indent/>!"
104,"TEXT_SUBPST006_01532_GEGERUJU_000_091","Je vais me retirer pour le moment. Revenez me voir plus tard, que je vous remette votre récompense. "
105,"TEXT_SUBPST006_01532_GEGERUJUGARD_000_095","Ne vous inquiétez pas pour moi... J'ai été tellement choquée par ce spectacle obscène, que j'en ai eu un saignement de nez. Le seigneur Gegeruju m'a donné congé et est rentré seul. Quand mes palpitations se seront calmées, je le rejoindrai. "
106,"TEXT_SUBPST006_01532_GEGERUJU_000_101","Quel dommage que seule l'élite comprenne la beauté de cette danse du bain mamool ja<Indent/>! Les masses ne semblent pas aptes à en saisir la subtilité artistique..."
107,"TEXT_SUBPST006_01532_GEGERUJU_000_102","D'après mon chef du personnel, mes danseuses se sont enfuies en poussant de hauts cris et ont déposé leur démission im<SoftHyphen/>mé<SoftHyphen/>dia<SoftHyphen/>te<SoftHyphen/>ment après. C'est bien triste, elles qui avaient tant de potentiel..."
108,"TEXT_SUBPST006_01532_GEGERUJU_000_103","Hélas, sans danseuses à former, ma col<SoftHyphen/>la<SoftHyphen/>bo<SoftHyphen/>ra<SoftHyphen/>tion avec maître Bugaal Ja s'arrête là. "
109,"TEXT_SUBPST006_01532_GEGERUJU_000_104","Je lui ai toutefois proposé de profiter des sources du lac d'Airain gratuitement toute une journée, seul. "
110,"TEXT_SUBPST006_01532_GEGERUJU_000_105","Quel gâchis, tout de même... 
Rien que d'imaginer mes deux petites recrues en train d'effectuer les mouvements de la danse amalj'aa... Mon sens artistique en est tout titillé<Indent/>!"
111,"TEXT_SUBPST006_01532_SYSTEM_000_000","Vous avez effectué une livraison pour le compte du Mog et gagné de l'expérience en postier<Indent/>!"
